placa,marca,modelo,tipo,ano,cor,categoria,combustivel,cidade_emplacamento,clonado,num_infracoes
ROF2G28,Hyundai,Tucson,SUV,2017,preto,aluguel,flex,Joinville,0,1
EPX2C27,Honda,City,passeio,2020,cinza,aluguel,gasolina,Chapecó,0,2
ZLE8G85,Fiat,Mobi,moto,2021,preto,particular,gasolina,Chapecó,1,1
YCN9U98,Suzuki,Yes 125,moto,2017,prata,particular,flex,Blumenau,0,3
GND9V53,Hyundai,Tucson,SUV,2025,azul,particular,flex,Itajaí,0,3
QKF5Z31,Renault,Sandero,passeio,2025,branco,particular,gasolina,Balneário Camboriú,0,1
GRI6G47,Jeep,Commander,SUV,2021,cinza,particular,flex,Florianópolis,0,2
ECM3Q05,Ford,Fusion,passeio,2022,prata,particular,diesel,Lages,0,0
HYS1F40,Toyota,Hilux,utilitário,2022,preto,particular,flex,Palhoça,0,0
OKT6D05,Peugeot,208,passeio,2019,cinza,particular,flex,Brusque,0,1
TZV3D81,Hyundai,Azera,passeio,2005,branco,particular,gasolina,Blumenau,0,0
ZUC5L38,Volkswagen,Gol,passeio,2015,branco,particular,diesel,Chapecó,0,1
CCP8J91,Chevrolet,Spin,SUV,2022,cinza,particular,flex,Lages,0,3
CNU6W71,Jeep,Compass,SUV,2018,prata,particular,flex,Blumenau,0,3
JFP1D98,Renault,Duster,SUV,2009,cinza,particular,flex,Itajaí,1,20
WOJ8K35,Suzuki,Yes 125,moto,2023,laranja,particular,gasolina,Florianópolis,1,1
BPM6P33,Hyundai,HB20,passeio,2019,preto,aluguel,flex,Chapecó,0,0
FDF9O59,Peugeot,Partner,utilitário,2022,branco,particular,diesel,Chapecó,0,0
RKP7Q89,Yamaha,Factor 125,moto,2010,branco,particular,gasolina,Araranguá,0,3
PKX0Q28,Renault,Sandero,passeio,2021,marrom,particular,álcool,Tubarão,1,15
UTC6R25,Toyota,SW4,SUV,2015,preto,aluguel,flex,Palhoça,0,3
HKG3C24,Jeep,Renegade,SUV,2018,cinza,particular,flex,Joinville,1,3
MUB8Z78,Jeep,Commander,SUV,2025,cinza,particular,diesel,Caçador,0,3
PBB4Z23,Jeep,Compass,SUV,2021,preto,particular,diesel,Araranguá,0,3
IVC6Z70,Toyota,Corolla,passeio,2025,branco,particular,flex,Canoinhas,0,0
CZD0U11,Fiat,Argo,passeio,2025,prata,particular,flex,São José,0,0
KST1F98,Renault,Logan,passeio,2014,prata,particular,flex,Florianópolis,0,3
ALE8Y76,Suzuki,Intruder 250,moto,2006,prata,particular,flex,Jaraguá do Sul,0,1
TXU9B80,Honda,CG 160,moto,2013,branco,particular,gasolina,Chapecó,0,3
UWA4T61,Toyota,Yaris,passeio,2006,laranja,particular,flex,Chapecó,0,2
XMM3G94,Suzuki,Yes 125,moto,2011,laranja,particular,flex,Itajaí,0,2
IFV3Y03,Honda,CG 160,moto,2009,prata,aluguel,gasolina,Araranguá,0,2
DXH3L05,Yamaha,XTZ 150,moto,2024,branco,particular,gasolina,Balneário Camboriú,0,0
ZWV6L45,Fiat,Strada,utilitário,2009,preto,particular,gasolina,Chapecó,1,5
GHX7H46,Peugeot,208,passeio,2007,cinza,particular,flex,Joinville,0,1
VSW7W45,Volkswagen,T-Cross,SUV,2020,preto,aluguel,flex,Blumenau,0,0
EZO3D04,Toyota,Corolla,passeio,2021,preto,particular,flex,Blumenau,0,1
FRJ6L96,Fiat,Mobi,passeio,2022,cinza,particular,flex,Joinville,0,0
WRK9Z04,Chevrolet,Tracker,SUV,2025,branco,particular,flex,Blumenau,0,0
AEY5M06,Hyundai,Creta,SUV,2019,cinza,particular,flex,Balneário Camboriú,0,0
ITD5G30,Renault,Sandero,passeio,2023,prata,particular,flex,Balneário Camboriú,0,1
ZML5Z61,Yamaha,Fazer 250,moto,2019,branco,aluguel,flex,Chapecó,0,2
COP8V06,Chevrolet,Onix,passeio,2017,branco,particular,gasolina,Itajaí,0,3
DDD7Q31,Peugeot,2008,SUV,2018,azul,aluguel,flex,Joinville,0,3
LNP9N33,Chevrolet,Spin,SUV,2008,prata,particular,flex,Criciúma,0,3
RFE4X71,Honda,Biz,moto,2014,prata,particular,flex,Lages,0,2
LAH1X47,Suzuki,Intruder 250,moto,2020,cinza,particular,gasolina,Chapecó,1,0
JEZ3N96,Renault,Kwid,passeio,2007,preto,particular,diesel,Florianópolis,0,0
PWA1A82,Yamaha,Factor 125,moto,2023,branco,particular,flex,Caçador,0,0
MGK2Y33,Fiat,Mobi,passeio,2014,azul,particular,gasolina,Brusque,0,0
HOB7U63,Chevrolet,Prisma,passeio,2021,branco,particular,flex,Florianópolis,0,0
PCM9Z55,Jeep,Compass,SUV,2012,cinza,particular,flex,Florianópolis,0,0
CRA1E77,Ford,EcoSport,SUV,2005,prata,particular,gasolina,Araranguá,0,3
WWX9B55,Volkswagen,T-Cross,SUV,2024,cinza,particular,flex,Caçador,0,3
SNS0H16,Jeep,Commander,passeio,2022,preto,particular,flex,Jaraguá do Sul,1,1
WDN2O52,Hyundai,Azera,passeio,2016,branco,particular,flex,Joinville,1,0
YTH0H73,Yamaha,Factor 125,moto,2025,amarelo,particular,gasolina,Itajaí,0,0
QVF2H41,Volkswagen,Voyage,passeio,2025,vermelho,particular,flex,Chapecó,0,1
CXF1A17,Toyota,Yaris,passeio,2016,cinza,particular,diesel,Joinville,0,2
EJD5C65,Toyota,Hilux,utilitário,2025,amarelo,particular,flex,Blumenau,0,1
PMO1B82,Ford,EcoSport,SUV,2017,cinza,particular,gasolina,Chapecó,1,2
BDU3G80,Yamaha,Factor 125,moto,2006,branco,particular,gasolina,Araranguá,1,10
WYY4O35,Volkswagen,Gol,passeio,2021,cinza,particular,flex,Florianópolis,0,2
ZFN7D34,Ford,Ranger,caminhão,2023,preto,particular,diesel,Brusque,0,3
GFE6H61,Renault,Logan,passeio,2008,cinza,particular,diesel,Caçador,0,0
RGA9C28,Volkswagen,Voyage,passeio,2022,prata,particular,álcool,Palhoça,0,1
NRS1N15,Volkswagen,T-Cross,SUV,2019,preto,particular,flex,Florianópolis,0,1
UEX4A70,Volkswagen,Polo,passeio,2007,preto,particular,flex,Laguna,0,1
MFD2P08,Renault,Logan,passeio,2025,branco,aluguel,flex,Brusque,0,0
PMN4V66,Yamaha,XTZ 150,moto,2016,prata,particular,gasolina,Florianópolis,1,6
KVF6E26,Yamaha,Fazer 250,moto,2025,laranja,particular,flex,Criciúma,0,2
HTJ5H60,Chevrolet,Onix,passeio,2025,preto,particular,flex,Joinville,0,2
ISF4N11,Fiat,Uno,passeio,2008,cinza,particular,flex,Balneário Camboriú,0,2
TBK7E21,Chevrolet,Prisma,passeio,2019,cinza,particular,flex,Chapecó,0,1
MMI9M69,Ford,Ka,passeio,2018,cinza,particular,flex,Blumenau,0,2
AUX7X16,Suzuki,Intruder 250,moto,2007,cinza,particular,gasolina,Joinville,0,3
PUX0H85,Hyundai,Creta,SUV,2023,laranja,particular,flex,Itajaí,1,20
EKT5N55,Yamaha,Factor 125,moto,2022,preto,particular,gasolina,Balneário Camboriú,0,0
FRC2D37,Suzuki,Intruder 250,moto,2014,prata,particular,flex,Itajaí,0,0
AKH8E62,Fiat,Uno,passeio,2022,prata,particular,flex,Florianópolis,0,0
GPM8P69,Hyundai,Tucson,SUV,2023,vermelho,aluguel,flex,Florianópolis,0,2
ETI1E65,Honda,Fit,passeio,2022,preto,particular,gasolina,Criciúma,0,1
NAJ8Z99,Fiat,Argo,passeio,2023,preto,particular,flex,Balneário Camboriú,0,2
TGE0A47,Ford,Fiesta,passeio,2018,branco,particular,flex,Rio do Sul,0,0
HXA6Z74,Jeep,Renegade,SUV,2019,preto,aluguel,gasolina,Chapecó,0,2
ZQY1Q36,Suzuki,Intruder 250,moto,2011,branco,particular,gasolina,Criciúma,0,1
LWX8Y96,Yamaha,Factor 125,moto,2020,prata,particular,flex,Itajaí,0,3
PNF3X31,Yamaha,XTZ 150,moto,2009,branco,particular,flex,Florianópolis,0,2
CJJ2K45,Suzuki,Intruder 250,moto,2022,preto,particular,gasolina,Caçador,0,0
CGZ7Q48,Jeep,Compass,SUV,2025,prata,particular,flex,Palhoça,0,3
DWN7P57,Peugeot,208,passeio,2020,cinza,aluguel,flex,Chapecó,0,3
ART1A60,Jeep,Renegade,SUV,2012,cinza,particular,flex,Criciúma,0,0
VBI0G65,Volkswagen,Polo,passeio,2021,preto,particular,flex,Joinville,0,0
NZC6B54,Ford,Fiesta,passeio,2025,cinza,particular,flex,Palhoça,0,3
THD5Z05,Hyundai,Azera,passeio,2018,branco,particular,flex,Florianópolis,0,1
HCF9I32,Fiat,Uno,passeio,2023,cinza,particular,flex,Brusque,0,2
YVT9N81,Yamaha,Fazer 250,moto,2022,vermelho,particular,flex,Brusque,0,2
VFP3K87,Chevrolet,Prisma,passeio,2023,prata,aluguel,flex,Criciúma,1,0
ECV1Q67,Chevrolet,Spin,SUV,2021,prata,particular,flex,Joinville,0,3
ZJR6N59,Toyota,Hilux,utilitário,2019,cinza,particular,flex,Blumenau,0,0
ACC4J55,Toyota,Hilux,utilitário,2018,cinza,particular,flex,Itajaí,0,0
ODW0E56,Peugeot,Partner,utilitário,2020,cinza,particular,flex,Joinville,1,16
IKA9R78,Ford,Ranger,caminhão,2008,branco,particular,diesel,Concórdia,0,0
ZYF3A97,Fiat,Argo,passeio,2020,cinza,particular,flex,Brusque,0,3
VXE0D09,Yamaha,Fazer 250,moto,2022,branco,particular,gasolina,Itajaí,1,3
HLN6J14,Fiat,Strada,utilitário,2022,laranja,particular,flex,Balneário Camboriú,1,3
VDI1N02,Peugeot,208,passeio,2020,prata,particular,diesel,Concórdia,0,0
AVA3K42,Fiat,Strada,utilitário,2023,prata,particular,flex,Itajaí,0,1
EFD9O51,Renault,Duster,SUV,2012,prata,particular,gasolina,São José,0,2
YGB7Q88,Volkswagen,Virtus,passeio,2017,prata,particular,flex,Criciúma,0,1
RLO1Z45,Ford,Fusion,passeio,2021,prata,aluguel,flex,São José,1,0
INX6B32,Jeep,Renegade,SUV,2022,cinza,oficial,flex,Florianópolis,0,3
NGC0Y26,Ford,EcoSport,SUV,2021,preto,particular,álcool,Lages,1,15
ZXA2J10,Peugeot,308,passeio,2018,azul,particular,flex,Florianópolis,0,3
UIT0J50,Fiat,Uno,passeio,2011,branco,particular,flex,Blumenau,0,1
ADC9E37,Ford,Fusion,passeio,2015,azul,particular,flex,Florianópolis,0,3
RNG7H89,Peugeot,2008,SUV,2019,vermelho,oficial,flex,Joinville,0,0
NRV8X29,Ford,Ka,passeio,2022,preto,particular,flex,Florianópolis,0,2
UTB9K01,Suzuki,Yes 125,moto,2023,preto,particular,flex,Blumenau,0,1
KWZ2Y35,Honda,HR-V,SUV,2021,branco,particular,flex,São José,0,0
ROO4I19,Peugeot,308,passeio,2013,branco,particular,diesel,Florianópolis,0,3
VII2N23,Toyota,SW4,SUV,2022,azul,particular,flex,Joinville,0,0
AHF6G88,Suzuki,Yes 125,moto,2018,prata,particular,gasolina,Joinville,0,3
TPB3B69,Chevrolet,Prisma,passeio,2022,azul,particular,diesel,Xanxerê,0,3
OGR8W43,Fiat,Toro,utilitário,2021,cinza,particular,flex,Florianópolis,0,0
BGV4D49,Ford,EcoSport,SUV,2021,amarelo,particular,flex,Itajaí,0,1
JCK3H06,Suzuki,Yes 125,moto,2021,prata,particular,gasolina,Itajaí,0,1
GOG5Q65,Peugeot,2008,SUV,2018,preto,particular,flex,Criciúma,0,0
FPM5N91,Fiat,Strada,utilitário,2018,preto,particular,flex,Chapecó,0,2
LXE1N16,Jeep,Compass,SUV,2022,cinza,particular,flex,São José,0,3
ZCU7D32,Hyundai,Azera,passeio,2007,cinza,aluguel,flex,Florianópolis,1,12
KRY6N05,Fiat,Toro,utilitário,2025,laranja,oficial,gasolina,Florianópolis,0,1
UCJ3K90,Jeep,Commander,SUV,2024,preto,aluguel,flex,Lages,0,3
NXP3F24,Peugeot,208,passeio,2005,branco,particular,flex,Chapecó,0,1
RUL9R11,Toyota,Etios,passeio,2018,branco,particular,flex,Balneário Camboriú,0,0
CMI2F85,Yamaha,Fazer 250,moto,2024,prata,particular,flex,Itajaí,0,0
WKV0W46,Toyota,Hilux,utilitário,2009,preto,particular,diesel,Brusque,0,2
WYH1E81,Ford,Fiesta,passeio,2018,prata,particular,flex,Tubarão,0,2
REN5V05,Peugeot,208,passeio,2023,cinza,particular,gasolina,Rio do Sul,0,0
OXZ6N58,Ford,Ranger,caminhão,2018,cinza,aluguel,diesel,Balneário Camboriú,0,3
YZZ2D79,Hyundai,Azera,passeio,2024,prata,particular,álcool,Canoinhas,0,2
UFH4L32,Peugeot,208,passeio,2023,preto,particular,flex,Araranguá,0,2
DUU2T07,Hyundai,Creta,SUV,2019,preto,particular,flex,Joinville,0,2
WXD4R96,Toyota,SW4,SUV,2020,branco,particular,diesel,Lages,0,1
AHU2H48,Chevrolet,S10,caminhão,2023,marrom,particular,flex,Joinville,0,3
DJE7H14,Chevrolet,Prisma,passeio,2006,branco,particular,gasolina,Criciúma,0,3
BLY1Z10,Suzuki,Yes 125,moto,2023,cinza,oficial,flex,Palhoça,0,1
UJA0L72,Volkswagen,Gol,passeio,2014,cinza,particular,flex,Chapecó,1,2
LNC0D82,Ford,Fiesta,passeio,2009,cinza,particular,flex,Caçador,0,3
WJE8W39,Yamaha,Factor 125,moto,2022,vermelho,aluguel,gasolina,Laguna,0,1
UDD1N76,Volkswagen,Voyage,passeio,2020,branco,particular,flex,Florianópolis,0,0
ZGV0J49,Honda,CG 160,moto,2016,cinza,particular,flex,Itajaí,0,2
XPJ8M01,Fiat,Strada,utilitário,2023,branco,particular,flex,Chapecó,0,3
UIX4T18,Fiat,Argo,passeio,2018,branco,particular,flex,Tubarão,0,0
SLV3D13,Chevrolet,Tracker,SUV,2025,vermelho,particular,flex,Brusque,0,3
EAG1M55,Hyundai,Creta,SUV,2021,cinza,particular,flex,Blumenau,0,1
LDP9W13,Hyundai,Tucson,SUV,2021,cinza,particular,diesel,Blumenau,0,2
GOA4A08,Peugeot,2008,SUV,2024,branco,particular,flex,Chapecó,0,0
IDF2X52,Honda,Fit,passeio,2021,branco,aluguel,flex,Chapecó,0,0
LYF1O98,Fiat,Strada,utilitário,2019,preto,particular,flex,Itajaí,0,3
LSV4M10,Renault,Logan,passeio,2020,preto,particular,flex,Concórdia,0,1
RFC4Z55,Hyundai,Creta,SUV,2023,marrom,particular,gasolina,Palhoça,1,3
GZM1L70,Hyundai,Creta,SUV,2023,branco,particular,flex,Criciúma,0,2
BPF1T35,Peugeot,308,passeio,2019,prata,particular,flex,Itajaí,0,2
MMO8B52,Hyundai,Azera,passeio,2019,prata,particular,flex,Florianópolis,0,1
HCC3J04,Ford,Ka,passeio,2022,cinza,particular,flex,Itajaí,0,1
STR7S30,Ford,EcoSport,SUV,2013,branco,particular,flex,Blumenau,0,3
GLY8J49,Fiat,Uno,passeio,2017,azul,particular,flex,Xanxerê,0,2
MPD2D26,Suzuki,Intruder 250,moto,2021,amarelo,particular,gasolina,Blumenau,0,2
HDV8A26,Chevrolet,S10,caminhão,2019,preto,particular,diesel,Tubarão,0,3
JPQ4M84,Jeep,Compass,SUV,2010,branco,particular,álcool,Lages,0,3
QVH0V81,Toyota,Corolla,passeio,2023,preto,particular,diesel,Balneário Camboriú,0,0
AZM6D77,Suzuki,Intruder 250,moto,2020,preto,particular,gasolina,Caçador,0,1
TOX0E49,Jeep,Compass,SUV,2024,preto,particular,flex,São José,0,2
ZTJ4A85,Honda,City,passeio,2025,cinza,particular,flex,Blumenau,0,2
IAQ3Y48,Fiat,Argo,passeio,2018,amarelo,particular,gasolina,Caçador,0,3
FKT4O18,Hyundai,Tucson,SUV,2023,prata,particular,flex,Palhoça,0,3
KYG8X06,Yamaha,XTZ 150,moto,2025,branco,aluguel,gasolina,Florianópolis,0,0
IRR0J72,Jeep,Renegade,SUV,2016,preto,particular,flex,Lages,0,2
SSK3A95,Toyota,Yaris,passeio,2015,preto,aluguel,flex,Blumenau,0,3
ZHZ6I08,Suzuki,Yes 125,moto,2016,preto,particular,gasolina,Lages,0,1
RPJ7N41,Renault,Duster,SUV,2025,amarelo,particular,flex,São José,0,2
MBP7B02,Ford,Ranger,caminhão,2019,cinza,particular,diesel,Palhoça,0,0
GMC1A98,Renault,Logan,passeio,2022,prata,particular,flex,Chapecó,0,3
WGU1C57,Renault,Duster,SUV,2025,preto,particular,gasolina,Florianópolis,0,3
LBR8F25,Ford,Fusion,passeio,2022,prata,particular,flex,Florianópolis,0,2
LXQ2K77,Toyota,Hilux,utilitário,2020,preto,particular,flex,Joinville,0,0
AMJ8S49,Honda,City,passeio,2020,preto,particular,flex,Florianópolis,1,0
MEN7Q74,Renault,Kwid,passeio,2012,cinza,particular,flex,São José,0,3
TNM1P17,Volkswagen,Gol,passeio,2018,cinza,particular,flex,Itajaí,0,2
TXK9S44,Peugeot,Partner,utilitário,2021,prata,particular,flex,Itajaí,0,3
EBO1B94,Peugeot,208,passeio,2024,preto,particular,flex,Blumenau,0,0
ARU3N68,Peugeot,2008,SUV,2005,prata,particular,flex,Criciúma,0,3
OSD5H18,Peugeot,Partner,utilitário,2021,branco,particular,gasolina,Concórdia,0,0
YBX5C92,Ford,Fusion,passeio,2009,vermelho,particular,flex,Jaraguá do Sul,0,2
WMF7Y68,Jeep,Commander,SUV,2006,prata,particular,diesel,Palhoça,0,3
URV9R58,Ford,Fusion,passeio,2019,preto,particular,álcool,Florianópolis,0,2
RQG3B14,Fiat,Mobi,passeio,2015,preto,particular,flex,Concórdia,0,0
QEA1B56,Chevrolet,S10,caminhão,2023,prata,particular,flex,Palhoça,0,3
HTL5J10,Suzuki,Intruder 250,moto,2016,amarelo,particular,flex,Florianópolis,0,0
JCW0C41,Toyota,SW4,SUV,2018,cinza,particular,gasolina,Blumenau,0,1
BHY1P08,Fiat,Strada,utilitário,2006,cinza,particular,flex,Brusque,0,1
UFP4W35,Ford,EcoSport,SUV,2015,preto,particular,flex,Joinville,0,0
KKI4Q48,Suzuki,Intruder 250,moto,2020,branco,aluguel,gasolina,Balneário Camboriú,0,2
FPE4X61,Suzuki,Yes 125,moto,2014,branco,particular,flex,Canoinhas,0,1
WWS2P91,Hyundai,Azera,passeio,2022,branco,particular,flex,Balneário Camboriú,0,1
MLU2A14,Jeep,Commander,SUV,2021,branco,particular,flex,Joinville,0,3
WAZ4X95,Renault,Duster,SUV,2020,prata,particular,flex,Xanxerê,0,3
LRZ8J46,Jeep,Commander,SUV,2020,prata,particular,diesel,Blumenau,0,3
DKD8K46,Renault,Logan,passeio,2022,amarelo,oficial,flex,Joinville,0,1
PJW6S57,Yamaha,Fazer 250,moto,2022,prata,particular,flex,São José,0,0
UAM7B25,Chevrolet,Tracker,SUV,2022,cinza,particular,flex,Palhoça,0,1
REL6K75,Honda,Fit,passeio,2021,branco,particular,flex,Concórdia,0,2
FLT8J30,Toyota,Hilux,utilitário,2023,cinza,aluguel,flex,Criciúma,0,3
UWI1E58,Renault,Duster,SUV,2008,prata,particular,gasolina,Blumenau,0,0
UTL9U03,Peugeot,2008,SUV,2006,verde,particular,gasolina,Blumenau,0,0
ZHM1E20,Fiat,Mobi,passeio,2025,preto,particular,diesel,Itajaí,0,1
NFW0D62,Yamaha,Factor 125,moto,2024,cinza,particular,gasolina,Joinville,0,1
KDE1O53,Chevrolet,Prisma,passeio,2019,prata,aluguel,elétrico,Joinville,0,1
RCY3L15,Hyundai,Creta,SUV,2018,prata,particular,flex,Joinville,0,0
HPR1W05,Yamaha,XTZ 150,moto,2023,branco,particular,gasolina,Palhoça,0,3
LKT7L78,Yamaha,XTZ 150,moto,2021,preto,particular,flex,Blumenau,0,0
MTJ9P28,Ford,Fusion,passeio,2021,preto,particular,flex,Blumenau,0,1
UCO7L43,Toyota,Etios,passeio,2021,marrom,particular,álcool,Blumenau,0,1
XEO8T12,Toyota,Hilux,utilitário,2024,preto,particular,álcool,Caçador,1,2
XHB7M16,Suzuki,Yes 125,moto,2009,prata,aluguel,gasolina,Florianópolis,0,0
LIW2G78,Hyundai,HB20,passeio,2022,branco,particular,gasolina,Florianópolis,0,1
HFV2E85,Peugeot,2008,SUV,2009,prata,particular,flex,Florianópolis,1,8
WBJ4S12,Volkswagen,Polo,passeio,2025,branco,particular,flex,São José,1,1
LLM0T42,Suzuki,Yes 125,moto,2019,prata,particular,flex,Canoinhas,0,2
NXH3I66,Jeep,Commander,SUV,2013,prata,particular,flex,São José,0,1
WUI4V85,Peugeot,308,passeio,2019,cinza,aluguel,flex,Xanxerê,0,0
JNJ7C23,Suzuki,Intruder 250,moto,2024,branco,aluguel,flex,Balneário Camboriú,0,1
YCR0W75,Hyundai,HB20,passeio,2023,prata,particular,flex,Criciúma,1,12
UIN7T91,Jeep,Renegade,SUV,2006,branco,particular,flex,Criciúma,1,18
YGH5Q03,Volkswagen,T-Cross,SUV,2020,prata,particular,flex,Lages,0,2
IWX9M05,Yamaha,XTZ 150,moto,2020,cinza,particular,flex,Itajaí,0,0
DAM6Y36,Yamaha,XTZ 150,moto,2022,branco,particular,flex,Blumenau,0,1
EZW4D33,Ford,EcoSport,SUV,2022,branco,particular,flex,Criciúma,0,2
ZRE4Z15,Honda,Civic,passeio,2020,preto,particular,flex,Blumenau,0,2
TNQ9M84,Honda,City,passeio,2005,prata,particular,flex,Criciúma,0,2
RRO0V51,Peugeot,308,passeio,2014,prata,particular,flex,Tubarão,0,1
WXW1J75,Chevrolet,Onix,passeio,2020,cinza,aluguel,flex,Itajaí,1,0
UEP2D07,Ford,Fiesta,passeio,2021,prata,particular,flex,Blumenau,0,3
RRT7U69,Yamaha,Fazer 250,moto,2006,prata,particular,gasolina,Chapecó,0,0
OGR3R67,Peugeot,308,passeio,2018,prata,particular,flex,Xanxerê,0,2
THZ6G79,Toyota,SW4,SUV,2023,cinza,particular,gasolina,Florianópolis,0,3
OUQ5J43,Chevrolet,Spin,SUV,2021,preto,particular,elétrico,Rio do Sul,0,0
HVM0R98,Renault,Logan,passeio,2021,prata,particular,diesel,Canoinhas,0,2
PMY1R78,Renault,Sandero,passeio,2023,preto,particular,flex,Chapecó,0,2
LYS6N16,Fiat,Strada,utilitário,2020,preto,aluguel,flex,Joinville,0,0
ZUU8D25,Fiat,Strada,utilitário,2024,prata,particular,álcool,Chapecó,0,1
BSK0D66,Ford,Fiesta,passeio,2022,preto,particular,flex,Joinville,0,0
VNH8G17,Volkswagen,Gol,passeio,2016,cinza,aluguel,gasolina,Itajaí,0,3
LUZ5U78,Hyundai,HB20,passeio,2011,marrom,aluguel,álcool,São José,0,2
DQA8G34,Volkswagen,Polo,passeio,2023,branco,aluguel,gasolina,Florianópolis,0,2
DFA7Q64,Yamaha,XTZ 150,moto,2025,preto,aluguel,flex,São José,0,2
WOM0F30,Ford,Ka,passeio,2018,prata,particular,flex,Florianópolis,1,1
ION9R30,Renault,Logan,passeio,2023,prata,particular,gasolina,Chapecó,0,3
GIT5S07,Peugeot,2008,SUV,2021,amarelo,particular,flex,Florianópolis,0,1
UGP1S11,Yamaha,XTZ 150,moto,2021,preto,particular,flex,Chapecó,0,1
EJR2A02,Chevrolet,Onix,passeio,2024,marrom,particular,flex,Lages,1,12
JXR5A96,Renault,Logan,passeio,2018,branco,particular,flex,Blumenau,0,0
WGC4P45,Hyundai,Tucson,SUV,2024,preto,particular,flex,Joinville,0,3
DWP2H27,Jeep,Compass,SUV,2025,branco,particular,flex,Xanxerê,0,3
KHG4U56,Jeep,Commander,SUV,2023,cinza,particular,flex,Rio do Sul,0,0
ZFM2E79,Hyundai,Creta,SUV,2019,prata,particular,flex,Palhoça,0,1
HEA1D70,Volkswagen,T-Cross,SUV,2023,branco,particular,flex,Xanxerê,0,2
JUZ7U31,Renault,Logan,passeio,2022,prata,particular,flex,Joinville,0,2
RDH8Y83,Ford,EcoSport,SUV,2024,prata,aluguel,flex,Rio do Sul,1,8
YGF9B00,Honda,Civic,passeio,2019,preto,particular,flex,Laguna,0,0
TMP1H96,Toyota,SW4,SUV,2020,amarelo,particular,flex,Jaraguá do Sul,0,3
BIL4D46,Jeep,Compass,SUV,2018,branco,particular,flex,Caçador,0,1
KCT0S55,Jeep,Renegade,SUV,2024,laranja,aluguel,gasolina,Blumenau,1,11
FWF4M99,Peugeot,208,passeio,2022,cinza,aluguel,gasolina,Criciúma,0,1
ZJW3G24,Chevrolet,Onix,passeio,2018,preto,aluguel,flex,Florianópolis,0,2
CKL0N15,Honda,Fit,passeio,2025,laranja,particular,flex,Lages,0,1
FYZ8L36,Hyundai,Tucson,SUV,2018,preto,particular,gasolina,Joinville,0,0
WOE5P70,Ford,Ranger,caminhão,2018,cinza,particular,diesel,Balneário Camboriú,0,0
EEE5U88,Suzuki,Yes 125,moto,2009,marrom,particular,gasolina,Rio do Sul,0,1
YJJ8U75,Yamaha,Fazer 250,moto,2018,preto,particular,flex,Concórdia,0,0
IPE9X85,Jeep,Commander,SUV,2022,branco,particular,flex,Canoinhas,0,2
WVT6R17,Toyota,Hilux,utilitário,2025,cinza,particular,diesel,Blumenau,0,3
PDU3G23,Honda,HR-V,SUV,2007,cinza,particular,diesel,Laguna,0,0
XZK1E20,Honda,HR-V,SUV,2019,preto,particular,elétrico,Brusque,0,0
MID0U57,Honda,City,passeio,2015,laranja,particular,diesel,Chapecó,0,3
ZSG7I72,Toyota,Etios,passeio,2022,branco,particular,álcool,Florianópolis,0,0
UUX7D28,Renault,Sandero,passeio,2021,preto,particular,flex,Joinville,0,1
DUQ9X62,Peugeot,Partner,utilitário,2021,branco,particular,flex,São José,0,2
XFJ8Y24,Honda,HR-V,SUV,2020,azul,particular,gasolina,Joinville,0,2
AUH9Z17,Toyota,Corolla,passeio,2023,preto,particular,flex,São José,0,0
KZE2J84,Yamaha,Factor 125,moto,2023,prata,aluguel,gasolina,Caçador,0,2
KSZ8U43,Peugeot,Partner,moto,2024,prata,particular,gasolina,Balneário Camboriú,1,3
RCP4V05,Ford,Ranger,caminhão,2024,branco,aluguel,diesel,Florianópolis,0,0
VHH0R64,Hyundai,Creta,SUV,2023,branco,particular,flex,São José,0,0
ZYC2Q03,Honda,HR-V,SUV,2025,preto,particular,flex,Joinville,1,13
HQI5S27,Volkswagen,Gol,passeio,2018,branco,particular,diesel,Joinville,0,1
YTG1S86,Suzuki,Yes 125,moto,2008,prata,aluguel,flex,Balneário Camboriú,0,3
HVE8P60,Jeep,Commander,SUV,2024,prata,particular,flex,Itajaí,1,13
KGB4D72,Ford,Fusion,passeio,2018,branco,particular,flex,São José,0,3
XGD0W34,Volkswagen,Gol,passeio,2012,cinza,particular,flex,Itajaí,0,2
KLM1B32,Chevrolet,S10,caminhão,2018,prata,particular,flex,Chapecó,0,0
CGR4I41,Toyota,Corolla,passeio,2013,laranja,particular,elétrico,Concórdia,0,1
WAE6Y97,Renault,Sandero,passeio,2018,prata,particular,flex,São José,0,3
TLA1K44,Hyundai,Azera,passeio,2018,preto,particular,flex,Jaraguá do Sul,0,3
FVQ7Y36,Toyota,Corolla,passeio,2012,prata,particular,gasolina,Lages,0,0
AKD9W22,Ford,EcoSport,SUV,2008,cinza,particular,diesel,Lages,1,13
RIW8U57,Volkswagen,Virtus,passeio,2018,marrom,particular,flex,Joinville,0,2
VNY4W88,Chevrolet,Tracker,SUV,2023,amarelo,particular,flex,Palhoça,0,1
OGS6B33,Volkswagen,Polo,passeio,2024,preto,particular,flex,Blumenau,0,3
KQQ2T69,Peugeot,308,passeio,2010,prata,particular,flex,Blumenau,0,0
EEX5R99,Toyota,Yaris,passeio,2005,preto,particular,flex,Palhoça,0,2
KJJ8Y23,Ford,Fusion,passeio,2019,branco,particular,gasolina,Balneário Camboriú,0,0
