placa,marca,modelo,tipo,ano,cor,categoria,combustivel,cidade_emplacamento,clonado,num_infracoes
NKU3B87,Ford,Fusion,passeio,2019,marrom,aluguel,gasolina,Palhoça,0,1
LPC7R82,Fiat,Mobi,passeio,2022,preto,particular,flex,Rio do Sul,0,1
ACR9X42,Fiat,Toro,utilitário,2024,preto,particular,flex,Lages,0,0
SEM8L65,Suzuki,Intruder 250,moto,2018,prata,particular,gasolina,Criciúma,1,5
HSJ7Y28,Toyota,Etios,passeio,2023,prata,particular,gasolina,Lages,0,0
KDE1O53,Chevrolet,Prisma,passeio,2019,prata,aluguel,elétrico,Joinville,0,1
CUK0P26,Toyota,Etios,passeio,2023,preto,particular,gasolina,Chapecó,0,2
XSY3Z74,Chevrolet,Prisma,passeio,2014,prata,particular,flex,Florianópolis,0,3
LVO1C08,Chevrolet,Spin,SUV,2022,prata,particular,flex,Florianópolis,0,3
DRH1Z37,Ford,Fiesta,passeio,2024,marrom,particular,flex,Criciúma,0,2
UMO5U24,Suzuki,Intruder 250,moto,2021,branco,particular,gasolina,Florianópolis,0,2
PWH4Y36,Toyota,Etios,passeio,2018,cinza,particular,flex,Blumenau,0,2
EWN4Q94,Fiat,Uno,passeio,2021,marrom,particular,flex,São José,0,0
NVW0U04,Jeep,Commander,SUV,2013,preto,particular,flex,Itajaí,0,1
NNM2S78,Honda,Fit,passeio,2021,branco,particular,flex,Itajaí,0,2
MTN6R82,Renault,Sandero,passeio,2022,branco,particular,flex,Blumenau,0,3
GPH9Q05,Peugeot,Partner,utilitário,2025,preto,particular,flex,Itajaí,0,3
ASI4K98,Renault,Sandero,passeio,2021,cinza,particular,elétrico,Jaraguá do Sul,0,3
BFB3K99,Volkswagen,Polo,passeio,2024,vermelho,aluguel,flex,Chapecó,0,1
XWF7J56,Yamaha,XTZ 150,moto,2022,branco,particular,flex,Blumenau,0,1
DYM9Y02,Volkswagen,T-Cross,SUV,2023,azul,particular,flex,Blumenau,0,3
BMO6Z92,Suzuki,Intruder 250,moto,2025,preto,particular,gasolina,Itajaí,0,0
FMP2Z66,Chevrolet,S10,caminhão,2018,preto,aluguel,diesel,Palhoça,0,1
WDD0R42,Toyota,Etios,passeio,2018,preto,particular,flex,Lages,0,1
EPB3H33,Honda,City,passeio,2021,marrom,particular,gasolina,Rio do Sul,0,2
QLC2C41,Yamaha,XTZ 150,moto,2013,cinza,aluguel,flex,São José,0,1
AIZ0C00,Yamaha,Fazer 250,moto,2022,branco,particular,flex,Canoinhas,0,0
EBD7H47,Suzuki,Intruder 250,moto,2018,prata,particular,flex,Florianópolis,1,9
GXO2D70,Peugeot,308,passeio,2009,preto,particular,gasolina,Canoinhas,0,0
TPR7X53,Suzuki,Yes 125,moto,2021,vermelho,particular,flex,Canoinhas,0,0
KNC6O77,Hyundai,Creta,SUV,2005,branco,particular,flex,Tubarão,0,3
JQZ2U68,Fiat,Uno,passeio,2019,cinza,particular,flex,Blumenau,0,0
FJK1H64,Suzuki,Yes 125,moto,2017,vermelho,particular,gasolina,Lages,0,1
TEY1Z29,Peugeot,Partner,utilitário,2025,prata,particular,gasolina,Jaraguá do Sul,0,0
QYX3M86,Chevrolet,Spin,SUV,2012,prata,particular,flex,Criciúma,0,2
QKY7R45,Chevrolet,Prisma,passeio,2010,marrom,particular,diesel,Florianópolis,0,3
BUU2Y56,Honda,HR-V,SUV,2021,preto,particular,flex,São José,0,0
YNM9I75,Hyundai,Creta,SUV,2024,cinza,particular,flex,Blumenau,0,1
OXR1N74,Honda,Fit,passeio,2023,prata,particular,flex,Itajaí,0,2
BYN0D58,Peugeot,Partner,utilitário,2021,branco,particular,flex,Chapecó,0,0
TOJ5Z92,Fiat,Toro,utilitário,2020,cinza,particular,flex,Araranguá,0,2
AVD8K22,Ford,Ranger,caminhão,2016,marrom,particular,diesel,Xanxerê,0,2
PWB8Q23,Honda,Fit,passeio,2017,cinza,aluguel,flex,São José,0,3
ZKR0J73,Hyundai,HB20,passeio,2011,azul,particular,flex,Rio do Sul,0,2
IKT0C06,Jeep,Compass,SUV,2011,preto,particular,flex,São José,0,1
NBQ6O69,Chevrolet,Spin,SUV,2018,laranja,particular,flex,São José,0,2
XCA4J72,Jeep,Compass,SUV,2019,preto,particular,flex,Canoinhas,0,0
ZAJ2C21,Hyundai,Creta,SUV,2016,prata,particular,flex,Tubarão,0,2
RJF2V63,Peugeot,2008,SUV,2020,preto,particular,flex,Joinville,0,2
YPU2R21,Hyundai,Tucson,SUV,2023,branco,particular,flex,Chapecó,0,1
PRD8U44,Jeep,Commander,SUV,2024,branco,particular,diesel,Joinville,0,0
IZI3U42,Hyundai,Azera,passeio,2021,cinza,particular,gasolina,Canoinhas,0,3
ARW9U77,Ford,Ranger,caminhão,2020,branco,particular,diesel,São José,0,2
RTL6B67,Honda,CG 160,moto,2025,cinza,particular,gasolina,Itajaí,0,2
CGX7G51,Renault,Logan,passeio,2025,branco,particular,flex,Palhoça,0,1
LLD5Y63,Fiat,Uno,passeio,2024,amarelo,particular,flex,Palhoça,0,2
GQJ5H80,Honda,CG 160,moto,2013,prata,aluguel,flex,Rio do Sul,0,1
RYA7T45,Peugeot,2008,SUV,2018,preto,particular,gasolina,Blumenau,0,0
RCM2D75,Ford,Ka,passeio,2010,branco,particular,flex,Florianópolis,0,3
EER0A96,Honda,City,passeio,2018,cinza,particular,flex,São José,0,0
QAS4T73,Jeep,Compass,SUV,2022,cinza,particular,gasolina,Itajaí,0,1
UIQ8I91,Fiat,Mobi,passeio,2018,cinza,particular,flex,Lages,0,3
LYK7U22,Volkswagen,Gol,passeio,2025,prata,particular,flex,Lages,0,2
RGX1C14,Chevrolet,Onix,passeio,2018,prata,particular,flex,Balneário Camboriú,0,2
LLD7B54,Hyundai,HB20,passeio,2023,prata,particular,flex,Criciúma,0,0
PNM7X04,Fiat,Argo,passeio,2018,prata,aluguel,flex,Lages,0,0
QJA5E30,Chevrolet,Prisma,passeio,2023,prata,particular,flex,Florianópolis,0,0
XGM6K75,Renault,Logan,passeio,2023,prata,particular,flex,Blumenau,0,1
VCN0Z07,Jeep,Renegade,SUV,2015,prata,particular,flex,Blumenau,0,2
FJS2T27,Chevrolet,Onix,passeio,2006,prata,particular,flex,São José,0,0
XZD0F65,Honda,Fit,passeio,2019,cinza,aluguel,flex,Araranguá,0,0
OOB0M90,Hyundai,Azera,passeio,2025,prata,particular,flex,Blumenau,0,1
YFF2F70,Yamaha,XTZ 150,moto,2022,preto,particular,gasolina,Laguna,0,0
VAG4C24,Hyundai,HB20,passeio,2018,azul,particular,álcool,Chapecó,0,1
IQX8Y05,Yamaha,Fazer 250,moto,2020,branco,particular,gasolina,Palhoça,0,1
LXO2V14,Hyundai,Tucson,SUV,2024,amarelo,particular,flex,Florianópolis,0,1
KVT8U39,Volkswagen,Voyage,passeio,2023,branco,particular,flex,Joinville,0,1
OFL9K77,Suzuki,Yes 125,moto,2022,azul,particular,flex,Itajaí,0,2
CJS4P01,Suzuki,Intruder 250,moto,2023,prata,aluguel,gasolina,Joinville,0,3
WRS0Y86,Fiat,Strada,utilitário,2013,prata,particular,flex,Lages,0,3
LHV8I66,Fiat,Uno,passeio,2023,laranja,particular,flex,Rio do Sul,0,3
ZWV5E36,Fiat,Mobi,passeio,2021,prata,particular,flex,Itajaí,0,1
LHZ9Q49,Fiat,Mobi,passeio,2016,preto,particular,flex,Florianópolis,0,1
HMS8S88,Renault,Sandero,passeio,2011,branco,aluguel,flex,Palhoça,0,2
XQG3K01,Renault,Duster,SUV,2006,prata,particular,gasolina,Itajaí,0,3
ITQ1S52,Peugeot,2008,SUV,2022,cinza,particular,flex,São José,0,2
INO1B21,Peugeot,2008,SUV,2019,prata,particular,flex,Balneário Camboriú,0,3
QYQ9F79,Chevrolet,Prisma,passeio,2011,azul,particular,flex,Laguna,0,2
KUZ7P69,Peugeot,308,passeio,2012,preto,particular,álcool,Araranguá,0,1
PBK4R77,Volkswagen,T-Cross,SUV,2012,cinza,particular,flex,Florianópolis,0,0
YRM5C14,Jeep,Renegade,SUV,2021,amarelo,particular,gasolina,Laguna,1,11
LYR7S08,Hyundai,Tucson,SUV,2014,branco,particular,flex,Blumenau,0,2
SNT0X00,Fiat,Strada,utilitário,2006,azul,particular,flex,Balneário Camboriú,0,1
KVC7R52,Fiat,Strada,utilitário,2008,cinza,particular,flex,Lages,0,1
GIY8L78,Suzuki,Yes 125,moto,2024,prata,aluguel,gasolina,Balneário Camboriú,0,1
JOJ4Y79,Chevrolet,Onix,passeio,2020,prata,particular,gasolina,Palhoça,0,1
TUK9W23,Volkswagen,Virtus,passeio,2011,preto,particular,flex,Balneário Camboriú,0,3
WTN6F79,Hyundai,Tucson,SUV,2023,cinza,particular,flex,Caçador,0,2
PYV4F23,Fiat,Uno,passeio,2023,preto,particular,diesel,Balneário Camboriú,0,0
KRG7T02,Ford,Ka,passeio,2019,prata,particular,flex,Criciúma,0,0
LKR3I48,Renault,Duster,SUV,2023,cinza,aluguel,flex,Brusque,0,2
ITP4K53,Ford,Ka,passeio,2020,cinza,particular,flex,Criciúma,0,0
ELK0Y41,Renault,Kwid,passeio,2006,prata,particular,flex,São José,0,0
BUM2A12,Ford,Fiesta,passeio,2022,cinza,aluguel,flex,Chapecó,0,3
BDQ1U42,Yamaha,Fazer 250,moto,2012,cinza,particular,flex,Blumenau,0,1
YEK4Q22,Renault,Kwid,passeio,2020,prata,particular,gasolina,Palhoça,0,1
WZO1C62,Renault,Duster,SUV,2008,verde,particular,gasolina,Canoinhas,0,2
GSZ9C46,Ford,Fiesta,passeio,2024,prata,aluguel,gasolina,Blumenau,0,2
ENN3Z55,Yamaha,Factor 125,moto,2021,cinza,particular,flex,Laguna,0,0
BIO3A60,Fiat,Toro,utilitário,2020,branco,particular,diesel,Itajaí,0,1
RPA9O19,Hyundai,HB20,passeio,2020,azul,particular,flex,Balneário Camboriú,0,0
CIU9J50,Volkswagen,Gol,passeio,2024,prata,particular,flex,Palhoça,0,1
VAY0Y29,Yamaha,Factor 125,moto,2020,prata,particular,gasolina,Concórdia,0,0
FRD2F07,Toyota,Yaris,passeio,2017,cinza,particular,gasolina,Palhoça,0,1
JRQ0G10,Volkswagen,Voyage,passeio,2024,branco,particular,flex,Balneário Camboriú,0,0
WSQ1K62,Jeep,Renegade,SUV,2024,prata,particular,flex,Florianópolis,0,2
DEB0Z71,Peugeot,308,passeio,2006,marrom,particular,gasolina,Joinville,0,0
NLZ4P02,Peugeot,308,passeio,2010,cinza,particular,flex,São José,0,1
YMZ8D84,Ford,Ka,passeio,2020,branco,particular,diesel,Florianópolis,0,2
UKR4E34,Yamaha,XTZ 150,moto,2025,cinza,particular,flex,Chapecó,0,2
ONP5V70,Toyota,SW4,SUV,2019,cinza,particular,flex,Chapecó,0,3
NGD3T05,Hyundai,Azera,passeio,2018,cinza,aluguel,flex,Itajaí,0,2
HVI5D40,Ford,EcoSport,SUV,2025,prata,particular,flex,São José,0,1
ZWC9U66,Peugeot,208,passeio,2020,branco,particular,gasolina,Laguna,0,1
PJE3Q31,Jeep,Renegade,SUV,2018,prata,aluguel,flex,Palhoça,0,1
IGD3S41,Ford,Fusion,passeio,2023,prata,particular,flex,Blumenau,0,0
MOC1U60,Hyundai,HB20,passeio,2023,preto,particular,flex,Florianópolis,0,1
QLD2M39,Toyota,Etios,passeio,2006,cinza,aluguel,flex,Florianópolis,0,2
VUF1U75,Suzuki,Intruder 250,moto,2022,cinza,particular,flex,Concórdia,0,0
KIC5L53,Hyundai,Creta,SUV,2011,prata,particular,flex,Balneário Camboriú,0,3
KOX8G48,Suzuki,Intruder 250,moto,2005,preto,particular,flex,Joinville,0,1
XVJ1R21,Chevrolet,Tracker,SUV,2019,cinza,particular,gasolina,Chapecó,0,3
BLL2V00,Honda,HR-V,SUV,2014,cinza,particular,flex,Rio do Sul,0,0
IAB5J50,Suzuki,Yes 125,moto,2021,cinza,particular,flex,Itajaí,0,3
YBS8W40,Volkswagen,Polo,passeio,2025,branco,particular,flex,Chapecó,0,2
ADW4S78,Renault,Logan,passeio,2024,azul,particular,flex,Araranguá,0,1
ENA0G99,Suzuki,Intruder 250,moto,2020,verde,aluguel,flex,Joinville,0,3
AIE9M10,Ford,Fiesta,passeio,2025,branco,particular,flex,Concórdia,0,0
USU3H20,Honda,CG 160,moto,2009,verde,aluguel,gasolina,Florianópolis,0,3
VXC7F50,Hyundai,Creta,SUV,2021,cinza,aluguel,flex,Itajaí,0,3
VKB2K41,Hyundai,Creta,SUV,2018,preto,particular,flex,Balneário Camboriú,0,3
QNH6E11,Suzuki,Intruder 250,moto,2013,cinza,particular,gasolina,Joinville,0,3
QHU5K41,Suzuki,Yes 125,moto,2018,preto,aluguel,flex,Caçador,0,2
EQQ1D95,Chevrolet,Prisma,passeio,2024,vermelho,aluguel,flex,Xanxerê,0,2
YLX2D05,Fiat,Toro,utilitário,2015,verde,particular,diesel,Lages,0,2
EJR8P42,Chevrolet,Onix,passeio,2024,preto,particular,flex,Canoinhas,0,3
JBG0Z34,Hyundai,Tucson,SUV,2021,branco,aluguel,flex,São José,0,2
SOK1C49,Volkswagen,Voyage,passeio,2024,cinza,particular,gasolina,Xanxerê,0,1
HBK5S43,Chevrolet,Tracker,SUV,2017,laranja,oficial,flex,Chapecó,0,0
ONB8M19,Volkswagen,Polo,passeio,2018,branco,particular,flex,Criciúma,0,2
GTO1A24,Yamaha,Fazer 250,moto,2006,cinza,particular,flex,Florianópolis,0,2
BZJ6K65,Volkswagen,Gol,passeio,2017,prata,particular,flex,Florianópolis,0,0
WXB7A96,Renault,Duster,SUV,2021,preto,particular,flex,Florianópolis,0,2
DYY8B68,Hyundai,Creta,SUV,2006,preto,particular,diesel,Chapecó,0,3
HXO0X76,Suzuki,Yes 125,moto,2012,branco,particular,gasolina,Palhoça,0,3
WPQ7U96,Renault,Kwid,passeio,2018,cinza,particular,álcool,Criciúma,0,0
DFC9F16,Chevrolet,Tracker,SUV,2023,branco,particular,diesel,Palhoça,0,3
QQZ3V93,Hyundai,Tucson,SUV,2019,prata,aluguel,diesel,Blumenau,0,0
HZE1K38,Peugeot,208,passeio,2010,cinza,particular,flex,Florianópolis,0,2
GKM9W94,Renault,Kwid,passeio,2018,branco,particular,diesel,Itajaí,0,3
GDP9W74,Jeep,Compass,SUV,2009,preto,particular,flex,Lages,0,0
IXS8O07,Fiat,Argo,passeio,2012,laranja,particular,flex,Joinville,0,0
PNT1Y37,Suzuki,Yes 125,moto,2024,cinza,particular,flex,Florianópolis,0,1
KYZ4G50,Fiat,Argo,passeio,2018,laranja,particular,flex,Balneário Camboriú,0,3
XKO7E51,Toyota,Etios,passeio,2022,verde,aluguel,flex,Criciúma,0,2
SBA9E76,Hyundai,Creta,SUV,2024,branco,particular,gasolina,Itajaí,0,0
SMR5X26,Ford,Ka,passeio,2018,preto,particular,álcool,Blumenau,0,1
KFP0U11,Ford,Fusion,passeio,2006,vermelho,particular,elétrico,São José,0,2
ZKE8Q23,Fiat,Mobi,passeio,2018,preto,particular,gasolina,Chapecó,0,1
UFL8O92,Chevrolet,Tracker,SUV,2022,marrom,particular,flex,Palhoça,0,3
DGP1S13,Toyota,Corolla,passeio,2012,preto,particular,flex,Itajaí,0,2
CYI4Y40,Fiat,Argo,passeio,2022,laranja,particular,flex,Blumenau,0,2
AMX4I98,Fiat,Uno,passeio,2020,cinza,aluguel,flex,Blumenau,0,1
BEM1R74,Renault,Kwid,passeio,2019,branco,particular,flex,Itajaí,0,1
GLE5L95,Hyundai,Azera,passeio,2021,preto,particular,gasolina,Joinville,0,3
PEA1Z72,Toyota,Corolla,passeio,2011,preto,particular,flex,Jaraguá do Sul,0,0
WNU5O10,Suzuki,Intruder 250,moto,2025,prata,particular,gasolina,Blumenau,0,3
QWF9V43,Ford,Fusion,passeio,2018,cinza,particular,flex,Criciúma,0,2
VJL1U08,Jeep,Compass,SUV,2011,verde,particular,gasolina,Tubarão,0,1
DYW8P22,Ford,EcoSport,SUV,2025,branco,particular,flex,Chapecó,0,3
AMW1L93,Honda,City,passeio,2024,cinza,particular,flex,Blumenau,0,1
PJG8F25,Jeep,Renegade,SUV,2017,branco,particular,flex,Balneário Camboriú,0,3
AWF2F02,Volkswagen,Gol,passeio,2024,prata,particular,flex,São José,0,0
JMD1L28,Chevrolet,S10,caminhão,2022,preto,particular,diesel,Chapecó,0,1
GZP8Y15,Hyundai,Tucson,SUV,2021,branco,aluguel,flex,Canoinhas,0,1
GDO4X30,Renault,Kwid,passeio,2023,prata,particular,diesel,Blumenau,0,3
ZRM6S24,Hyundai,HB20,passeio,2012,cinza,aluguel,flex,Florianópolis,0,3
AQF1A21,Volkswagen,Polo,passeio,2008,prata,particular,flex,Itajaí,0,1
KXA2V66,Suzuki,Yes 125,moto,2018,verde,particular,gasolina,São José,0,2
HGM5C91,Chevrolet,Tracker,SUV,2022,verde,aluguel,flex,Balneário Camboriú,0,2
WQD5V59,Fiat,Argo,passeio,2008,branco,particular,flex,Canoinhas,0,0
ULV2M92,Renault,Logan,passeio,2025,preto,aluguel,flex,Joinville,0,3
MYA7P02,Fiat,Strada,utilitário,2016,amarelo,particular,flex,Blumenau,0,3
WWQ1U80,Ford,Ranger,caminhão,2025,prata,oficial,diesel,Palhoça,0,3
OFL2C57,Yamaha,XTZ 150,moto,2020,branco,particular,gasolina,Blumenau,0,2
TYR3N13,Yamaha,XTZ 150,moto,2009,azul,aluguel,gasolina,Criciúma,1,16
KLP9Y52,Suzuki,Intruder 250,moto,2021,preto,aluguel,flex,Joinville,0,1
UMJ5N59,Peugeot,308,passeio,2018,prata,particular,flex,Blumenau,0,0
YPD5E68,Toyota,Yaris,passeio,2020,branco,particular,flex,São José,0,0
VIE0A78,Ford,Ranger,caminhão,2024,cinza,particular,diesel,Palhoça,0,3
GBG1Q73,Renault,Sandero,passeio,2021,azul,particular,flex,Itajaí,0,3
RNZ5I23,Yamaha,XTZ 150,moto,2013,prata,particular,flex,Joinville,0,1
OFK5Q27,Jeep,Compass,SUV,2025,prata,particular,flex,Itajaí,0,0
BVR8K92,Renault,Duster,SUV,2022,branco,particular,flex,Canoinhas,0,2
CWY5G79,Chevrolet,Onix,passeio,2024,preto,particular,flex,Caçador,0,1
AEI4Z44,Fiat,Uno,passeio,2018,prata,particular,flex,Blumenau,0,1
CRI6Z57,Jeep,Renegade,SUV,2019,preto,particular,flex,Tubarão,0,1
GSX7C86,Hyundai,HB20,passeio,2018,prata,particular,diesel,Blumenau,0,0
FRD7Z68,Fiat,Strada,utilitário,2007,prata,particular,flex,Chapecó,0,2
GVC1T07,Volkswagen,T-Cross,SUV,2022,branco,particular,flex,Palhoça,0,2
ARM7B09,Honda,Civic,passeio,2025,preto,particular,gasolina,São José,0,0
FYC3T13,Toyota,SW4,SUV,2013,preto,particular,flex,Joinville,0,2
UPC2M16,Ford,Fusion,passeio,2021,verde,particular,flex,Palhoça,0,0
GJE4E15,Yamaha,Fazer 250,moto,2025,branco,particular,gasolina,Florianópolis,0,3
MMO2G06,Volkswagen,Virtus,passeio,2021,branco,particular,gasolina,Chapecó,0,2
MNS8B55,Hyundai,Azera,passeio,2025,cinza,particular,flex,Itajaí,0,3
ZVU4U98,Volkswagen,T-Cross,SUV,2020,preto,particular,flex,Chapecó,0,0
ERA0Z58,Suzuki,Yes 125,moto,2018,prata,particular,flex,Blumenau,0,2
YSL1N97,Hyundai,Creta,SUV,2020,branco,particular,gasolina,Concórdia,0,3
PXZ0S47,Toyota,Hilux,utilitário,2013,cinza,particular,gasolina,Xanxerê,0,1
TBX6X26,Ford,Ka,passeio,2023,laranja,particular,flex,São José,0,0
HUK3Q73,Suzuki,Intruder 250,moto,2019,preto,particular,gasolina,Balneário Camboriú,0,1
OMK1W48,Volkswagen,Virtus,passeio,2015,branco,aluguel,flex,Criciúma,0,0
IXX9A37,Fiat,Uno,passeio,2014,preto,particular,flex,Blumenau,0,3
QKY1I91,Renault,Kwid,passeio,2021,preto,particular,flex,Rio do Sul,0,2
VCA6E38,Peugeot,2008,SUV,2013,cinza,aluguel,flex,Florianópolis,0,0
XPS5L34,Toyota,Hilux,utilitário,2024,preto,particular,flex,Blumenau,0,2
UOG3Z30,Chevrolet,Prisma,passeio,2015,prata,particular,flex,Joinville,0,3
NDM2O44,Hyundai,Azera,passeio,2024,preto,particular,diesel,Rio do Sul,0,3
IWC0G09,Peugeot,308,passeio,2006,laranja,particular,flex,São José,0,3
RVS4J82,Suzuki,Yes 125,moto,2013,azul,particular,gasolina,Balneário Camboriú,0,0
TPP9J21,Toyota,Corolla,passeio,2023,prata,particular,flex,Jaraguá do Sul,1,1
WNI5Y22,Volkswagen,Polo,passeio,2022,prata,particular,flex,Rio do Sul,0,0
YTP9J16,Renault,Logan,passeio,2010,cinza,particular,gasolina,Joinville,0,3
TPH3D76,Toyota,Yaris,passeio,2012,laranja,particular,flex,São José,0,1
AGW2M11,Hyundai,Azera,passeio,2018,prata,aluguel,flex,São José,0,2
NUE5G96,Renault,Logan,passeio,2005,vermelho,aluguel,flex,Chapecó,0,0
HGM2U41,Yamaha,Factor 125,moto,2023,prata,particular,flex,Brusque,0,2
YNV7E61,Renault,Sandero,passeio,2016,preto,particular,flex,Balneário Camboriú,0,2
IWN4P49,Hyundai,Creta,SUV,2016,branco,particular,flex,Palhoça,0,3
YUA1A20,Toyota,SW4,SUV,2024,cinza,particular,flex,Lages,0,0
QPI5G60,Honda,Biz,moto,2018,cinza,aluguel,gasolina,Itajaí,0,0
SVP3Q13,Suzuki,Intruder 250,moto,2019,cinza,particular,gasolina,Chapecó,0,1
QCP8I77,Honda,City,passeio,2023,prata,particular,flex,Itajaí,0,3
FKJ5W84,Ford,Ka,passeio,2025,branco,particular,flex,Blumenau,0,0
RCL1U70,Honda,City,passeio,2007,cinza,particular,flex,Chapecó,0,2
DWJ9D30,Peugeot,208,passeio,2023,prata,particular,flex,Florianópolis,0,3
RMT9H19,Jeep,Compass,SUV,2025,branco,particular,elétrico,Chapecó,0,0
PKX0U52,Peugeot,308,passeio,2025,cinza,particular,flex,Joinville,0,1
KWT8S54,Renault,Logan,passeio,2021,amarelo,particular,flex,Araranguá,0,3
HLP6P08,Chevrolet,Tracker,SUV,2025,cinza,particular,diesel,Joinville,0,0
HNC8J88,Honda,Biz,moto,2017,preto,particular,flex,Jaraguá do Sul,0,1
OLZ3I24,Peugeot,208,passeio,2017,branco,aluguel,gasolina,Chapecó,0,2
GIW2R67,Volkswagen,T-Cross,SUV,2022,branco,particular,flex,Blumenau,0,3
BTI2E84,Toyota,SW4,SUV,2017,branco,particular,flex,Florianópolis,0,1
YIM3E61,Peugeot,Partner,utilitário,2024,amarelo,aluguel,flex,Joinville,0,2
XYG2Z75,Suzuki,Yes 125,moto,2023,branco,particular,gasolina,Caçador,0,1
ELR6W96,Suzuki,Yes 125,moto,2017,cinza,aluguel,flex,Itajaí,0,3
WXG0D46,Peugeot,2008,SUV,2007,cinza,particular,flex,Florianópolis,0,1
BSL8R21,Toyota,Hilux,utilitário,2023,prata,particular,flex,Criciúma,0,2
KIE7A19,Yamaha,Fazer 250,moto,2015,prata,particular,gasolina,Blumenau,0,2
TNQ3V42,Honda,CG 160,moto,2012,vermelho,particular,gasolina,Blumenau,0,0
WUJ1D21,Ford,Fiesta,passeio,2021,prata,particular,flex,Blumenau,0,3
KXT9X39,Peugeot,308,passeio,2009,preto,particular,flex,Lages,0,1
DWF8H22,Hyundai,Azera,passeio,2025,cinza,aluguel,flex,Criciúma,0,0
KOU7B78,Hyundai,Tucson,SUV,2021,cinza,particular,elétrico,Chapecó,0,1
SVM0W20,Ford,Ranger,caminhão,2023,amarelo,particular,diesel,Palhoça,0,3
XBU4M77,Jeep,Renegade,SUV,2019,cinza,particular,flex,Joinville,0,1
QIG1H36,Suzuki,Intruder 250,moto,2015,prata,particular,gasolina,Criciúma,0,3
TMN7Q27,Yamaha,Factor 125,moto,2019,verde,particular,flex,Blumenau,0,0
PVB3F15,Ford,Ranger,caminhão,2008,azul,particular,diesel,Tubarão,0,1
KQD8D17,Hyundai,HB20,passeio,2025,cinza,particular,flex,Criciúma,0,3
BPE4O15,Ford,Fiesta,passeio,2018,cinza,particular,flex,Joinville,0,3
UNK5U86,Volkswagen,Polo,passeio,2023,branco,particular,flex,São José,0,1
XKV3D76,Volkswagen,Virtus,passeio,2006,branco,particular,gasolina,Tubarão,0,2
GWQ8M10,Renault,Logan,passeio,2023,prata,particular,diesel,Criciúma,0,2
YIC9J21,Honda,Civic,passeio,2025,verde,particular,gasolina,Joinville,0,1
OTI1H65,Honda,Biz,moto,2022,preto,particular,gasolina,Lages,0,2
IKY3Z93,Yamaha,Factor 125,moto,2005,laranja,oficial,gasolina,Chapecó,0,2
SJE7O61,Peugeot,308,passeio,2023,laranja,aluguel,flex,Balneário Camboriú,0,1
GZJ6V88,Fiat,Uno,passeio,2025,branco,particular,gasolina,Chapecó,0,3
HXU7L66,Toyota,Corolla,passeio,2011,cinza,particular,flex,Joinville,0,0
KEN2T79,Toyota,Etios,passeio,2016,cinza,particular,flex,Itajaí,0,0
WIU9N39,Ford,Fusion,passeio,2025,branco,aluguel,flex,Lages,0,0
SLW6Z14,Yamaha,Factor 125,moto,2019,branco,aluguel,gasolina,Chapecó,0,1
UNF6C21,Toyota,Corolla,passeio,2019,preto,particular,gasolina,Blumenau,0,2
LOH2M55,Peugeot,308,passeio,2025,prata,particular,flex,Balneário Camboriú,0,0
RSD7V25,Renault,Kwid,passeio,2023,laranja,particular,flex,São José,0,2
JPE7X32,Toyota,Hilux,utilitário,2022,preto,particular,diesel,Palhoça,0,1
MBN4L55,Ford,Fiesta,passeio,2024,preto,aluguel,flex,Lages,0,3
RSI7Z66,Renault,Kwid,passeio,2022,marrom,particular,gasolina,Florianópolis,0,2
ASF8X23,Renault,Kwid,passeio,2013,preto,particular,gasolina,Joinville,0,2
WLR7U46,Chevrolet,Prisma,passeio,2022,prata,particular,flex,São José,0,0
FWO1O52,Suzuki,Intruder 250,moto,2025,cinza,particular,gasolina,Blumenau,0,1
FKX9Y53,Jeep,Commander,SUV,2023,verde,particular,flex,Joinville,0,3
QMC7V07,Toyota,Etios,passeio,2018,amarelo,particular,álcool,Blumenau,0,3
VNP1C47,Toyota,Etios,passeio,2012,prata,particular,flex,Lages,0,2
FFT8N70,Suzuki,Intruder 250,moto,2019,branco,particular,gasolina,Lages,0,2
YCR2S79,Fiat,Uno,passeio,2023,preto,particular,flex,São José,0,2
BSC2B17,Toyota,SW4,SUV,2018,preto,particular,diesel,Florianópolis,0,1
USJ8Y74,Chevrolet,Prisma,passeio,2024,branco,particular,flex,Blumenau,0,1
HFP7H61,Ford,Fiesta,passeio,2024,azul,particular,flex,Florianópolis,0,0
DWW0H07,Fiat,Uno,passeio,2006,branco,particular,diesel,Jaraguá do Sul,0,3
FUV6F71,Renault,Duster,SUV,2023,cinza,particular,flex,Blumenau,0,1
ATT1D32,Volkswagen,Voyage,passeio,2019,prata,particular,flex,Laguna,0,0
KKB3X42,Yamaha,XTZ 150,moto,2022,cinza,particular,gasolina,Itajaí,0,0
VEN1F94,Honda,Biz,moto,2016,cinza,particular,gasolina,Joinville,0,2
RSB7I16,Toyota,Yaris,passeio,2019,prata,particular,flex,Lages,0,3
ORR1F02,Jeep,Renegade,SUV,2018,preto,particular,diesel,Lages,0,0
XAU7B05,Yamaha,Fazer 250,moto,2011,preto,particular,flex,Lages,0,0
FRU6P08,Ford,Fusion,passeio,2024,branco,particular,flex,Palhoça,0,2
SIJ0O91,Renault,Kwid,passeio,2024,branco,particular,flex,Blumenau,0,3
IRK8L45,Chevrolet,Onix,passeio,2018,prata,particular,diesel,Florianópolis,0,3
