placa,marca,modelo,tipo,ano,cor,categoria,combustivel,cidade_emplacamento,clonado,num_infracoes
YXV6J41,Ford,Ranger,caminhão,2023,prata,particular,diesel,Blumenau,0,0
HAZ3C13,Fiat,Toro,utilitário,2009,marrom,particular,flex,Brusque,0,1
RKD3Y26,Ford,Fiesta,passeio,2020,preto,particular,flex,São José,0,0
LRA3M16,Hyundai,Azera,passeio,2025,branco,particular,flex,Lages,0,2
SHK8Y96,Volkswagen,Gol,passeio,2023,branco,aluguel,flex,Blumenau,0,1
KVR7N75,Toyota,Etios,SUV,2018,cinza,particular,flex,Joinville,1,0
HEY1D54,Renault,Logan,passeio,2025,branco,particular,gasolina,Lages,0,1
ILF0F62,Ford,Ka,passeio,2015,prata,particular,flex,Canoinhas,0,1
RJT4T64,Yamaha,XTZ 150,moto,2016,preto,particular,flex,Balneário Camboriú,0,3
USL2P81,Fiat,Uno,passeio,2018,preto,particular,flex,Chapecó,0,1
UVM9S53,Fiat,Toro,utilitário,2007,prata,particular,flex,Criciúma,1,6
PKI2B43,Suzuki,Intruder 250,moto,2019,cinza,particular,gasolina,Laguna,0,2
RPY4P67,Ford,EcoSport,SUV,2024,branco,particular,flex,Chapecó,0,3
VDH3P69,Suzuki,Intruder 250,moto,2024,prata,particular,flex,Araranguá,0,1
THC3U14,Honda,HR-V,SUV,2021,branco,aluguel,flex,Blumenau,0,1
ETL9C22,Fiat,Uno,passeio,2021,laranja,particular,diesel,Laguna,0,2
OSN3T88,Honda,Fit,passeio,2023,prata,particular,flex,Jaraguá do Sul,0,2
MCG9Y40,Peugeot,Partner,utilitário,2012,preto,particular,flex,Palhoça,0,3
SRE8A50,Chevrolet,Spin,SUV,2018,preto,particular,flex,Blumenau,0,3
HZR8L38,Peugeot,2008,SUV,2025,azul,particular,gasolina,Palhoça,0,3
STO6Y52,Jeep,Commander,SUV,2014,branco,particular,flex,Palhoça,0,2
KHM3G96,Hyundai,Creta,SUV,2014,preto,particular,flex,Criciúma,0,0
LYM3Y29,Jeep,Renegade,SUV,2025,cinza,particular,diesel,Blumenau,0,2
CNI7D45,Hyundai,Azera,passeio,2023,preto,particular,flex,Balneário Camboriú,0,2
AGV2R70,Renault,Kwid,passeio,2018,amarelo,particular,flex,Balneário Camboriú,0,0
WPB3S37,Hyundai,Azera,passeio,2023,prata,particular,gasolina,Chapecó,0,3
DQG4R57,Toyota,Etios,passeio,2010,branco,particular,flex,Balneário Camboriú,0,1
BJA7W55,Ford,Ka,passeio,2020,laranja,particular,gasolina,Chapecó,0,3
PKR4Z26,Fiat,Strada,utilitário,2015,azul,particular,diesel,Blumenau,0,1
CQD4C74,Hyundai,Azera,passeio,2023,verde,particular,flex,Joinville,0,1
OBA0X30,Honda,HR-V,SUV,2011,prata,particular,flex,Criciúma,0,2
BRJ2M70,Peugeot,2008,SUV,2018,cinza,particular,flex,Joinville,0,2
RZB4P09,Jeep,Commander,SUV,2024,cinza,particular,flex,Balneário Camboriú,0,1
WMJ7W86,Jeep,Compass,SUV,2025,preto,particular,diesel,Itajaí,0,1
DVM9G62,Ford,EcoSport,SUV,2021,cinza,aluguel,flex,Balneário Camboriú,0,1
DZE4N46,Volkswagen,Gol,passeio,2025,verde,particular,flex,Araranguá,0,2
IIV7M29,Volkswagen,Polo,passeio,2020,branco,particular,flex,Florianópolis,0,2
SGC6S41,Suzuki,Intruder 250,moto,2025,branco,particular,gasolina,Blumenau,0,0
EDG1F36,Toyota,Etios,passeio,2024,preto,aluguel,flex,Blumenau,0,0
SHY9U47,Yamaha,Factor 125,moto,2019,prata,particular,flex,Itajaí,0,3
IMY8L65,Hyundai,Tucson,SUV,2023,preto,particular,flex,Joinville,0,0
WGL3A65,Jeep,Renegade,SUV,2025,preto,particular,flex,São José,0,0
HHQ6R47,Honda,City,passeio,2019,preto,particular,álcool,Lages,0,1
PRO2V69,Yamaha,Fazer 250,moto,2009,branco,particular,flex,Florianópolis,0,2
QBQ1K45,Yamaha,Factor 125,moto,2012,branco,particular,flex,Palhoça,0,3
GWF2C25,Chevrolet,S10,caminhão,2010,branco,particular,diesel,Chapecó,0,0
UGA2V13,Peugeot,308,passeio,2023,cinza,particular,flex,Itajaí,0,3
QRZ1N50,Jeep,Compass,SUV,2024,cinza,particular,flex,Joinville,0,3
FEV8K92,Fiat,Strada,utilitário,2023,verde,aluguel,diesel,Criciúma,0,3
UCC2O84,Chevrolet,Tracker,SUV,2021,cinza,aluguel,flex,Joinville,1,19
ONX4J54,Hyundai,Creta,SUV,2015,branco,particular,flex,Blumenau,0,3
WWD2E07,Hyundai,Azera,passeio,2020,branco,aluguel,flex,Canoinhas,0,2
FKO4O94,Suzuki,Yes 125,moto,2015,preto,particular,flex,Lages,0,0
DPN8X15,Suzuki,Intruder 250,moto,2010,prata,particular,gasolina,São José,0,0
HML9D91,Fiat,Strada,utilitário,2022,marrom,particular,flex,Palhoça,0,2
ZUB2B62,Renault,Logan,passeio,2019,preto,particular,diesel,Lages,0,2
ZLP9E07,Renault,Kwid,passeio,2022,prata,particular,flex,Lages,0,0
PWB5O08,Suzuki,Intruder 250,moto,2008,preto,particular,flex,Blumenau,0,3
DJS3U22,Peugeot,208,passeio,2023,vermelho,particular,flex,Criciúma,0,3
UKQ6B79,Honda,City,passeio,2022,laranja,particular,flex,Rio do Sul,0,2
NHW5P09,Suzuki,Yes 125,moto,2018,branco,particular,flex,São José,0,1
REW6H16,Fiat,Argo,passeio,2018,preto,aluguel,álcool,Joinville,0,2
UCE4U38,Peugeot,2008,SUV,2013,cinza,particular,flex,Joinville,0,0
BLD6S91,Honda,HR-V,SUV,2013,branco,particular,gasolina,Tubarão,0,1
GNE9E35,Yamaha,XTZ 150,moto,2009,preto,particular,flex,Blumenau,0,3
LSU9T53,Jeep,Renegade,SUV,2023,prata,particular,flex,Chapecó,0,2
SAF2Q08,Chevrolet,Spin,SUV,2019,branco,particular,flex,Itajaí,0,1
VEN7B15,Chevrolet,Prisma,passeio,2024,cinza,aluguel,flex,Florianópolis,0,2
EMS8X44,Suzuki,Yes 125,moto,2024,prata,particular,gasolina,Itajaí,0,1
XED9K16,Toyota,Etios,SUV,2020,branco,particular,gasolina,Itajaí,1,1
KXT4R80,Suzuki,Intruder 250,moto,2023,prata,particular,flex,Chapecó,1,19
IJO9O47,Yamaha,Factor 125,moto,2024,verde,aluguel,flex,São José,0,1
QUW3L22,Fiat,Uno,passeio,2025,marrom,particular,flex,Florianópolis,0,0
SVY2W46,Ford,Fusion,passeio,2023,prata,particular,flex,Lages,0,3
JQF0A73,Peugeot,2008,SUV,2011,branco,particular,flex,Palhoça,0,3
HQH4Z73,Volkswagen,T-Cross,SUV,2016,prata,particular,flex,Joinville,0,3
RTP0Q25,Hyundai,Azera,passeio,2018,branco,oficial,gasolina,Joinville,0,0
DVK9B43,Toyota,Etios,passeio,2022,preto,particular,flex,Florianópolis,0,3
CEN8R86,Hyundai,Azera,passeio,2022,marrom,particular,diesel,Blumenau,0,3
DQV3X82,Hyundai,HB20,passeio,2018,preto,aluguel,flex,Criciúma,0,1
BRG9A11,Peugeot,208,passeio,2025,branco,particular,flex,Chapecó,0,1
SHU2R14,Chevrolet,Tracker,SUV,2024,branco,particular,flex,São José,0,1
DSB7J04,Hyundai,Tucson,SUV,2025,vermelho,particular,flex,Xanxerê,0,1
TRM1I87,Volkswagen,Gol,passeio,2022,preto,particular,gasolina,Caçador,0,3
ULU7D54,Ford,Ranger,caminhão,2022,prata,particular,diesel,Joinville,0,0
MEY6Y80,Toyota,Hilux,utilitário,2021,branco,particular,flex,Criciúma,0,3
AQD2F32,Yamaha,XTZ 150,moto,2014,branco,particular,gasolina,Itajaí,0,3
GVM3B13,Volkswagen,Polo,passeio,2023,preto,particular,flex,Chapecó,0,2
WGW2G06,Volkswagen,T-Cross,SUV,2014,cinza,particular,flex,Joinville,0,3
ARU8O65,Suzuki,Intruder 250,moto,2021,marrom,aluguel,flex,Balneário Camboriú,0,1
YLW0J01,Chevrolet,Prisma,passeio,2023,prata,particular,flex,Blumenau,0,1
VDI4O61,Hyundai,Creta,SUV,2013,preto,particular,flex,Florianópolis,0,3
AOH4F97,Hyundai,Azera,passeio,2014,prata,particular,gasolina,Palhoça,0,2
BZR7Q08,Renault,Sandero,passeio,2023,marrom,particular,flex,Balneário Camboriú,0,0
MYA4B49,Hyundai,Tucson,SUV,2014,branco,particular,flex,Joinville,0,0
ACZ3G09,Yamaha,XTZ 150,moto,2025,branco,aluguel,gasolina,Joinville,0,0
CDE1T26,Renault,Duster,SUV,2018,prata,particular,gasolina,Criciúma,0,1
GVB0J76,Ford,Ranger,caminhão,2019,preto,particular,diesel,Rio do Sul,0,2
JFK6O73,Volkswagen,Polo,passeio,2013,preto,particular,flex,Blumenau,0,0
QUR7E78,Chevrolet,Spin,SUV,2013,branco,aluguel,flex,Itajaí,0,3
DPG8Q54,Chevrolet,Prisma,passeio,2018,prata,particular,flex,Balneário Camboriú,0,3
MFW6X73,Suzuki,Intruder 250,moto,2020,cinza,particular,gasolina,Canoinhas,1,1
URF2E29,Suzuki,Intruder 250,moto,2008,azul,particular,gasolina,Blumenau,0,0
GTP2F18,Fiat,Mobi,passeio,2018,cinza,particular,flex,Blumenau,0,2
OJY6K66,Toyota,Etios,passeio,2015,cinza,particular,flex,Concórdia,0,0
UGR0A93,Volkswagen,Polo,passeio,2018,verde,particular,gasolina,Chapecó,1,20
VRN4F04,Jeep,Commander,SUV,2019,prata,particular,flex,Florianópolis,0,2
VLD9W99,Hyundai,Creta,SUV,2018,prata,particular,flex,Blumenau,1,0
ZPO1J62,Suzuki,Intruder 250,moto,2022,preto,particular,gasolina,Chapecó,0,2
QKD5V37,Peugeot,Partner,utilitário,2022,cinza,particular,flex,Florianópolis,0,3
JUA2X82,Yamaha,XTZ 150,moto,2019,branco,particular,flex,Caçador,0,1
BOE9O45,Yamaha,XTZ 150,moto,2017,branco,particular,flex,Florianópolis,0,2
FKN1A53,Suzuki,Yes 125,moto,2022,preto,particular,flex,Lages,0,3
GDT7T72,Honda,Civic,passeio,2018,cinza,aluguel,flex,Tubarão,0,3
BJB8L94,Peugeot,308,passeio,2018,cinza,particular,gasolina,Brusque,0,3
GTN8T13,Hyundai,Azera,passeio,2024,prata,particular,flex,Rio do Sul,0,0
SUW5P82,Fiat,Argo,passeio,2025,branco,particular,flex,Brusque,0,3
PQC3J83,Hyundai,Tucson,SUV,2006,cinza,particular,álcool,Joinville,0,2
ZCS7G89,Honda,HR-V,SUV,2013,branco,particular,gasolina,Lages,0,0
BME1K67,Ford,Ranger,caminhão,2025,branco,particular,diesel,Criciúma,0,0
ULB1M13,Toyota,Hilux,utilitário,2020,cinza,particular,flex,Itajaí,0,0
ULA2V44,Honda,HR-V,SUV,2018,preto,particular,gasolina,Florianópolis,0,0
MMN5E14,Renault,Duster,SUV,2021,branco,particular,flex,Itajaí,0,3
XHW5I24,Jeep,Compass,SUV,2023,branco,aluguel,flex,Blumenau,0,1
ZRJ4D23,Jeep,Renegade,SUV,2024,branco,particular,flex,Joinville,0,1
HKQ3B66,Peugeot,2008,SUV,2021,branco,particular,flex,Itajaí,0,0
LMI5I80,Ford,Ranger,caminhão,2020,prata,particular,diesel,Xanxerê,0,2
GVZ1K53,Jeep,Compass,SUV,2024,branco,particular,flex,Florianópolis,0,0
KNG4J73,Hyundai,Azera,passeio,2019,cinza,particular,flex,Florianópolis,0,1
KMP8Y39,Jeep,Renegade,SUV,2025,prata,particular,gasolina,Jaraguá do Sul,0,3
GFI7O44,Fiat,Argo,passeio,2019,prata,particular,gasolina,Jaraguá do Sul,0,2
NWM6C72,Jeep,Compass,SUV,2023,branco,particular,flex,Brusque,0,3
KWU6Z72,Yamaha,Factor 125,moto,2020,cinza,particular,gasolina,Balneário Camboriú,0,3
UVP5O22,Toyota,Hilux,utilitário,2018,marrom,particular,flex,Lages,0,2
DHF7C04,Renault,Sandero,passeio,2023,prata,particular,gasolina,Itajaí,0,2
KES4V70,Ford,Ranger,caminhão,2021,azul,particular,diesel,Xanxerê,0,0
JEA7M23,Suzuki,Intruder 250,moto,2021,verde,particular,gasolina,São José,0,3
LUM4B52,Ford,Fiesta,passeio,2023,preto,particular,flex,Lages,0,0
ZPG6Q49,Volkswagen,Voyage,passeio,2025,amarelo,particular,flex,São José,1,19
OHO8D75,Jeep,Commander,SUV,2024,cinza,particular,diesel,Chapecó,0,0
FUH9Q34,Fiat,Argo,passeio,2019,preto,particular,gasolina,Tubarão,1,14
ADU1W45,Jeep,Renegade,SUV,2023,preto,particular,flex,Florianópolis,0,2
WNM4H61,Hyundai,Azera,passeio,2025,preto,particular,flex,Itajaí,0,1
MCA7E48,Peugeot,308,passeio,2022,preto,particular,flex,Itajaí,1,0
VNT0H39,Toyota,Yaris,passeio,2015,marrom,particular,flex,Chapecó,0,0
DHL1X04,Fiat,Strada,utilitário,2013,preto,particular,flex,Florianópolis,0,0
GUC4V22,Peugeot,308,passeio,2018,marrom,particular,álcool,Florianópolis,0,2
SNR0O24,Toyota,Yaris,passeio,2022,prata,particular,gasolina,Florianópolis,0,0
DGM0I87,Toyota,Etios,passeio,2005,prata,particular,flex,Lages,1,0
LMR0T27,Hyundai,Tucson,SUV,2023,preto,particular,diesel,Rio do Sul,0,0
JSQ9R51,Hyundai,Tucson,SUV,2022,cinza,particular,flex,Joinville,0,3
EIN8O57,Yamaha,Fazer 250,moto,2017,prata,particular,gasolina,Caçador,0,1
MVP0Q44,Suzuki,Intruder 250,moto,2017,vermelho,particular,flex,Itajaí,1,14
RWS1P57,Yamaha,Factor 125,moto,2020,preto,particular,gasolina,São José,0,2
HLR1V57,Ford,Ka,passeio,2010,branco,aluguel,flex,Florianópolis,1,3
KTR9E22,Chevrolet,Prisma,passeio,2009,preto,particular,flex,Joinville,0,2
SWF6K88,Chevrolet,Spin,SUV,2021,amarelo,particular,diesel,Chapecó,0,3
UUO6P50,Chevrolet,Onix,passeio,2023,marrom,particular,flex,Caçador,1,11
VBL2F07,Peugeot,Partner,utilitário,2015,preto,particular,flex,Balneário Camboriú,0,1
KEW4R44,Volkswagen,Gol,passeio,2025,prata,particular,diesel,Florianópolis,0,1
COS5O44,Renault,Kwid,passeio,2025,verde,aluguel,álcool,Joinville,0,1
QBB8B35,Fiat,Uno,passeio,2019,branco,particular,gasolina,São José,0,2
EIB2O87,Toyota,Corolla,passeio,2024,branco,particular,diesel,Joinville,0,0
EVP7M05,Toyota,Corolla,passeio,2019,branco,particular,flex,Chapecó,0,1
MXK1F27,Volkswagen,Virtus,passeio,2016,preto,particular,flex,Criciúma,0,1
FTV8H60,Peugeot,308,passeio,2022,prata,particular,álcool,Araranguá,0,1
IXU2H45,Volkswagen,Voyage,passeio,2022,vermelho,particular,álcool,Florianópolis,0,0
HXN5Q55,Hyundai,Azera,passeio,2025,cinza,particular,flex,Balneário Camboriú,1,6
AHO5W65,Renault,Logan,passeio,2007,branco,aluguel,flex,Canoinhas,0,3
QFH0L95,Suzuki,Yes 125,moto,2021,prata,oficial,gasolina,Tubarão,0,2
YDX9F61,Ford,Fiesta,passeio,2015,cinza,particular,flex,Blumenau,0,0
VOH2Y57,Volkswagen,T-Cross,SUV,2025,branco,particular,flex,Palhoça,0,2
EMU3E38,Honda,HR-V,SUV,2020,preto,particular,flex,Itajaí,0,3
HFR5Q77,Chevrolet,Onix,passeio,2024,cinza,particular,flex,Blumenau,0,1
CEL2K49,Hyundai,Tucson,SUV,2018,preto,particular,diesel,Blumenau,0,1
KPS8R13,Chevrolet,Prisma,passeio,2018,azul,particular,flex,Jaraguá do Sul,0,3
OMD0E56,Chevrolet,Spin,SUV,2019,marrom,aluguel,flex,Xanxerê,0,2
XPG7U61,Renault,Sandero,passeio,2018,branco,particular,flex,Itajaí,0,3
TNS2G40,Volkswagen,Gol,passeio,2018,preto,particular,flex,Itajaí,0,3
LQJ2J82,Hyundai,HB20,passeio,2006,prata,particular,flex,Lages,0,2
QRW4O31,Hyundai,Tucson,SUV,2023,cinza,particular,flex,Palhoça,1,17
TBH3H88,Volkswagen,Virtus,passeio,2019,preto,particular,flex,Joinville,0,0
BSJ4T09,Volkswagen,Polo,passeio,2016,verde,particular,flex,Palhoça,0,0
IVV7M78,Renault,Kwid,passeio,2025,prata,particular,flex,São José,1,7
WGI5D62,Suzuki,Intruder 250,moto,2013,prata,particular,flex,Blumenau,0,1
KAN7L67,Yamaha,Factor 125,moto,2007,cinza,particular,flex,Blumenau,0,1
XOV0P80,Hyundai,Azera,passeio,2013,branco,particular,diesel,Chapecó,0,2
DQT0G88,Hyundai,Tucson,SUV,2012,preto,particular,flex,Joinville,0,1
OZA4F00,Chevrolet,Onix,passeio,2021,prata,particular,flex,Blumenau,0,2
RSU6C45,Jeep,Renegade,SUV,2011,preto,oficial,diesel,Jaraguá do Sul,0,3
PPT2R72,Yamaha,Factor 125,moto,2020,cinza,particular,gasolina,Chapecó,0,0
XCX9U21,Volkswagen,T-Cross,SUV,2025,marrom,particular,gasolina,Joinville,0,1
VRK8V35,Honda,CG 160,moto,2019,verde,particular,gasolina,Itajaí,0,1
ZGE7H44,Yamaha,Factor 125,moto,2023,branco,particular,flex,Chapecó,0,0
KWH8B66,Yamaha,Fazer 250,moto,2011,preto,particular,gasolina,Chapecó,0,0
DIF3Q16,Ford,Fusion,passeio,2014,branco,particular,flex,Palhoça,0,1
WCO0W10,Toyota,Corolla,passeio,2018,marrom,particular,flex,Chapecó,1,1
TQQ7Z89,Peugeot,208,passeio,2025,branco,particular,flex,Joinville,0,2
TSV2T59,Suzuki,Yes 125,moto,2024,cinza,particular,gasolina,Chapecó,0,3
SIG6C29,Jeep,Commander,SUV,2007,preto,aluguel,gasolina,Balneário Camboriú,0,3
EKB1X46,Volkswagen,Voyage,passeio,2025,branco,particular,gasolina,Joinville,0,2
VHZ1V56,Suzuki,Intruder 250,moto,2019,prata,particular,flex,Caçador,0,1
KRH3X05,Fiat,Toro,utilitário,2018,branco,particular,flex,Palhoça,0,3
AKO7U48,Yamaha,Fazer 250,moto,2022,prata,particular,flex,Itajaí,0,2
DNR9Z14,Jeep,Compass,SUV,2011,marrom,particular,álcool,Florianópolis,0,3
ITC2Q19,Yamaha,XTZ 150,moto,2021,branco,particular,gasolina,Brusque,1,8
BOG6C59,Jeep,Renegade,SUV,2021,cinza,particular,flex,Chapecó,0,1
CRP6K34,Fiat,Strada,utilitário,2006,prata,aluguel,flex,Chapecó,0,0
KMU4H04,Honda,Fit,passeio,2019,amarelo,particular,gasolina,Chapecó,0,0
MYL5X52,Renault,Kwid,passeio,2019,prata,particular,flex,Criciúma,0,2
BKS9Y65,Jeep,Renegade,SUV,2018,cinza,particular,flex,Blumenau,0,2
UHA7O35,Toyota,SW4,SUV,2020,marrom,particular,flex,Joinville,0,3
NGK3T46,Yamaha,Factor 125,moto,2010,laranja,particular,gasolina,Laguna,0,1
FOS9Q35,Suzuki,Yes 125,moto,2018,preto,particular,gasolina,Lages,0,1
SCW3N97,Suzuki,Yes 125,moto,2023,branco,particular,gasolina,Balneário Camboriú,0,3
QDL1C52,Toyota,Yaris,passeio,2023,preto,particular,flex,Itajaí,0,2
FCJ8Y16,Volkswagen,Polo,passeio,2018,preto,particular,gasolina,Balneário Camboriú,0,1
EJX7U87,Renault,Kwid,passeio,2008,prata,particular,flex,Palhoça,0,0
SMY4K84,Hyundai,HB20,passeio,2009,cinza,particular,diesel,Brusque,0,0
JVT6T51,Toyota,Yaris,passeio,2020,prata,particular,elétrico,Chapecó,0,1
ZXE7R50,Toyota,Corolla,passeio,2024,prata,aluguel,flex,Araranguá,0,3
PFW5P37,Fiat,Mobi,passeio,2023,branco,aluguel,flex,Blumenau,0,0
UIW4H91,Toyota,Corolla,passeio,2007,preto,aluguel,diesel,Araranguá,0,3
MPB6C24,Fiat,Toro,utilitário,2020,verde,particular,diesel,Blumenau,0,3
YLI3R42,Fiat,Argo,passeio,2012,cinza,particular,flex,Tubarão,0,1
ODT0S46,Honda,CG 160,moto,2008,marrom,particular,flex,Blumenau,0,3
LFI6E55,Toyota,Etios,passeio,2021,cinza,particular,flex,Laguna,0,0
KAI2D87,Peugeot,Partner,utilitário,2019,branco,particular,gasolina,Joinville,0,1
QXY0N94,Renault,Sandero,passeio,2025,preto,aluguel,flex,Florianópolis,0,2
UYD4M09,Toyota,SW4,SUV,2021,cinza,particular,flex,Itajaí,0,1
LVB8E33,Peugeot,308,passeio,2014,branco,particular,flex,Lages,0,1
KJC3V47,Hyundai,Creta,SUV,2023,marrom,particular,flex,Chapecó,0,2
JQW5B57,Yamaha,Factor 125,moto,2014,laranja,particular,gasolina,Itajaí,1,2
UGT2V93,Chevrolet,Spin,SUV,2021,vermelho,aluguel,gasolina,Itajaí,0,2
WBR2M46,Toyota,Corolla,passeio,2011,branco,particular,gasolina,Rio do Sul,0,1
QAU0T52,Toyota,Yaris,passeio,2021,branco,particular,flex,Canoinhas,0,2
EGF4W98,Jeep,Renegade,SUV,2014,cinza,particular,flex,Concórdia,0,2
RZQ4B58,Toyota,SW4,SUV,2016,prata,particular,flex,Caçador,0,3
BSI2N34,Fiat,Mobi,passeio,2020,preto,particular,flex,Balneário Camboriú,0,0
UIY0N58,Ford,EcoSport,SUV,2023,branco,particular,flex,Criciúma,1,1
ZPL5O25,Peugeot,2008,SUV,2017,prata,aluguel,gasolina,Blumenau,0,3
HCC6S32,Renault,Logan,passeio,2024,vermelho,particular,flex,Criciúma,0,2
ONG4G53,Yamaha,XTZ 150,moto,2018,prata,particular,gasolina,Itajaí,0,1
GFB6G18,Toyota,Etios,passeio,2016,marrom,particular,flex,Florianópolis,0,2
XFU6K13,Yamaha,Factor 125,moto,2018,branco,aluguel,gasolina,Blumenau,0,1
MZT3Z82,Ford,EcoSport,SUV,2019,prata,particular,gasolina,Jaraguá do Sul,0,3
FCI5E64,Renault,Duster,SUV,2015,branco,particular,flex,Joinville,0,1
UHZ4Y45,Yamaha,XTZ 150,moto,2018,preto,particular,flex,Blumenau,0,0
LUR9I01,Peugeot,2008,SUV,2005,verde,particular,flex,Balneário Camboriú,0,0
ETK7S05,Peugeot,208,passeio,2022,preto,particular,diesel,Tubarão,0,1
LHA4C56,Ford,Ka,passeio,2020,vermelho,particular,flex,Itajaí,0,1
EJJ3K44,Yamaha,Fazer 250,moto,2025,cinza,particular,flex,Brusque,0,1
FUG3T38,Hyundai,HB20,passeio,2023,azul,particular,flex,São José,1,3
TNY1Q75,Fiat,Uno,passeio,2025,preto,aluguel,diesel,Chapecó,0,0
ETB5S50,Yamaha,Factor 125,moto,2019,cinza,particular,gasolina,Chapecó,0,3
AYL2R37,Honda,City,passeio,2021,cinza,particular,flex,Concórdia,0,0
URN8B97,Fiat,Strada,utilitário,2023,cinza,particular,gasolina,Joinville,0,0
ECR4T20,Yamaha,XTZ 150,moto,2019,vermelho,particular,gasolina,São José,1,20
TSZ6B75,Yamaha,Factor 125,moto,2024,cinza,particular,flex,Florianópolis,1,18
ERT9S17,Fiat,Uno,passeio,2019,prata,particular,gasolina,Chapecó,0,3
GIB7J46,Ford,Fusion,passeio,2010,cinza,particular,flex,Itajaí,0,3
WGW6Y80,Suzuki,Yes 125,moto,2013,branco,particular,flex,Jaraguá do Sul,1,3
LPK5X41,Peugeot,2008,SUV,2022,amarelo,aluguel,flex,Criciúma,0,2
GKV1S17,Jeep,Commander,SUV,2025,azul,aluguel,diesel,Joinville,0,1
DYQ3W93,Jeep,Renegade,SUV,2019,azul,particular,flex,Chapecó,0,2
NEV7T48,Suzuki,Intruder 250,moto,2018,marrom,aluguel,gasolina,Palhoça,0,3
XKB1O87,Ford,Fiesta,passeio,2013,preto,particular,flex,Balneário Camboriú,0,2
MHO5D19,Peugeot,Partner,utilitário,2020,cinza,aluguel,flex,Criciúma,0,3
RMF2Z52,Fiat,Strada,utilitário,2024,prata,particular,flex,Palhoça,0,0
KYB0Z51,Chevrolet,S10,caminhão,2017,prata,particular,diesel,Balneário Camboriú,0,0
IGL0W94,Peugeot,208,passeio,2006,preto,particular,flex,Blumenau,0,2
BBS4S63,Peugeot,2008,SUV,2016,vermelho,particular,flex,Criciúma,1,11
RLF5V53,Peugeot,Partner,utilitário,2018,prata,particular,flex,Itajaí,0,1
TWM5F49,Honda,City,passeio,2025,branco,particular,flex,Palhoça,0,3
DYT8H92,Hyundai,Creta,SUV,2021,vermelho,particular,diesel,Caçador,0,2
UXN6D82,Honda,HR-V,SUV,2021,marrom,particular,flex,Joinville,0,1
QMD7A21,Peugeot,208,passeio,2025,cinza,particular,flex,Joinville,0,0
TQZ1L05,Honda,Fit,passeio,2022,branco,particular,diesel,Brusque,0,0
DFY7B84,Renault,Sandero,passeio,2025,branco,particular,flex,Florianópolis,0,0
SZG2Q35,Jeep,Renegade,SUV,2016,branco,particular,diesel,Xanxerê,0,0
WSC1D59,Jeep,Renegade,SUV,2022,preto,particular,diesel,Florianópolis,0,2
CIN8Z18,Toyota,Yaris,passeio,2023,prata,particular,flex,Itajaí,0,1
SKF7O48,Suzuki,Intruder 250,moto,2012,amarelo,particular,flex,Balneário Camboriú,0,0
LOV6P05,Volkswagen,Virtus,passeio,2019,cinza,particular,diesel,Joinville,0,0
ELB1H71,Peugeot,208,passeio,2024,prata,particular,flex,Xanxerê,1,18
EXR4J94,Chevrolet,Tracker,SUV,2021,prata,particular,flex,Itajaí,0,2
VVU7I14,Renault,Logan,passeio,2017,branco,particular,flex,Concórdia,0,3
UXI0V30,Hyundai,Creta,SUV,2016,azul,particular,diesel,Chapecó,0,3
PEF6F35,Suzuki,Intruder 250,moto,2025,azul,particular,gasolina,Florianópolis,1,1
PCZ9L21,Renault,Duster,SUV,2022,branco,particular,álcool,Criciúma,0,1
VRI6V75,Honda,CG 160,moto,2020,preto,particular,gasolina,Criciúma,0,2
RMB3V08,Fiat,Mobi,passeio,2023,cinza,particular,gasolina,Rio do Sul,0,3
XZF5Y17,Suzuki,Yes 125,moto,2025,preto,particular,gasolina,Chapecó,0,1
WFK3L93,Suzuki,Intruder 250,moto,2022,prata,particular,flex,Criciúma,0,3
MVE0Y92,Honda,City,passeio,2020,branco,particular,flex,Balneário Camboriú,0,2
UPN0A51,Yamaha,Factor 125,moto,2021,prata,particular,flex,Chapecó,0,2
OBQ6Z31,Peugeot,2008,SUV,2023,preto,aluguel,flex,Caçador,1,1
ENZ9M85,Peugeot,208,passeio,2009,prata,particular,flex,Itajaí,0,2
EML7C95,Jeep,Compass,SUV,2023,cinza,particular,gasolina,Chapecó,1,16
DTV9F63,Renault,Sandero,passeio,2021,branco,particular,flex,Lages,0,1
DKF0P14,Peugeot,Partner,utilitário,2025,preto,particular,flex,Itajaí,0,1
IRB6A32,Toyota,Hilux,utilitário,2022,azul,particular,flex,Joinville,0,0
VHS4I63,Fiat,Mobi,passeio,2025,branco,particular,flex,Florianópolis,0,0
EMD4X41,Jeep,Compass,SUV,2022,prata,particular,diesel,Itajaí,0,3
JNO4V04,Fiat,Mobi,passeio,2020,vermelho,particular,flex,Chapecó,0,2
VJR7Q73,Honda,HR-V,SUV,2022,prata,aluguel,flex,Joinville,0,0
ODZ0A01,Renault,Duster,SUV,2025,laranja,particular,flex,São José,0,0
NVC2M51,Hyundai,Tucson,SUV,2019,prata,particular,flex,Criciúma,0,0
ISS0A03,Toyota,Hilux,utilitário,2019,branco,oficial,álcool,Itajaí,0,0
WWE6T05,Renault,Duster,SUV,2020,branco,particular,flex,Brusque,0,0
MZD3G37,Toyota,Corolla,passeio,2024,preto,particular,gasolina,Araranguá,0,0
YXA2U45,Chevrolet,Spin,SUV,2005,prata,particular,gasolina,São José,0,3
TIV1B90,Ford,Ka,passeio,2007,preto,aluguel,flex,Palhoça,0,2
