placa,timestamp,cam,faixa,lat,lon,timestamp_legivel,is_clonado,num_infracoes,marca,modelo,tipo,cor
PGA0B37,1754019170477,CAM005,1,-27.604633,-48.505553,2025-08-01 03:32:50,False,0,Chevrolet,Prisma,passeio,cinza
VMQ4I33,1754019173182,CAM006,3,-27.62732,-48.555784,2025-08-01 03:32:53,False,3,Volkswagen,Voyage,passeio,amarelo
ZMZ1G27,1754019177115,CAM066,1,-27.133153,-52.621223,2025-08-01 03:32:57,False,1,Hyundai,Azera,passeio,prata
FKZ5A16,1754019182215,CAM102,2,-28.70602,-49.378652,2025-08-01 03:33:02,False,2,Toyota,Etios,passeio,cinza
OPU1G81,1754019187384,CAM048,1,-26.874626,-49.025956,2025-08-01 03:33:07,False,3,Suzuki,Intruder 250,moto,branco
RCG5U74,1754019187436,CAM187,4,-26.901839,-52.367776,2025-08-01 03:33:07,False,2,Suzuki,Intruder 250,moto,cinza
IWI2E51,1754019190099,CAM049,1,-26.895726,-49.054214,2025-08-01 03:33:10,False,2,Volkswagen,T-Cross,SUV,preto
TPG9Y29,1754019192285,CAM069,2,-27.06967,-52.652417,2025-08-01 03:33:12,False,2,Jeep,Renegade,SUV,branco
LZB8Z94,1754019198289,CAM065,1,-27.073856,-52.618593,2025-08-01 03:33:18,False,3,Volkswagen,Voyage,passeio,branco
BAC3D19,1754019218074,CAM099,1,-27.655304,-48.599121,2025-08-01 03:33:38,False,1,Peugeot,208,passeio,preto
EQY4H57,1754019220324,CAM075,1,-27.091991,-52.57705,2025-08-01 03:33:40,False,2,Volkswagen,T-Cross,SUV,laranja
PRQ3N85,1754019220929,CAM083,1,-26.865227,-48.653064,2025-08-01 03:33:40,False,2,Yamaha,Factor 125,moto,preto
RBZ2N40,1754019233272,CAM054,4,-26.889032,-49.028251,2025-08-01 03:33:53,False,0,Volkswagen,Voyage,passeio,prata
TWM4B78,1754019234301,CAM100,1,-27.59525,-48.655833,2025-08-01 03:33:54,False,3,Jeep,Renegade,SUV,branco
JJP0B18,1754019241835,CAM199,3,-26.151732,-50.408483,2025-08-01 03:34:01,False,2,Chevrolet,Tracker,SUV,cinza
FEQ7V60,1754019246262,CAM086,1,-26.907958,-48.626431,2025-08-01 03:34:06,False,1,Ford,Fiesta,passeio,branco
QTM6F38,1754019248409,CAM084,2,-26.940825,-48.674495,2025-08-01 03:34:08,False,3,Suzuki,Intruder 250,moto,prata
KWC1H02,1754019250712,CAM170,1,-28.495571,-49.022481,2025-08-01 03:34:10,False,0,Jeep,Commander,SUV,preto
VFC5J26,1754019256206,CAM099,2,-27.655304,-48.599121,2025-08-01 03:34:16,False,0,Peugeot,308,passeio,branco
DFG4Q66,1754019258357,CAM034,1,-26.270248,-48.878389,2025-08-01 03:34:18,False,0,Peugeot,Partner,utilitário,branco
CQL1W60,1754019260006,CAM100,1,-27.59525,-48.655833,2025-08-01 03:34:20,False,0,Peugeot,Partner,utilitário,branco
SCR3H06,1754019260348,CAM044,2,-26.345274,-48.811889,2025-08-01 03:34:20,False,2,Renault,Logan,passeio,preto
JYH6I14,1754019264585,CAM060,3,-26.886043,-49.098133,2025-08-01 03:34:24,False,3,Fiat,Argo,passeio,preto
HDF1I46,1754019270023,CAM088,2,-26.905496,-48.673119,2025-08-01 03:34:30,False,1,Ford,Ka,passeio,verde
ROR1K08,1754019274728,CAM087,2,-26.941515,-48.70314,2025-08-01 03:34:34,False,0,Ford,EcoSport,SUV,cinza
SPT4F74,1754019276266,CAM186,2,-26.884027,-52.384312,2025-08-01 03:34:36,False,2,Toyota,Etios,passeio,prata
OBJ3J49,1754019277599,CAM116,2,-27.850583,-50.328079,2025-08-01 03:34:37,False,1,Fiat,Strada,utilitário,marrom
NPH2D65,1754019280729,CAM196,1,-27.217139,-49.623065,2025-08-01 03:34:40,False,0,Yamaha,XTZ 150,moto,prata
AUL8R09,1754019280961,CAM073,3,-27.141967,-52.643644,2025-08-01 03:34:40,False,1,Peugeot,208,passeio,preto
BTX8V19,1754019281040,CAM046,2,-26.955177,-49.06162,2025-08-01 03:34:41,False,1,Jeep,Commander,SUV,cinza
RGG2N63,1754019284994,CAM005,4,-27.604633,-48.505553,2025-08-01 03:34:44,False,3,Volkswagen,Virtus,passeio,prata
MUU5B18,1754019287878,CAM156,1,-27.095412,-48.882674,2025-08-01 03:34:47,False,3,Volkswagen,Virtus,passeio,prata
AQX3R21,1754019290208,CAM084,1,-26.940825,-48.674495,2025-08-01 03:34:50,False,2,Suzuki,Yes 125,moto,cinza
EWK6M68,1754019295098,CAM003,2,-27.566602,-48.518575,2025-08-01 03:34:55,False,3,Honda,Civic,passeio,branco
NYY6D63,1754019295742,CAM010,4,-27.59949,-48.54743,2025-08-01 03:34:55,False,0,Toyota,Yaris,passeio,prata
HSH9T06,1754019297769,CAM081,2,-26.916216,-48.69029,2025-08-01 03:34:57,False,0,Hyundai,Creta,SUV,branco
FGF0A82,1754019300735,CAM130,1,-27.646014,-48.684793,2025-08-01 03:35:00,False,2,Chevrolet,Tracker,SUV,laranja
JUY6I75,1754019304358,CAM072,1,-27.108121,-52.617666,2025-08-01 03:35:04,False,1,Yamaha,Fazer 250,moto,cinza
ETK6C75,1754019310565,CAM063,3,-27.098071,-52.583611,2025-08-01 03:35:10,False,3,Suzuki,Yes 125,moto,branco
MAY3P63,1754019317169,CAM024,1,-27.573452,-48.586264,2025-08-01 03:35:17,False,0,Chevrolet,S10,caminhão,prata
IHI7N14,1754019325560,CAM133,2,-27.608518,-48.708571,2025-08-01 03:35:25,False,0,Fiat,Strada,utilitário,prata
XAE6X59,1754019330949,CAM059,2,-26.931156,-49.106062,2025-08-01 03:35:30,False,2,Yamaha,Factor 125,moto,prata
THE5M71,1754019335352,CAM063,1,-27.098071,-52.583611,2025-08-01 03:35:35,False,0,Toyota,Yaris,passeio,branco
PNE8T13,1754019341853,CAM176,2,-26.751208,-51.058,2025-08-01 03:35:41,False,1,Volkswagen,Voyage,passeio,cinza
HSE8Q04,1754019349300,CAM122,1,-27.814061,-50.365064,2025-08-01 03:35:49,False,3,Hyundai,Creta,SUV,branco
IDX0A76,1754019351317,CAM002,3,-27.594284,-48.568248,2025-08-01 03:35:51,False,3,Jeep,Commander,SUV,branco
XTT3V70,1754019353958,CAM098,2,-27.605703,-48.611207,2025-08-01 03:35:53,False,1,Fiat,Strada,utilitário,prata
BWJ8L36,1754019361586,CAM070,1,-27.055504,-52.602157,2025-08-01 03:36:01,False,3,Toyota,Etios,passeio,preto
BQK5Z78,1754019362495,CAM190,1,-28.98017,-49.49688,2025-08-01 03:36:02,False,3,Volkswagen,Virtus,passeio,cinza
KSP3Y23,1754019365411,CAM011,3,-27.565665,-48.563531,2025-08-01 03:36:05,False,2,Chevrolet,Tracker,SUV,cinza
MYV6K27,1754019370603,CAM184,1,-26.91852,-52.377319,2025-08-01 03:36:10,False,1,Volkswagen,Voyage,passeio,cinza
ZPG3M63,1754019371680,CAM162,2,-27.098705,-48.893716,2025-08-01 03:36:11,False,3,Ford,Fiesta,passeio,azul
WMJ7R46,1754019376870,CAM067,4,-27.089588,-52.646725,2025-08-01 03:36:16,False,2,Honda,CG 160,moto,prata
VTN1W28,1754019377965,CAM185,1,-26.890509,-52.394271,2025-08-01 03:36:17,False,3,Honda,City,passeio,preto
TLN4Y11,1754019387534,CAM001,2,-27.629172,-48.510152,2025-08-01 03:36:27,True,0,Fiat,Uno,passeio,prata
LSS4W24,1754019389938,CAM062,1,-27.106563,-52.574794,2025-08-01 03:36:29,True,10,Toyota,SW4,SUV,preto
PLQ7C94,1754019390612,CAM026,3,-26.313702,-48.884936,2025-08-01 03:36:30,True,3,Renault,Sandero,passeio,cinza
IBV4Q33,1754019405961,CAM104,1,-28.634373,-49.405623,2025-08-01 03:36:45,False,1,Renault,Logan,passeio,azul
CVI9K93,1754019408394,CAM102,3,-28.70602,-49.378652,2025-08-01 03:36:48,False,1,Honda,CG 160,moto,prata
DTT6P01,1754019409988,CAM018,1,-27.576322,-48.543088,2025-08-01 03:36:49,False,1,Toyota,Hilux,utilitário,amarelo
ZBC5U43,1754019422202,CAM054,3,-26.889032,-49.028251,2025-08-01 03:37:02,False,0,Toyota,SW4,SUV,preto
EKJ9X68,1754019422622,CAM104,1,-28.634373,-49.405623,2025-08-01 03:37:02,False,0,Hyundai,HB20,passeio,preto
HVK3E79,1754019423998,CAM117,1,-27.854817,-50.339808,2025-08-01 03:37:03,False,2,Ford,EcoSport,SUV,branco
JCI8K75,1754019425819,CAM023,1,-27.579181,-48.504599,2025-08-01 03:37:05,False,3,Peugeot,208,passeio,branco
IFM5X74,1754019431051,CAM128,1,-27.689405,-48.659544,2025-08-01 03:37:11,False,1,Yamaha,Fazer 250,moto,branco
GFF6Z01,1754019434239,CAM099,2,-27.655304,-48.599121,2025-08-01 03:37:14,False,2,Honda,Biz,moto,branco
EOE3X40,1754019437970,CAM077,1,-26.907331,-48.629695,2025-08-01 03:37:17,False,2,Chevrolet,Onix,passeio,cinza
WBE9N49,1754019440543,CAM025,1,-26.284078,-48.871797,2025-08-01 03:37:20,True,0,Suzuki,Intruder 250,moto,preto
XMK4N23,1754019441498,CAM156,1,-27.095412,-48.882674,2025-08-01 03:37:21,False,1,Honda,City,passeio,preto
QQP3Y52,1754019446181,CAM105,1,-28.704769,-49.387786,2025-08-01 03:37:26,False,2,Volkswagen,T-Cross,SUV,amarelo
XRF4G28,1754019459208,CAM115,1,-27.801804,-50.310248,2025-08-01 03:37:39,False,1,Yamaha,Factor 125,moto,prata
NHR1J85,1754019462063,CAM184,1,-26.91852,-52.377319,2025-08-01 03:37:42,False,2,Jeep,Commander,SUV,cinza
HMT4V73,1754019466422,CAM181,2,-27.197601,-52.01949,2025-08-01 03:37:46,False,3,Peugeot,2008,SUV,prata
JOE7Y20,1754019472641,CAM189,4,-28.908998,-49.479656,2025-08-01 03:37:52,False,0,Hyundai,Tucson,SUV,cinza
DGN3J25,1754019480030,CAM096,2,-27.603465,-48.617602,2025-08-01 03:38:00,False,1,Hyundai,HB20,passeio,prata
LDS0D80,1754019484249,CAM200,3,-26.186745,-50.41073,2025-08-01 03:38:04,False,2,Hyundai,HB20,passeio,branco
GUQ0L56,1754019485725,CAM151,1,-26.456596,-49.071941,2025-08-01 03:38:05,False,3,Ford,Ranger,caminhão,prata
DVH7L81,1754019486716,CAM079,1,-26.886221,-48.627122,2025-08-01 03:38:06,False,2,Renault,Sandero,passeio,marrom
DCS5S76,1754019493902,CAM192,2,-28.900873,-49.534397,2025-08-01 03:38:13,False,0,Fiat,Uno,passeio,prata
HOD6F19,1754019498124,CAM012,2,-27.639646,-48.531668,2025-08-01 03:38:18,False,1,Toyota,Corolla,passeio,preto
SYI6Z02,1754019505371,CAM149,2,-26.4919,-49.106794,2025-08-01 03:38:25,False,1,Peugeot,208,passeio,prata
EPN7T48,1754019505884,CAM194,1,-27.216197,-49.613341,2025-08-01 03:38:25,False,3,Toyota,Yaris,passeio,preto
TUJ0X60,1754019506080,CAM106,3,-28.65001,-49.327213,2025-08-01 03:38:26,False,1,Chevrolet,Prisma,passeio,cinza
UWO3B74,1754019506745,CAM178,2,-27.206181,-51.998277,2025-08-01 03:38:26,False,2,Chevrolet,S10,caminhão,prata
KSJ5U64,1754019506877,CAM042,1,-26.345464,-48.838176,2025-08-01 03:38:26,False,1,Hyundai,Creta,SUV,verde
HLW5P91,1754019512234,CAM062,1,-27.106563,-52.574794,2025-08-01 03:38:32,False,0,Ford,Fiesta,passeio,prata
FCP4R29,1754019513888,CAM195,3,-27.250791,-49.608209,2025-08-01 03:38:33,False,3,Hyundai,HB20,passeio,cinza
PCN3W76,1754019515453,CAM026,2,-26.313702,-48.884936,2025-08-01 03:38:35,False,3,Honda,Fit,passeio,cinza
BUQ1R16,1754019516315,CAM110,4,-28.655147,-49.350789,2025-08-01 03:38:36,False,0,Volkswagen,Virtus,passeio,branco
YNV8D27,1754019518010,CAM115,2,-27.801804,-50.310248,2025-08-01 03:38:38,False,3,Suzuki,Intruder 250,moto,cinza
KPT4C43,1754019519130,CAM090,3,-27.574454,-48.679871,2025-08-01 03:38:39,False,3,Suzuki,Intruder 250,moto,branco
NPG3P11,1754019519847,CAM066,1,-27.133153,-52.621223,2025-08-01 03:38:39,False,2,Renault,Logan,passeio,branco
FEV3W27,1754019519858,CAM036,1,-26.319414,-48.820484,2025-08-01 03:38:39,False,2,Suzuki,Intruder 250,moto,branco
OLP6H23,1754019520665,CAM185,1,-26.890509,-52.394271,2025-08-01 03:38:40,False,1,Chevrolet,S10,caminhão,branco
WKZ8U23,1754019523488,CAM161,1,-27.054869,-48.892526,2025-08-01 03:38:43,False,0,Toyota,Yaris,passeio,branco
OYZ9Z58,1754019533907,CAM163,1,-28.453016,-49.031255,2025-08-01 03:38:53,False,3,Ford,Fusion,passeio,preto
QWP8M84,1754019537061,CAM111,2,-28.689599,-49.399439,2025-08-01 03:38:57,False,2,Chevrolet,Onix,passeio,branco
TWR2I76,1754019538330,CAM200,4,-26.186745,-50.41073,2025-08-01 03:38:58,False,2,Ford,Fiesta,passeio,branco
CVF8P15,1754019539353,CAM175,2,-26.793716,-51.02483,2025-08-01 03:38:59,False,1,Hyundai,Azera,passeio,amarelo
FCC0O25,1754019548736,CAM086,3,-26.907958,-48.626431,2025-08-01 03:39:08,False,0,Chevrolet,Tracker,SUV,cinza
MVW3X62,1754019551593,CAM105,1,-28.704769,-49.387786,2025-08-01 03:39:11,False,2,Honda,Biz,moto,cinza
SQD3F28,1754019552896,CAM130,1,-27.646014,-48.684793,2025-08-01 03:39:12,False,2,Fiat,Argo,passeio,branco
RUG2K87,1754019554086,CAM080,2,-26.904068,-48.673776,2025-08-01 03:39:14,False,2,Honda,HR-V,SUV,prata
AYU6N16,1754019554331,CAM111,1,-28.689599,-49.399439,2025-08-01 03:39:14,False,3,Chevrolet,Tracker,SUV,branco
RRJ8U02,1754019554550,CAM078,1,-26.884133,-48.626667,2025-08-01 03:39:14,False,2,Honda,Fit,passeio,prata
TIU5T71,1754019557880,CAM016,2,-27.635108,-48.559986,2025-08-01 03:39:17,False,3,Renault,Duster,SUV,prata
RYE6E99,1754019557925,CAM168,1,-28.444845,-49.042745,2025-08-01 03:39:17,False,2,Chevrolet,Spin,SUV,preto
XRZ5N53,1754019558279,CAM099,2,-27.655304,-48.599121,2025-08-01 03:39:18,False,0,Honda,Civic,passeio,cinza
FAD1X82,1754019558734,CAM119,2,-27.853163,-50.290847,2025-08-01 03:39:18,False,0,Chevrolet,Onix,passeio,cinza
ERA8G40,1754019560385,CAM195,3,-27.250791,-49.608209,2025-08-01 03:39:20,False,0,Peugeot,2008,SUV,cinza
TVS2Z56,1754019563451,CAM101,1,-28.716021,-49.35362,2025-08-01 03:39:23,False,3,Suzuki,Intruder 250,moto,preto
FSI8S70,1754019563889,CAM071,2,-27.138095,-52.609586,2025-08-01 03:39:23,False,2,Yamaha,Factor 125,moto,verde
VTP8J60,1754019565186,CAM078,2,-26.884133,-48.626667,2025-08-01 03:39:25,False,2,Chevrolet,S10,caminhão,cinza
BVI9T82,1754019566814,CAM172,2,-26.740646,-50.998373,2025-08-01 03:39:26,False,3,Volkswagen,Virtus,passeio,cinza
UMU6Y89,1754019573328,CAM033,3,-26.326008,-48.822547,2025-08-01 03:39:33,False,1,Volkswagen,Polo,passeio,vermelho
BYZ4H68,1754019576456,CAM112,2,-28.670128,-49.368281,2025-08-01 03:39:36,False,1,Suzuki,Intruder 250,moto,prata
YKP7Z31,1754019590328,CAM197,1,-28.451572,-48.75175,2025-08-01 03:39:50,False,1,Renault,Logan,passeio,preto
XCR4O61,1754019599286,CAM110,4,-28.655147,-49.350789,2025-08-01 03:39:59,False,1,Volkswagen,Polo,passeio,amarelo
UBU8E83,1754019604418,CAM052,1,-26.887071,-49.027319,2025-08-01 03:40:04,False,1,Renault,Sandero,passeio,preto
LSS4W24,1754019609938,CAM002,3,-27.594284,-48.568248,2025-08-01 03:40:09,True,10,Toyota,SW4,SUV,preto
IEW6T00,1754019610009,CAM105,1,-28.704769,-49.387786,2025-08-01 03:40:10,False,0,Peugeot,308,passeio,prata
RAD1Z80,1754019610676,CAM080,1,-26.904068,-48.673776,2025-08-01 03:40:10,False,2,Chevrolet,Tracker,SUV,amarelo
GJT5Z08,1754019612565,CAM143,2,-26.983198,-48.637779,2025-08-01 03:40:12,False,3,Hyundai,HB20,passeio,cinza
TJC2F11,1754019618507,CAM114,1,-27.808523,-50.318272,2025-08-01 03:40:18,False,1,Jeep,Renegade,SUV,prata
PTD2W12,1754019622002,CAM063,2,-27.098071,-52.583611,2025-08-01 03:40:22,False,0,Peugeot,Partner,utilitário,prata
SWK0F47,1754019627157,CAM161,2,-27.054869,-48.892526,2025-08-01 03:40:27,False,3,Renault,Sandero,passeio,prata
GRN3E72,1754019639095,CAM141,2,-26.962098,-48.640889,2025-08-01 03:40:39,False,0,Ford,Fiesta,passeio,prata
CRM6C60,1754019641940,CAM077,1,-26.907331,-48.629695,2025-08-01 03:40:41,False,1,Yamaha,Fazer 250,moto,cinza
BAV5K44,1754019644276,CAM102,1,-28.70602,-49.378652,2025-08-01 03:40:44,False,3,Chevrolet,Tracker,SUV,verde
NNU8U97,1754019652947,CAM098,2,-27.605703,-48.611207,2025-08-01 03:40:52,False,2,Chevrolet,Onix,passeio,preto
HUX0I95,1754019655401,CAM144,1,-27.019627,-48.596926,2025-08-01 03:40:55,False,1,Peugeot,308,passeio,amarelo
UDC9Q57,1754019656159,CAM086,1,-26.907958,-48.626431,2025-08-01 03:40:56,False,2,Yamaha,Factor 125,moto,cinza
FAY2G66,1754019662815,CAM047,3,-26.889437,-49.039474,2025-08-01 03:41:02,False,3,Suzuki,Yes 125,moto,branco
DOX1M34,1754019670381,CAM075,1,-27.091991,-52.57705,2025-08-01 03:41:10,False,3,Honda,Biz,moto,cinza
XAH6F20,1754019671719,CAM077,1,-26.907331,-48.629695,2025-08-01 03:41:11,False,1,Fiat,Argo,passeio,prata
IXY6B53,1754019674673,CAM062,2,-27.106563,-52.574794,2025-08-01 03:41:14,True,2,Volkswagen,Virtus,passeio,amarelo
VJK8O40,1754019677497,CAM081,2,-26.916216,-48.69029,2025-08-01 03:41:17,False,3,Yamaha,XTZ 150,moto,prata
MWV1E40,1754019678787,CAM080,1,-26.904068,-48.673776,2025-08-01 03:41:18,False,3,Jeep,Compass,SUV,branco
WMJ7R46,1754019679870,CAM069,3,-27.06967,-52.652417,2025-08-01 03:41:19,False,2,Honda,CG 160,moto,prata
DHL4C12,1754019680008,CAM062,2,-27.106563,-52.574794,2025-08-01 03:41:20,True,6,Suzuki,Intruder 250,moto,amarelo
ZPG3M63,1754019682680,CAM160,1,-27.067615,-48.876231,2025-08-01 03:41:22,False,3,Ford,Fiesta,passeio,azul
JLE7U24,1754019683518,CAM042,2,-26.345464,-48.838176,2025-08-01 03:41:23,False,1,Renault,Duster,SUV,cinza
EIK8R47,1754019689012,CAM195,3,-27.250791,-49.608209,2025-08-01 03:41:29,False,3,Fiat,Mobi,passeio,cinza
RID8K26,1754019693066,CAM020,2,-27.553275,-48.52113,2025-08-01 03:41:33,False,3,Hyundai,Tucson,SUV,laranja
AZF0K35,1754019696386,CAM159,3,-27.119235,-48.951278,2025-08-01 03:41:36,False,0,Peugeot,308,passeio,prata
SEP2N79,1754019698557,CAM035,1,-26.304753,-48.846402,2025-08-01 03:41:38,False,2,Ford,Fiesta,passeio,cinza
GKM2W47,1754019705214,CAM197,2,-28.451572,-48.75175,2025-08-01 03:41:45,False,0,Yamaha,XTZ 150,moto,amarelo
YYY3Q58,1754019707256,CAM157,1,-27.075456,-48.90091,2025-08-01 03:41:47,False,0,Suzuki,Yes 125,moto,amarelo
ORF5A75,1754019707604,CAM173,2,-26.805324,-51.008732,2025-08-01 03:41:47,False,0,Ford,Fiesta,passeio,cinza
RFR7S01,1754019708516,CAM081,1,-26.916216,-48.69029,2025-08-01 03:41:48,False,0,Ford,Ranger,caminhão,cinza
QMC7F37,1754019718580,CAM072,1,-27.108121,-52.617666,2025-08-01 03:41:58,False,0,Honda,HR-V,SUV,azul
XAO4K84,1754019720875,CAM035,1,-26.304753,-48.846402,2025-08-01 03:42:00,False,0,Yamaha,XTZ 150,moto,branco
UYJ3H15,1754019724852,CAM003,4,-27.566602,-48.518575,2025-08-01 03:42:04,False,1,Volkswagen,T-Cross,SUV,preto
HFB0U58,1754019729041,CAM067,2,-27.089588,-52.646725,2025-08-01 03:42:09,False,1,Chevrolet,Spin,SUV,branco
IAK0L39,1754019729232,CAM089,1,-27.630599,-48.606101,2025-08-01 03:42:09,False,1,Hyundai,Azera,passeio,preto
EVG4H88,1754019733476,CAM033,1,-26.326008,-48.822547,2025-08-01 03:42:13,False,1,Volkswagen,Gol,passeio,preto
GYD0A30,1754019736214,CAM088,1,-26.905496,-48.673119,2025-08-01 03:42:16,False,0,Honda,City,passeio,prata
FSO3U25,1754019738952,CAM076,1,-27.064418,-52.592922,2025-08-01 03:42:18,False,0,Renault,Logan,passeio,prata
YVY6K32,1754019740590,CAM077,1,-26.907331,-48.629695,2025-08-01 03:42:20,False,2,Chevrolet,Tracker,SUV,cinza
UZM7S33,1754019744021,CAM058,1,-26.886621,-49.042342,2025-08-01 03:42:24,False,1,Renault,Logan,passeio,preto
SZZ6L51,1754019755057,CAM141,2,-26.962098,-48.640889,2025-08-01 03:42:35,False,0,Hyundai,Creta,SUV,cinza
NQA6R69,1754019770963,CAM086,1,-26.907958,-48.626431,2025-08-01 03:42:50,False,0,Volkswagen,Gol,passeio,preto
SCP0P57,1754019779723,CAM135,3,-27.018356,-48.629027,2025-08-01 03:42:59,False,3,Suzuki,Intruder 250,moto,prata
QEM3A97,1754019784090,CAM185,1,-26.890509,-52.394271,2025-08-01 03:43:04,False,3,Peugeot,2008,SUV,branco
FPR2R67,1754019784626,CAM005,2,-27.604633,-48.505553,2025-08-01 03:43:04,False,2,Hyundai,HB20,passeio,branco
TOX5L28,1754019786152,CAM199,2,-26.151732,-50.408483,2025-08-01 03:43:06,False,1,Hyundai,Azera,passeio,cinza
QET6I27,1754019791552,CAM127,2,-27.679886,-48.678883,2025-08-01 03:43:11,False,0,Hyundai,Azera,passeio,amarelo
WFJ8M80,1754019798592,CAM108,4,-28.692725,-49.358769,2025-08-01 03:43:18,False,2,Fiat,Uno,passeio,prata
AJE9M30,1754019800699,CAM106,1,-28.65001,-49.327213,2025-08-01 03:43:20,False,3,Hyundai,Creta,SUV,azul
DFG4Q66,1754019801357,CAM031,1,-26.288056,-48.880676,2025-08-01 03:43:21,False,0,Peugeot,Partner,utilitário,branco
JLT7T60,1754019802877,CAM118,1,-27.77393,-50.29565,2025-08-01 03:43:22,False,1,Fiat,Uno,passeio,branco
IDD7J56,1754019804434,CAM127,2,-27.679886,-48.678883,2025-08-01 03:43:24,False,3,Peugeot,Partner,utilitário,cinza
SES0R32,1754019806897,CAM067,2,-27.089588,-52.646725,2025-08-01 03:43:26,False,2,Chevrolet,S10,caminhão,prata
OTA2D98,1754019810631,CAM143,2,-26.983198,-48.637779,2025-08-01 03:43:30,False,3,Suzuki,Intruder 250,moto,laranja
NYY6D63,1754019817742,CAM004,1,-27.610686,-48.509266,2025-08-01 03:43:37,False,0,Toyota,Yaris,passeio,prata
EIP5Y75,1754019817876,CAM057,2,-26.929275,-49.067182,2025-08-01 03:43:37,False,1,Chevrolet,Tracker,SUV,prata
JMV0F09,1754019819669,CAM095,1,-27.61802,-48.672861,2025-08-01 03:43:39,False,1,Renault,Logan,passeio,branco
FHQ2R73,1754019826419,CAM127,1,-27.679886,-48.678883,2025-08-01 03:43:46,False,0,Fiat,Uno,passeio,prata
PNF4W51,1754019827398,CAM098,2,-27.605703,-48.611207,2025-08-01 03:43:47,False,1,Yamaha,XTZ 150,moto,azul
TTE4I25,1754019827722,CAM042,2,-26.345464,-48.838176,2025-08-01 03:43:47,False,1,Suzuki,Intruder 250,moto,cinza
CJV2K34,1754019829068,CAM039,1,-26.30495,-48.837472,2025-08-01 03:43:49,False,1,Ford,Fusion,passeio,prata
QNQ7M08,1754019836142,CAM079,1,-26.886221,-48.627122,2025-08-01 03:43:56,False,3,Suzuki,Yes 125,moto,azul
GRQ1Y35,1754019841085,CAM200,3,-26.186745,-50.41073,2025-08-01 03:44:01,False,0,Honda,City,passeio,branco
ULJ7A55,1754019845678,CAM008,2,-27.601538,-48.527165,2025-08-01 03:44:05,False,1,Fiat,Argo,passeio,marrom
CHD0T44,1754019847497,CAM136,2,-26.969188,-48.62835,2025-08-01 03:44:07,False,3,Fiat,Uno,passeio,marrom
LBJ3L18,1754019854316,CAM087,2,-26.941515,-48.70314,2025-08-01 03:44:14,False,3,Honda,City,passeio,branco
ZZZ6N96,1754019858629,CAM102,1,-28.70602,-49.378652,2025-08-01 03:44:18,True,1,Yamaha,Fazer 250,passeio,prata
IDX8E59,1754019860407,CAM090,1,-27.574454,-48.679871,2025-08-01 03:44:20,False,1,Peugeot,Partner,utilitário,laranja
MDO7D90,1754019862382,CAM031,2,-26.288056,-48.880676,2025-08-01 03:44:22,False,3,Ford,Ranger,caminhão,vermelho
PVD1A35,1754019866988,CAM037,1,-26.301821,-48.813124,2025-08-01 03:44:26,False,0,Chevrolet,Tracker,SUV,branco
DHL4C12,1754019868008,CAM101,1,-28.716021,-49.35362,2025-08-01 03:44:28,True,6,Suzuki,Intruder 250,moto,amarelo
EDT0W16,1754019870230,CAM125,1,-27.639161,-48.711076,2025-08-01 03:44:30,False,2,Renault,Sandero,passeio,azul
XOG4O44,1754019888938,CAM023,2,-27.579181,-48.504599,2025-08-01 03:44:48,False,3,Ford,Ranger,caminhão,cinza
IMP6N95,1754019896389,CAM093,2,-27.625121,-48.644531,2025-08-01 03:44:56,False,2,Suzuki,Yes 125,moto,marrom
TVE6F74,1754019899800,CAM133,1,-27.608518,-48.708571,2025-08-01 03:44:59,False,3,Suzuki,Intruder 250,moto,prata
NJZ5L94,1754019908687,CAM046,2,-26.955177,-49.06162,2025-08-01 03:45:08,False,1,Hyundai,Azera,passeio,cinza
ZYO7W62,1754019910876,CAM006,4,-27.62732,-48.555784,2025-08-01 03:45:10,False,0,Renault,Logan,passeio,branco
FKZ5A16,1754019915215,CAM101,1,-28.716021,-49.35362,2025-08-01 03:45:15,False,2,Toyota,Etios,passeio,cinza
IBZ8X70,1754019915316,CAM067,1,-27.089588,-52.646725,2025-08-01 03:45:15,False,0,Hyundai,Creta,SUV,preto
FCP4R29,1754019918888,CAM196,1,-27.217139,-49.623065,2025-08-01 03:45:18,False,3,Hyundai,HB20,passeio,cinza
TWR2I76,1754019921330,CAM199,1,-26.151732,-50.408483,2025-08-01 03:45:21,False,2,Ford,Fiesta,passeio,branco
WOZ8L11,1754019923923,CAM178,3,-27.206181,-51.998277,2025-08-01 03:45:23,False,3,Ford,Ka,passeio,vermelho
BZB8L38,1754019925283,CAM069,2,-27.06967,-52.652417,2025-08-01 03:45:25,False,1,Hyundai,Tucson,SUV,branco
DVR0A67,1754019929864,CAM141,2,-26.962098,-48.640889,2025-08-01 03:45:29,False,0,Yamaha,Fazer 250,moto,cinza
RAD1Z80,1754019935676,CAM085,2,-26.873284,-48.679163,2025-08-01 03:45:35,False,2,Chevrolet,Tracker,SUV,amarelo
KUN2U92,1754019940185,CAM106,3,-28.65001,-49.327213,2025-08-01 03:45:40,False,1,Honda,CG 160,moto,branco
RHP4E43,1754019941248,CAM189,2,-28.908998,-49.479656,2025-08-01 03:45:41,False,3,Volkswagen,Voyage,passeio,azul
AXP6A52,1754019942071,CAM115,1,-27.801804,-50.310248,2025-08-01 03:45:42,False,1,Jeep,Renegade,SUV,prata
