placa,timestamp,cam,faixa,lat,lon,timestamp_legivel,is_clonado,num_infracoes,marca,modelo,tipo,cor
PJP4L38,1754021012662,CAM050,1,-26.919434,-49.051354,2025-08-01 04:03:32,False,0,Toyota,Corolla,passeio,prata
UYH6F68,1754021016103,CAM095,2,-27.580203,-48.635971,2025-08-01 04:03:36,False,3,Volkswagen,Voyage,passeio,preto
OZI9V40,1754021016389,CAM183,2,-26.850207,-52.425759,2025-08-01 04:03:36,False,2,Yamaha,Fazer 250,moto,preto
QOH4S10,1754021018978,CAM057,2,-26.897963,-49.114042,2025-08-01 04:03:38,False,1,Suzuki,Intruder 250,moto,cinza
IMP9R58,1754021022329,CAM029,3,-26.287583,-48.832416,2025-08-01 04:03:42,False,3,Volkswagen,Polo,passeio,prata
KNB9Y23,1754021023140,CAM190,1,-28.907641,-49.455076,2025-08-01 04:03:43,False,0,Jeep,Renegade,SUV,cinza
JYN8S91,1754021026053,CAM107,1,-28.702607,-49.399237,2025-08-01 04:03:46,False,2,Hyundai,Azera,passeio,marrom
TET9L97,1754021028079,CAM197,3,-28.481939,-48.782628,2025-08-01 04:03:48,False,2,Hyundai,Tucson,SUV,vermelho
NPC9P78,1754021030564,CAM149,1,-26.457546,-49.037446,2025-08-01 04:03:50,False,0,Jeep,Renegade,SUV,prata
ZCY5R41,1754021031278,CAM056,2,-26.918646,-49.027384,2025-08-01 04:03:51,False,1,Suzuki,Intruder 250,moto,verde
WWA3F71,1754021031336,CAM031,1,-26.31596,-48.843758,2025-08-01 04:03:51,False,3,Volkswagen,Gol,passeio,branco
GLL6C95,1754021033738,CAM112,1,-28.666714,-49.334313,2025-08-01 04:03:53,False,2,Honda,CG 160,moto,branco
SRB1Z62,1754021034805,CAM029,4,-26.287583,-48.832416,2025-08-01 04:03:54,False,1,Honda,HR-V,SUV,branco
SHN4B76,1754021035498,CAM095,2,-27.580203,-48.635971,2025-08-01 04:03:55,False,0,Hyundai,Tucson,SUV,cinza
YJU9O02,1754021036283,CAM088,1,-26.889507,-48.649427,2025-08-01 04:03:56,False,3,Honda,HR-V,SUV,azul
QGK1R05,1754021036295,CAM049,1,-26.910477,-49.094497,2025-08-01 04:03:56,False,0,Ford,EcoSport,SUV,branco
UBT2M60,1754021036529,CAM041,2,-26.3115,-48.837123,2025-08-01 04:03:56,False,0,Fiat,Mobi,passeio,branco
VJN4K40,1754021036679,CAM018,1,-27.583054,-48.556767,2025-08-01 04:03:56,False,0,Hyundai,Creta,SUV,prata
YEZ7E48,1754021037764,CAM104,1,-28.710023,-49.381348,2025-08-01 04:03:57,False,0,Yamaha,Factor 125,moto,preto
QVQ8J38,1754021039197,CAM048,3,-26.944313,-49.072202,2025-08-01 04:03:59,False,2,Volkswagen,Gol,passeio,preto
PLT8S69,1754021039291,CAM125,1,-27.674146,-48.665666,2025-08-01 04:03:59,False,2,Ford,Fiesta,passeio,azul
FDU0K24,1754021040435,CAM070,3,-27.062473,-52.60784,2025-08-01 04:04:00,False,2,Yamaha,XTZ 150,moto,prata
OPP3W70,1754021041480,CAM038,3,-26.283663,-48.863135,2025-08-01 04:04:01,False,3,Toyota,Yaris,passeio,prata
DDH2K76,1754021041537,CAM072,1,-27.135996,-52.596283,2025-08-01 04:04:01,False,2,Volkswagen,Virtus,passeio,laranja
PKP6A39,1754021042604,CAM068,1,-27.082565,-52.613223,2025-08-01 04:04:02,False,1,Yamaha,Fazer 250,moto,amarelo
JOC0C05,1754021043009,CAM113,1,-27.837827,-50.314718,2025-08-01 04:04:03,False,1,Jeep,Commander,SUV,azul
KIT0X69,1754021048039,CAM051,1,-26.920072,-49.067715,2025-08-01 04:04:08,False,0,Ford,EcoSport,SUV,preto
AMM3B87,1754021048722,CAM093,1,-27.607672,-48.648925,2025-08-01 04:04:08,False,1,Ford,Ranger,caminhão,branco
GRQ8H12,1754021049267,CAM001,3,-27.631717,-48.554237,2025-08-01 04:04:09,False,1,Jeep,Compass,SUV,amarelo
VXI8D56,1754021050777,CAM184,1,-26.865427,-52.423972,2025-08-01 04:04:10,False,0,Fiat,Strada,utilitário,branco
HNW0S05,1754021051786,CAM057,2,-26.897963,-49.114042,2025-08-01 04:04:11,False,0,Peugeot,2008,SUV,prata
RRA4G77,1754021053297,CAM069,2,-27.14294,-52.61911,2025-08-01 04:04:13,False,2,Yamaha,Factor 125,moto,preto
AXO2T18,1754021053472,CAM089,2,-27.651578,-48.613536,2025-08-01 04:04:13,False,2,Hyundai,Azera,passeio,cinza
LQV4U59,1754021053747,CAM194,2,-27.245261,-49.632704,2025-08-01 04:04:13,False,3,Hyundai,Creta,SUV,preto
WXK1G66,1754021054243,CAM103,1,-28.650421,-49.365419,2025-08-01 04:04:14,False,2,Jeep,Commander,SUV,cinza
NBO2I77,1754021055868,CAM046,3,-26.890234,-49.09625,2025-08-01 04:04:15,False,1,Suzuki,Intruder 250,moto,cinza
YWM0C35,1754021055894,CAM089,2,-27.651578,-48.613536,2025-08-01 04:04:15,False,2,Suzuki,Yes 125,moto,preto
JWR8Z59,1754021055915,CAM060,2,-26.903013,-49.065937,2025-08-01 04:04:15,False,1,Toyota,Etios,passeio,amarelo
DJZ4M74,1754021056063,CAM129,1,-27.649295,-48.646973,2025-08-01 04:04:16,False,3,Fiat,Mobi,passeio,amarelo
WCK8F94,1754021056183,CAM113,4,-27.837827,-50.314718,2025-08-01 04:04:16,False,0,Jeep,Commander,SUV,preto
JXX6V37,1754021057020,CAM191,2,-28.902589,-49.503978,2025-08-01 04:04:17,False,0,Volkswagen,Voyage,passeio,marrom
ZYJ2K75,1754021058167,CAM073,2,-27.094335,-52.614615,2025-08-01 04:04:18,False,3,Volkswagen,Gol,passeio,prata
DLO4H05,1754021058358,CAM167,1,-28.512418,-49.02626,2025-08-01 04:04:18,False,1,Suzuki,Yes 125,moto,verde
RHX6N62,1754021058408,CAM046,1,-26.890234,-49.09625,2025-08-01 04:04:18,False,2,Honda,Fit,passeio,preto
JEA8U15,1754021058777,CAM013,1,-27.570447,-48.556251,2025-08-01 04:04:18,False,0,Toyota,Corolla,passeio,cinza
MTJ9I20,1754021058987,CAM076,2,-27.130293,-52.57748,2025-08-01 04:04:18,False,2,Suzuki,Intruder 250,moto,cinza
FEP0J31,1754021059392,CAM102,2,-28.683812,-49.399531,2025-08-01 04:04:19,False,0,Suzuki,Yes 125,moto,branco
OQK5P57,1754021059837,CAM193,1,-27.238515,-49.660559,2025-08-01 04:04:19,False,1,Suzuki,Yes 125,moto,prata
YLT6G42,1754021060901,CAM183,2,-26.850207,-52.425759,2025-08-01 04:04:20,False,2,Hyundai,Tucson,SUV,prata
VAI7M46,1754021061960,CAM046,2,-26.890234,-49.09625,2025-08-01 04:04:21,False,1,Jeep,Compass,SUV,preto
QSM0G43,1754021061992,CAM122,2,-27.824718,-50.333473,2025-08-01 04:04:21,False,3,Suzuki,Yes 125,moto,cinza
OFG6F16,1754021062181,CAM021,3,-27.633844,-48.582694,2025-08-01 04:04:22,False,3,Honda,HR-V,SUV,cinza
YFY6E53,1754021062737,CAM033,2,-26.319404,-48.877068,2025-08-01 04:04:22,False,1,Jeep,Compass,SUV,marrom
CJD5B51,1754021062909,CAM097,3,-27.650848,-48.6393,2025-08-01 04:04:22,False,1,Chevrolet,Tracker,SUV,cinza
CTT7O36,1754021063522,CAM099,1,-27.643236,-48.671613,2025-08-01 04:04:23,False,1,Yamaha,Fazer 250,moto,laranja
RCF7C27,1754021063557,CAM112,1,-28.666714,-49.334313,2025-08-01 04:04:23,False,1,Ford,Fusion,passeio,prata
TAX8A09,1754021063885,CAM035,1,-26.34029,-48.836485,2025-08-01 04:04:23,False,2,Jeep,Renegade,SUV,branco
CJP8I45,1754021065426,CAM132,2,-27.644014,-48.630495,2025-08-01 04:04:25,False,0,Yamaha,Factor 125,moto,amarelo
VFR6F26,1754021066113,CAM133,2,-27.646047,-48.661484,2025-08-01 04:04:26,False,3,Toyota,Etios,passeio,prata
BPC8L29,1754021066561,CAM074,2,-27.119244,-52.581235,2025-08-01 04:04:26,False,1,Yamaha,Factor 125,moto,branco
OXG3U54,1754021066722,CAM064,3,-27.066532,-52.62192,2025-08-01 04:04:26,False,3,Ford,Fusion,passeio,vermelho
RTE6W12,1754021067373,CAM188,2,-26.836809,-52.394925,2025-08-01 04:04:27,False,3,Hyundai,Creta,SUV,laranja
GTB6R13,1754021067642,CAM085,3,-26.921702,-48.66618,2025-08-01 04:04:27,False,2,Suzuki,Yes 125,moto,preto
REC0C41,1754021067667,CAM071,1,-27.119539,-52.651242,2025-08-01 04:04:27,False,2,Jeep,Compass,SUV,branco
PZW8V54,1754021068188,CAM108,1,-28.710005,-49.384363,2025-08-01 04:04:28,False,1,Jeep,Compass,SUV,vermelho
YXO4M53,1754021069218,CAM011,4,-27.565716,-48.544893,2025-08-01 04:04:29,False,0,Toyota,Yaris,passeio,branco
BMA6H87,1754021070102,CAM172,1,-26.79212,-51.020892,2025-08-01 04:04:30,False,2,Peugeot,308,passeio,cinza
KUN2L97,1754021071214,CAM153,1,-26.474439,-49.092322,2025-08-01 04:04:31,False,2,Fiat,Uno,passeio,amarelo
CYZ2U72,1754021072871,CAM110,2,-28.690661,-49.338814,2025-08-01 04:04:32,False,3,Ford,Ka,passeio,prata
GHK2O37,1754021074153,CAM117,3,-27.8132,-50.343928,2025-08-01 04:04:34,False,1,Suzuki,Intruder 250,moto,vermelho
LHC1F94,1754021075072,CAM148,1,-26.479356,-49.041649,2025-08-01 04:04:35,False,0,Ford,EcoSport,SUV,branco
JSO1F44,1754021075492,CAM087,1,-26.903989,-48.690852,2025-08-01 04:04:35,False,3,Fiat,Mobi,passeio,laranja
OUA6Q24,1754021076317,CAM115,1,-27.821184,-50.321457,2025-08-01 04:04:36,False,0,Fiat,Strada,utilitário,preto
OBO3R08,1754021079387,CAM065,3,-27.108968,-52.607821,2025-08-01 04:04:39,False,3,Chevrolet,Spin,SUV,amarelo
VHS7L86,1754021080907,CAM039,3,-26.312519,-48.881679,2025-08-01 04:04:40,False,3,Toyota,Etios,passeio,amarelo
JUA1I21,1754021081038,CAM064,4,-27.066532,-52.62192,2025-08-01 04:04:41,False,0,Jeep,Compass,SUV,preto
HCS3N31,1754021082551,CAM052,2,-26.89683,-49.05274,2025-08-01 04:04:42,False,3,Hyundai,Tucson,SUV,prata
DCJ0I01,1754021082564,CAM048,1,-26.944313,-49.072202,2025-08-01 04:04:42,False,0,Renault,Logan,passeio,cinza
VYO9O47,1754021082982,CAM066,1,-27.104314,-52.620523,2025-08-01 04:04:42,False,3,Suzuki,Yes 125,moto,cinza
DRE2I11,1754021083697,CAM079,3,-26.945633,-48.696837,2025-08-01 04:04:43,False,3,Peugeot,308,passeio,branco
XRR8D62,1754021083820,CAM107,1,-28.702607,-49.399237,2025-08-01 04:04:43,False,1,Volkswagen,Virtus,passeio,verde
QXB9K61,1754021086759,CAM075,1,-27.071356,-52.582829,2025-08-01 04:04:46,False,2,Peugeot,2008,SUV,preto
XFW6W08,1754021087284,CAM016,1,-27.61343,-48.557009,2025-08-01 04:04:47,False,1,Chevrolet,Prisma,passeio,preto
MUL6Q46,1754021087805,CAM061,1,-27.057861,-52.599345,2025-08-01 04:04:47,False,0,Yamaha,XTZ 150,moto,branco
EQS8D95,1754021088450,CAM178,1,-27.196224,-52.037411,2025-08-01 04:04:48,False,3,Ford,Ka,passeio,branco
FOZ4H35,1754021089743,CAM030,1,-26.299036,-48.874655,2025-08-01 04:04:49,False,1,Chevrolet,Onix,passeio,marrom
XTY6V19,1754021091675,CAM098,3,-27.617627,-48.592532,2025-08-01 04:04:51,False,0,Chevrolet,Prisma,passeio,prata
JZI3U83,1754021093461,CAM142,2,-27.034818,-48.619787,2025-08-01 04:04:53,False,3,Chevrolet,Onix,passeio,prata
XKX1L81,1754021094266,CAM116,2,-27.853573,-50.326356,2025-08-01 04:04:54,False,1,Volkswagen,Virtus,passeio,marrom
WQG2F78,1754021094559,CAM158,2,-27.13389,-48.917345,2025-08-01 04:04:54,False,3,Jeep,Compass,SUV,branco
GCP2I04,1754021095691,CAM124,1,-27.817704,-50.357711,2025-08-01 04:04:55,False,2,Hyundai,Tucson,SUV,prata
JSV2K88,1754021096011,CAM183,1,-26.850207,-52.425759,2025-08-01 04:04:56,False,2,Renault,Logan,passeio,prata
LPA3Z65,1754021098164,CAM084,1,-26.886583,-48.656276,2025-08-01 04:04:58,False,0,Fiat,Uno,passeio,branco
GPW4G73,1754021098291,CAM029,4,-26.287583,-48.832416,2025-08-01 04:04:58,False,2,Fiat,Strada,utilitário,branco
ZOQ1Z45,1754021099151,CAM138,2,-27.030037,-48.662692,2025-08-01 04:04:59,False,0,Chevrolet,Onix,passeio,preto
VDR0S89,1754021099374,CAM140,1,-26.987344,-48.600803,2025-08-01 04:04:59,False,2,Jeep,Commander,SUV,branco
WEG1S36,1754021099452,CAM122,4,-27.824718,-50.333473,2025-08-01 04:04:59,False,1,Peugeot,Partner,utilitário,prata
NKC4P01,1754021100982,CAM080,1,-26.930488,-48.708528,2025-08-01 04:05:00,False,1,Suzuki,Yes 125,moto,laranja
TEI1X10,1754021101271,CAM177,3,-27.242761,-52.065668,2025-08-01 04:05:01,False,0,Fiat,Strada,utilitário,azul
HYB2B73,1754021102456,CAM101,3,-28.652139,-49.339686,2025-08-01 04:05:02,False,1,Hyundai,Azera,passeio,prata
ZEZ7C95,1754021102973,CAM091,1,-27.615081,-48.677695,2025-08-01 04:05:02,False,1,Volkswagen,Virtus,passeio,prata
XZF0U85,1754021106473,CAM050,1,-26.919434,-49.051354,2025-08-01 04:05:06,False,0,Volkswagen,Gol,passeio,cinza
YES9D31,1754021106944,CAM132,1,-27.644014,-48.630495,2025-08-01 04:05:06,False,0,Jeep,Commander,SUV,cinza
TIP0Q11,1754021107056,CAM086,2,-26.867439,-48.639269,2025-08-01 04:05:07,False,2,Yamaha,XTZ 150,moto,prata
JYO0Q92,1754021107286,CAM057,2,-26.897963,-49.114042,2025-08-01 04:05:07,False,2,Ford,EcoSport,SUV,vermelho
CYG5R71,1754021108064,CAM028,3,-26.319404,-48.866063,2025-08-01 04:05:08,False,1,Fiat,Strada,utilitário,vermelho
LDU8P29,1754021108785,CAM062,3,-27.102819,-52.65594,2025-08-01 04:05:08,True,2,Ford,Fiesta,passeio,marrom
QDH8N14,1754021109184,CAM113,3,-27.837827,-50.314718,2025-08-01 04:05:09,False,0,Volkswagen,T-Cross,SUV,laranja
PLF8J22,1754021109465,CAM118,2,-27.813888,-50.322805,2025-08-01 04:05:09,False,0,Chevrolet,Prisma,passeio,laranja
GVZ2W12,1754021109600,CAM073,3,-27.094335,-52.614615,2025-08-01 04:05:09,False,3,Honda,Biz,moto,prata
OJK3P99,1754021110003,CAM091,1,-27.615081,-48.677695,2025-08-01 04:05:10,False,1,Volkswagen,Polo,passeio,preto
YUK5F42,1754021110999,CAM192,1,-28.892789,-49.529467,2025-08-01 04:05:10,False,2,Peugeot,Partner,utilitário,preto
NGF5V94,1754021112318,CAM189,4,-28.941328,-49.528237,2025-08-01 04:05:12,False,0,Peugeot,208,passeio,branco
HSJ2J84,1754021112517,CAM055,2,-26.955603,-49.042023,2025-08-01 04:05:12,False,2,Jeep,Compass,SUV,prata
KGN2R18,1754021112749,CAM144,3,-26.98898,-48.646747,2025-08-01 04:05:12,False,2,Volkswagen,Gol,passeio,branco
LYN4P91,1754021113029,CAM013,1,-27.570447,-48.556251,2025-08-01 04:05:13,False,2,Volkswagen,Gol,passeio,prata
CRO2F40,1754021113313,CAM065,3,-27.108968,-52.607821,2025-08-01 04:05:13,False,3,Volkswagen,Virtus,passeio,cinza
INZ2E53,1754021114208,CAM107,1,-28.702607,-49.399237,2025-08-01 04:05:14,False,1,Hyundai,Azera,passeio,branco
PII8K26,1754021114294,CAM133,4,-27.646047,-48.661484,2025-08-01 04:05:14,False,2,Hyundai,Azera,passeio,preto
BJT4D70,1754021114584,CAM058,2,-26.902802,-49.071957,2025-08-01 04:05:14,False,1,Toyota,Yaris,passeio,vermelho
MBA5Z27,1754021115354,CAM129,2,-27.649295,-48.646973,2025-08-01 04:05:15,False,0,Peugeot,208,passeio,cinza
PUV9J64,1754021115929,CAM137,2,-26.97873,-48.610666,2025-08-01 04:05:15,False,1,Suzuki,Yes 125,moto,preto
PFP0M20,1754021116212,CAM092,2,-27.629977,-48.61518,2025-08-01 04:05:16,False,2,Chevrolet,Onix,passeio,cinza
KVK9U49,1754021117304,CAM036,3,-26.320871,-48.81729,2025-08-01 04:05:17,False,3,Honda,City,passeio,laranja
CEK2C16,1754021119415,CAM052,3,-26.89683,-49.05274,2025-08-01 04:05:19,False,1,Honda,CG 160,moto,branco
MTD3L91,1754021119579,CAM033,2,-26.319404,-48.877068,2025-08-01 04:05:19,False,2,Renault,Sandero,passeio,verde
KDX7A56,1754021120489,CAM110,3,-28.690661,-49.338814,2025-08-01 04:05:20,False,1,Chevrolet,Spin,SUV,branco
WLF6A49,1754021120784,CAM002,2,-27.621874,-48.553642,2025-08-01 04:05:20,False,1,Renault,Logan,passeio,prata
RBP6I87,1754021121144,CAM197,1,-28.481939,-48.782628,2025-08-01 04:05:21,False,2,Fiat,Toro,utilitário,preto
BEC4B87,1754021121236,CAM041,1,-26.3115,-48.837123,2025-08-01 04:05:21,False,3,Fiat,Strada,utilitário,branco
QBF2T90,1754021121979,CAM097,4,-27.650848,-48.6393,2025-08-01 04:05:21,False,1,Yamaha,Fazer 250,moto,preto
UON6B18,1754021123244,CAM001,3,-27.631717,-48.554237,2025-08-01 04:05:23,False,1,Yamaha,XTZ 150,moto,preto
TOP4U32,1754021124200,CAM186,2,-26.917919,-52.380932,2025-08-01 04:05:24,False,1,Jeep,Compass,SUV,preto
DPM6H29,1754021125841,CAM024,2,-27.631523,-48.534272,2025-08-01 04:05:25,False,3,Yamaha,XTZ 150,moto,marrom
HHF7D76,1754021126973,CAM062,1,-27.102819,-52.65594,2025-08-01 04:05:26,True,8,Peugeot,308,passeio,branco
TPG2C06,1754021128345,CAM055,2,-26.955603,-49.042023,2025-08-01 04:05:28,False,2,Ford,Ranger,caminhão,cinza
UBH7M36,1754021130128,CAM126,1,-27.605195,-48.641829,2025-08-01 04:05:30,False,2,Hyundai,Azera,passeio,prata
ZOT3E68,1754021131831,CAM144,1,-26.98898,-48.646747,2025-08-01 04:05:31,False,2,Peugeot,208,passeio,cinza
XAP7Z29,1754021136367,CAM026,1,-26.295009,-48.878719,2025-08-01 04:05:36,False,3,Hyundai,Tucson,SUV,branco
KCY8M36,1754021136714,CAM129,1,-27.649295,-48.646973,2025-08-01 04:05:36,False,1,Jeep,Compass,SUV,branco
TRS6Z68,1754021137273,CAM189,3,-28.941328,-49.528237,2025-08-01 04:05:37,False,1,Fiat,Argo,passeio,amarelo
OPY2N79,1754021137722,CAM031,1,-26.31596,-48.843758,2025-08-01 04:05:37,False,1,Suzuki,Intruder 250,moto,branco
SQP1O91,1754021138102,CAM003,1,-27.59522,-48.577719,2025-08-01 04:05:38,False,0,Ford,Ka,passeio,cinza
UMI4L86,1754021138576,CAM132,2,-27.644014,-48.630495,2025-08-01 04:05:38,False,1,Honda,Civic,passeio,vermelho
RPX9V57,1754021139272,CAM192,2,-28.892789,-49.529467,2025-08-01 04:05:39,False,3,Peugeot,Partner,utilitário,prata
TFO5S49,1754021140852,CAM117,1,-27.8132,-50.343928,2025-08-01 04:05:40,False,3,Chevrolet,Prisma,passeio,branco
XDO6Z96,1754021141633,CAM121,1,-27.859431,-50.321642,2025-08-01 04:05:41,False,0,Yamaha,Fazer 250,moto,prata
TDI2B79,1754021143366,CAM190,1,-28.907641,-49.455076,2025-08-01 04:05:43,False,1,Volkswagen,T-Cross,SUV,cinza
CCV5X36,1754021145474,CAM025,1,-26.301689,-48.820099,2025-08-01 04:05:45,True,20,Suzuki,Intruder 250,moto,preto
SFZ9V82,1754021147636,CAM015,2,-27.616183,-48.536458,2025-08-01 04:05:47,False,1,Toyota,Yaris,passeio,prata
LDB4X76,1754021149276,CAM108,1,-28.710005,-49.384363,2025-08-01 04:05:49,False,1,Fiat,Toro,utilitário,cinza
KSD3A62,1754021150502,CAM129,2,-27.649295,-48.646973,2025-08-01 04:05:50,False,2,Jeep,Commander,SUV,preto
CTL3N90,1754021151687,CAM102,3,-28.683812,-49.399531,2025-08-01 04:05:51,False,3,Honda,Biz,moto,amarelo
XBN3Y62,1754021151945,CAM165,2,-28.498181,-49.007927,2025-08-01 04:05:51,False,1,Renault,Duster,SUV,preto
YEV3R59,1754021153274,CAM010,3,-27.586721,-48.561932,2025-08-01 04:05:53,False,2,Renault,Sandero,passeio,preto
PKV2I82,1754021153361,CAM053,4,-26.960611,-49.072257,2025-08-01 04:05:53,False,0,Renault,Duster,SUV,cinza
SZX6H61,1754021156153,CAM089,2,-27.651578,-48.613536,2025-08-01 04:05:56,False,3,Ford,Ranger,caminhão,preto
QPD0W02,1754021156205,CAM056,2,-26.918646,-49.027384,2025-08-01 04:05:56,False,2,Ford,Fiesta,passeio,marrom
IYM5K69,1754021156800,CAM181,4,-27.238925,-51.988608,2025-08-01 04:05:56,False,0,Volkswagen,T-Cross,SUV,cinza
FIH0D93,1754021157973,CAM044,4,-26.322284,-48.850382,2025-08-01 04:05:57,False,3,Jeep,Commander,SUV,prata
LVF8X42,1754021159752,CAM084,1,-26.886583,-48.656276,2025-08-01 04:05:59,False,2,Honda,HR-V,SUV,prata
ZNF9K87,1754021160420,CAM011,3,-27.565716,-48.544893,2025-08-01 04:06:00,False,0,Hyundai,Creta,SUV,cinza
OGT7M90,1754021161150,CAM036,2,-26.320871,-48.81729,2025-08-01 04:06:01,False,2,Peugeot,Partner,utilitário,prata
JEX6F33,1754021162484,CAM084,1,-26.886583,-48.656276,2025-08-01 04:06:02,False,1,Peugeot,2008,SUV,preto
TIZ1O54,1754021163483,CAM066,1,-27.104314,-52.620523,2025-08-01 04:06:03,False,3,Toyota,Etios,passeio,branco
SPL0F14,1754021163826,CAM077,2,-26.866511,-48.687598,2025-08-01 04:06:03,False,0,Volkswagen,Gol,passeio,prata
HMK7T94,1754021163964,CAM102,4,-28.683812,-49.399531,2025-08-01 04:06:03,False,2,Chevrolet,S10,caminhão,cinza
LSU8X73,1754021164114,CAM143,3,-27.022562,-48.665405,2025-08-01 04:06:04,False,1,Yamaha,Fazer 250,moto,vermelho
KVL0X79,1754021164252,CAM013,1,-27.570447,-48.556251,2025-08-01 04:06:04,False,2,Volkswagen,Gol,passeio,amarelo
NNG4D73,1754021166109,CAM130,3,-27.689231,-48.625452,2025-08-01 04:06:06,False,0,Ford,Ranger,caminhão,cinza
SNE9R25,1754021168745,CAM001,1,-27.631717,-48.554237,2025-08-01 04:06:08,False,0,Hyundai,HB20,passeio,preto
ZGP5L69,1754021169023,CAM173,1,-26.810226,-51.041384,2025-08-01 04:06:09,False,2,Ford,Ranger,caminhão,branco
SLZ8H51,1754021169627,CAM108,1,-28.710005,-49.384363,2025-08-01 04:06:09,False,3,Honda,City,passeio,prata
QLF3D15,1754021174089,CAM113,2,-27.837827,-50.314718,2025-08-01 04:06:14,False,0,Renault,Sandero,passeio,branco
HLX7N07,1754021175442,CAM042,3,-26.266957,-48.809544,2025-08-01 04:06:15,False,3,Yamaha,Fazer 250,moto,marrom
PGP1U87,1754021175898,CAM195,1,-27.248757,-49.64246,2025-08-01 04:06:15,False,2,Suzuki,Intruder 250,moto,prata
QLR1X17,1754021175907,CAM045,1,-26.952079,-49.081843,2025-08-01 04:06:15,False,2,Ford,EcoSport,SUV,branco
URS6Z25,1754021176085,CAM101,3,-28.652139,-49.339686,2025-08-01 04:06:16,True,5,Jeep,Renegade,SUV,branco
GGM9H74,1754021177596,CAM043,1,-26.341687,-48.827715,2025-08-01 04:06:17,False,1,Peugeot,2008,SUV,marrom
ECD8R88,1754021178771,CAM185,2,-26.915769,-52.380753,2025-08-01 04:06:18,False,0,Chevrolet,Spin,SUV,cinza
QRH2J73,1754021179010,CAM115,1,-27.821184,-50.321457,2025-08-01 04:06:19,False,3,Jeep,Commander,SUV,cinza
UNY7T48,1754021180779,CAM102,3,-28.683812,-49.399531,2025-08-01 04:06:20,False,2,Chevrolet,Prisma,passeio,cinza
OTA7X33,1754021180858,CAM038,3,-26.283663,-48.863135,2025-08-01 04:06:20,False,0,Ford,Ranger,caminhão,preto
IZI6M47,1754021181339,CAM079,4,-26.945633,-48.696837,2025-08-01 04:06:21,False,2,Jeep,Renegade,SUV,prata
VON7G62,1754021181760,CAM127,2,-27.633636,-48.639985,2025-08-01 04:06:21,False,1,Honda,Civic,passeio,marrom
EYM8B65,1754021183363,CAM175,1,-26.798452,-51.053276,2025-08-01 04:06:23,False,1,Jeep,Renegade,SUV,cinza
IQD9H71,1754021183472,CAM184,1,-26.865427,-52.423972,2025-08-01 04:06:23,False,2,Volkswagen,Virtus,passeio,vermelho
YMJ6P95,1754021183772,CAM038,2,-26.283663,-48.863135,2025-08-01 04:06:23,False,2,Fiat,Mobi,passeio,branco
RCT9F11,1754021183838,CAM034,1,-26.336605,-48.804513,2025-08-01 04:06:23,False,1,Chevrolet,Prisma,passeio,prata
HPJ8Y69,1754021184647,CAM117,1,-27.8132,-50.343928,2025-08-01 04:06:24,False,1,Renault,Sandero,passeio,preto
SGC0R26,1754021185854,CAM095,1,-27.580203,-48.635971,2025-08-01 04:06:25,False,2,Hyundai,HB20,passeio,prata
NWA1E46,1754021185889,CAM052,1,-26.89683,-49.05274,2025-08-01 04:06:25,False,1,Yamaha,XTZ 150,moto,cinza
TLV6T02,1754021187118,CAM076,1,-27.130293,-52.57748,2025-08-01 04:06:27,False,2,Chevrolet,S10,caminhão,branco
CFV9F38,1754021189970,CAM063,2,-27.06013,-52.635457,2025-08-01 04:06:29,False,2,Renault,Logan,passeio,cinza
LYB6G65,1754021190017,CAM111,1,-28.634335,-49.32999,2025-08-01 04:06:30,False,2,Hyundai,Tucson,SUV,prata
MPK6H02,1754021192739,CAM185,2,-26.915769,-52.380753,2025-08-01 04:06:32,False,3,Yamaha,Fazer 250,moto,prata
AHR8M68,1754021193529,CAM093,1,-27.607672,-48.648925,2025-08-01 04:06:33,False,1,Renault,Logan,passeio,prata
PKG6V18,1754021193715,CAM025,4,-26.301689,-48.820099,2025-08-01 04:06:33,False,1,Peugeot,308,passeio,branco
ZWQ1Z06,1754021194160,CAM196,2,-27.206541,-49.681775,2025-08-01 04:06:34,False,2,Jeep,Compass,SUV,prata
PLD5A91,1754021195031,CAM176,2,-26.752771,-50.979474,2025-08-01 04:06:35,False,0,Peugeot,208,passeio,prata
OJV8D91,1754021195153,CAM139,2,-26.964187,-48.632978,2025-08-01 04:06:35,False,1,Yamaha,Fazer 250,moto,marrom
QPR0Y00,1754021196219,CAM113,3,-27.837827,-50.314718,2025-08-01 04:06:36,False,0,Renault,Logan,passeio,prata
KLY5P06,1754021196608,CAM060,2,-26.903013,-49.065937,2025-08-01 04:06:36,False,1,Suzuki,Intruder 250,moto,branco
VID4H12,1754021197033,CAM138,2,-27.030037,-48.662692,2025-08-01 04:06:37,False,2,Toyota,Etios,passeio,azul
LCM9Q88,1754021197907,CAM129,2,-27.649295,-48.646973,2025-08-01 04:06:37,False,0,Honda,City,passeio,branco
IBM9J57,1754021199220,CAM036,1,-26.320871,-48.81729,2025-08-01 04:06:39,False,2,Volkswagen,Virtus,passeio,cinza
CVC4Z06,1754021200351,CAM113,4,-27.837827,-50.314718,2025-08-01 04:06:40,False,1,Chevrolet,Onix,passeio,preto
VDI9W88,1754021204157,CAM011,4,-27.565716,-48.544893,2025-08-01 04:06:44,False,1,Chevrolet,S10,caminhão,prata
