placa,marca,modelo,tipo,ano,cor,categoria,combustivel,cidade_emplacamento,clonado,num_infracoes
XVP7Q15,Hyundai,HB20,passeio,2022,cinza,particular,flex,Criciúma,0,0
XJS0Y76,Peugeot,2008,SUV,2025,branco,particular,elétrico,Araranguá,0,3
PGU2D47,Hyundai,HB20,passeio,2018,branco,aluguel,flex,Canoinhas,0,2
III9T18,Toyota,Etios,passeio,2024,preto,particular,flex,Blumenau,0,0
OSM5D28,Peugeot,Partner,utilitário,2014,azul,particular,elétrico,Balneário Camboriú,0,2
ZRW0Z91,Toyota,Corolla,passeio,2018,cinza,aluguel,flex,Xanxerê,0,1
DZY7Z52,Jeep,Commander,SUV,2025,preto,particular,flex,Florianópolis,0,0
OTI6G05,Peugeot,308,passeio,2018,branco,particular,flex,Itajaí,0,2
ERD8W08,Ford,EcoSport,SUV,2012,azul,particular,flex,Itajaí,0,2
VWM1P47,Ford,Ka,passeio,2020,preto,particular,flex,Palhoça,0,3
PXT6T42,Honda,Biz,moto,2005,prata,particular,gasolina,Caçador,0,2
PQH3R65,Fiat,Strada,passeio,2010,cinza,particular,flex,Palhoça,1,3
HDD2W97,Honda,Biz,moto,2006,verde,particular,gasolina,Criciúma,0,1
TQK2E58,Toyota,Hilux,utilitário,2025,preto,particular,diesel,Lages,0,3
CPB7Q66,Hyundai,Tucson,SUV,2019,cinza,particular,flex,São José,0,2
NTF0I83,Honda,CG 160,moto,2018,cinza,particular,flex,Palhoça,0,0
JRM0J92,Ford,Fusion,utilitário,2007,prata,aluguel,flex,Balneário Camboriú,1,2
YAA8W15,Volkswagen,Voyage,passeio,2024,cinza,particular,flex,Canoinhas,0,1
YGW8L21,Hyundai,Tucson,SUV,2013,laranja,particular,gasolina,Florianópolis,0,3
JEZ3N58,Peugeot,2008,SUV,2024,prata,particular,flex,Araranguá,0,0
GDM3M05,Honda,Fit,passeio,2008,branco,particular,flex,Criciúma,0,2
YXD6Q80,Yamaha,Factor 125,moto,2020,preto,particular,gasolina,Palhoça,0,1
PMR6S41,Renault,Logan,passeio,2025,prata,particular,flex,Lages,0,1
UMQ7O84,Ford,Ranger,caminhão,2021,cinza,particular,diesel,Palhoça,0,0
DIV9H92,Renault,Duster,SUV,2017,preto,aluguel,flex,Blumenau,1,18
TFT7J99,Suzuki,Yes 125,moto,2010,preto,aluguel,gasolina,Joinville,0,0
BZQ5T59,Yamaha,Factor 125,moto,2005,branco,particular,gasolina,Blumenau,0,3
SAP7Q48,Yamaha,Factor 125,moto,2025,preto,particular,flex,Araranguá,0,3
VTQ7E64,Chevrolet,Onix,passeio,2019,marrom,particular,álcool,Balneário Camboriú,0,2
CUH1S18,Chevrolet,Tracker,SUV,2024,prata,particular,flex,Itajaí,0,3
BXO3J46,Ford,Fiesta,passeio,2020,prata,aluguel,gasolina,São José,0,1
TMN9U82,Volkswagen,Gol,passeio,2025,preto,particular,diesel,Palhoça,0,0
NFT9Y34,Toyota,Corolla,passeio,2022,prata,particular,flex,Criciúma,0,2
LFU9Y17,Honda,Fit,passeio,2024,cinza,particular,flex,Blumenau,0,0
BVB2B83,Chevrolet,S10,caminhão,2020,preto,particular,diesel,Chapecó,1,0
EAI4W26,Toyota,Yaris,passeio,2006,preto,particular,flex,Rio do Sul,0,2
XTT8G62,Yamaha,Factor 125,moto,2021,cinza,aluguel,flex,Canoinhas,1,2
LTM8T85,Volkswagen,Polo,passeio,2010,branco,particular,diesel,Chapecó,0,1
GEP9K03,Renault,Logan,passeio,2021,branco,particular,flex,Blumenau,0,0
KVT0G62,Suzuki,Intruder 250,moto,2023,amarelo,particular,flex,Blumenau,0,1
AKL2L30,Peugeot,Partner,utilitário,2022,azul,particular,flex,Rio do Sul,0,2
AYZ5Q12,Peugeot,308,passeio,2014,branco,particular,diesel,Araranguá,0,1
VGU8J59,Hyundai,Azera,passeio,2013,preto,particular,flex,Balneário Camboriú,0,1
WXA2V63,Renault,Logan,passeio,2006,preto,particular,flex,Concórdia,0,3
ZHV2D66,Toyota,Corolla,passeio,2016,azul,particular,flex,Palhoça,0,0
UJU1P28,Toyota,Corolla,passeio,2014,prata,particular,flex,Florianópolis,0,0
LQG1C93,Toyota,SW4,SUV,2010,prata,particular,flex,Florianópolis,0,2
FMR4F64,Jeep,Renegade,SUV,2017,azul,particular,flex,Joinville,0,1
VVH9G21,Suzuki,Intruder 250,moto,2010,verde,particular,flex,Chapecó,0,3
OXC2Q17,Hyundai,Creta,SUV,2018,marrom,particular,diesel,Criciúma,0,3
VXP5D60,Toyota,Etios,passeio,2018,marrom,particular,flex,Florianópolis,0,3
BQC5J34,Hyundai,HB20,passeio,2024,branco,particular,flex,Xanxerê,0,2
VMA6H61,Jeep,Renegade,SUV,2017,prata,aluguel,flex,Palhoça,0,2
KTX7B62,Suzuki,Intruder 250,moto,2010,prata,particular,flex,Joinville,0,0
BCE4J08,Jeep,Renegade,SUV,2024,preto,particular,gasolina,Florianópolis,0,2
ZJG1G01,Renault,Sandero,passeio,2025,azul,particular,flex,Criciúma,0,3
PLR5I04,Jeep,Compass,SUV,2012,branco,particular,álcool,Blumenau,0,1
VJL0Y63,Toyota,Etios,passeio,2018,cinza,particular,flex,Criciúma,0,1
NLP4Y62,Honda,City,passeio,2006,branco,particular,flex,Blumenau,0,2
TAK1B31,Chevrolet,S10,caminhão,2010,cinza,particular,diesel,São José,0,1
ZZQ5S42,Toyota,SW4,SUV,2018,branco,particular,flex,Xanxerê,0,2
UJA3E19,Volkswagen,Voyage,passeio,2007,laranja,particular,flex,Concórdia,0,3
KEV0X72,Suzuki,Intruder 250,moto,2025,branco,particular,gasolina,Florianópolis,0,2
AUI2B84,Fiat,Toro,utilitário,2021,azul,particular,flex,Florianópolis,0,3
YOT0X01,Suzuki,Intruder 250,moto,2011,preto,particular,gasolina,Chapecó,0,0
SIX1B84,Chevrolet,Spin,SUV,2019,cinza,particular,flex,Palhoça,0,2
GRM3Z78,Honda,City,passeio,2022,branco,particular,flex,Blumenau,0,0
ABM2O11,Honda,City,passeio,2021,cinza,aluguel,flex,Blumenau,0,0
GLU1Z17,Renault,Duster,SUV,2020,prata,particular,diesel,Joinville,0,2
YZO2Q71,Volkswagen,Gol,passeio,2011,preto,particular,flex,Blumenau,0,0
YVT4N97,Fiat,Mobi,passeio,2022,branco,particular,flex,Florianópolis,0,1
MTY1U45,Toyota,Yaris,passeio,2008,cinza,particular,flex,Brusque,0,2
TCK0B92,Yamaha,Factor 125,moto,2013,preto,aluguel,gasolina,Itajaí,0,2
HHC6H85,Suzuki,Yes 125,moto,2024,prata,aluguel,flex,Palhoça,0,0
UHF9S33,Renault,Duster,SUV,2011,prata,aluguel,flex,Florianópolis,0,1
BNW2U16,Jeep,Renegade,SUV,2021,prata,particular,flex,Balneário Camboriú,0,2
SAK9I76,Fiat,Toro,utilitário,2021,branco,particular,flex,Criciúma,0,0
FKJ5W84,Ford,Ka,passeio,2025,branco,particular,flex,Blumenau,0,0
CXH4G88,Honda,City,passeio,2018,branco,particular,flex,Joinville,0,3
OUU9J13,Peugeot,308,passeio,2024,branco,aluguel,diesel,Lages,1,8
SDA9X43,Renault,Sandero,passeio,2020,branco,particular,flex,Blumenau,0,3
FAQ7U48,Volkswagen,T-Cross,SUV,2019,preto,particular,flex,Criciúma,0,2
QJH4C05,Fiat,Toro,utilitário,2019,cinza,particular,álcool,Palhoça,0,3
XWI0D64,Ford,Ka,passeio,2021,cinza,aluguel,flex,Palhoça,0,0
QSL1O40,Yamaha,Factor 125,moto,2019,verde,particular,flex,Chapecó,1,18
WPN5L21,Chevrolet,S10,caminhão,2018,branco,particular,diesel,Joinville,0,1
VJY1N59,Honda,Fit,passeio,2006,preto,particular,flex,Chapecó,0,0
BZW5H11,Volkswagen,Voyage,passeio,2020,cinza,particular,gasolina,Balneário Camboriú,0,2
ZTI2R62,Renault,Kwid,passeio,2020,cinza,particular,diesel,Itajaí,0,0
UMJ7X98,Honda,Civic,passeio,2023,preto,particular,gasolina,Joinville,0,3
JOE4D94,Renault,Sandero,passeio,2010,preto,particular,flex,Canoinhas,0,1
LQU6Q39,Volkswagen,Gol,passeio,2020,branco,particular,gasolina,Itajaí,0,2
IFC9M90,Chevrolet,Tracker,SUV,2025,branco,particular,flex,Palhoça,0,0
NLF0A82,Chevrolet,Prisma,passeio,2019,verde,particular,gasolina,Joinville,0,1
MUM4Z81,Yamaha,Fazer 250,moto,2019,prata,particular,gasolina,Laguna,0,0
JXO3Q81,Suzuki,Yes 125,moto,2017,preto,particular,flex,Joinville,1,10
AOO2H33,Renault,Duster,SUV,2024,marrom,particular,flex,Criciúma,1,3
XNR5R42,Renault,Duster,SUV,2022,branco,particular,diesel,Concórdia,0,2
LDC0W15,Honda,Biz,moto,2019,preto,particular,gasolina,Araranguá,0,1
QXV3G37,Toyota,Etios,passeio,2017,preto,particular,álcool,Joinville,0,2
HRM9M57,Chevrolet,Onix,passeio,2021,laranja,aluguel,flex,Xanxerê,0,0
ZHJ6U34,Volkswagen,T-Cross,SUV,2011,preto,particular,diesel,Florianópolis,0,0
XOV9F44,Yamaha,XTZ 150,moto,2023,cinza,particular,flex,Florianópolis,0,1
UYE9V69,Yamaha,Factor 125,moto,2021,prata,particular,flex,Florianópolis,0,1
KYW8P89,Suzuki,Yes 125,moto,2016,cinza,particular,gasolina,Chapecó,0,3
LBR9B66,Jeep,Commander,SUV,2015,vermelho,particular,flex,Joinville,0,0
QUV3M61,Chevrolet,Onix,passeio,2021,branco,particular,flex,Palhoça,0,0
XGM6K75,Renault,Logan,passeio,2023,prata,particular,flex,Blumenau,0,1
OBN5B24,Renault,Sandero,passeio,2023,prata,particular,flex,Chapecó,0,0
JNH6J60,Honda,Civic,passeio,2020,cinza,particular,flex,Florianópolis,1,1
GBT6H40,Yamaha,XTZ 150,moto,2023,prata,particular,gasolina,Blumenau,0,0
XSQ6J79,Renault,Sandero,passeio,2022,cinza,particular,flex,São José,0,3
ZMH0N33,Volkswagen,Voyage,passeio,2006,preto,particular,flex,Criciúma,0,0
GLD7U15,Fiat,Strada,utilitário,2023,preto,aluguel,flex,Florianópolis,0,0
KAD6A62,Renault,Duster,SUV,2017,preto,aluguel,flex,Caçador,0,3
GHT9C92,Jeep,Compass,SUV,2025,azul,particular,flex,Caçador,0,2
OKD3N97,Ford,Ka,passeio,2006,amarelo,particular,flex,Joinville,1,8
DOT9T08,Ford,EcoSport,SUV,2024,preto,particular,flex,Balneário Camboriú,0,2
OAO9L38,Hyundai,HB20,passeio,2020,cinza,particular,flex,Blumenau,0,2
AFL2V26,Renault,Sandero,passeio,2022,marrom,particular,flex,Xanxerê,0,2
DRA9T43,Volkswagen,Gol,passeio,2020,branco,aluguel,flex,Itajaí,0,3
WEP8L25,Toyota,Hilux,utilitário,2019,laranja,particular,flex,Criciúma,0,3
OPD9L28,Renault,Logan,passeio,2021,laranja,particular,flex,Lages,0,1
YXP5D07,Chevrolet,S10,caminhão,2024,preto,particular,diesel,Blumenau,0,3
PSG1W63,Yamaha,XTZ 150,moto,2020,preto,particular,gasolina,Canoinhas,0,3
NSZ2Q01,Suzuki,Yes 125,moto,2023,cinza,particular,gasolina,Joinville,1,15
MHQ4O41,Jeep,Commander,SUV,2023,amarelo,aluguel,flex,Joinville,0,3
UWQ9R85,Yamaha,XTZ 150,moto,2018,cinza,particular,flex,Itajaí,0,3
YEE9C82,Peugeot,308,passeio,2009,amarelo,particular,flex,Balneário Camboriú,0,1
CLN4S63,Ford,Fusion,passeio,2022,cinza,aluguel,álcool,Balneário Camboriú,1,2
YYJ3G86,Jeep,Commander,SUV,2019,cinza,particular,flex,Joinville,0,0
KIN8P07,Peugeot,Partner,utilitário,2007,cinza,particular,flex,Chapecó,0,0
UBZ3R23,Volkswagen,Polo,passeio,2007,marrom,aluguel,flex,Itajaí,0,3
INZ2K70,Jeep,Renegade,SUV,2015,cinza,particular,flex,Tubarão,0,3
BCJ6N40,Chevrolet,Prisma,passeio,2007,cinza,aluguel,álcool,Blumenau,0,0
YLU9H79,Volkswagen,Gol,passeio,2025,laranja,particular,flex,Joinville,0,3
QCO6Z02,Chevrolet,S10,caminhão,2017,cinza,particular,diesel,Palhoça,0,1
HJX2O26,Renault,Logan,passeio,2014,cinza,particular,diesel,Xanxerê,0,1
MCP9M11,Fiat,Toro,utilitário,2022,branco,particular,gasolina,Balneário Camboriú,0,0
CWB6U85,Hyundai,HB20,passeio,2025,cinza,particular,flex,Araranguá,0,2
MMB6K78,Peugeot,Partner,utilitário,2018,laranja,particular,flex,Canoinhas,0,3
ECW4R06,Jeep,Commander,SUV,2015,preto,particular,flex,Jaraguá do Sul,0,0
QHI5F33,Peugeot,2008,SUV,2025,preto,particular,flex,Canoinhas,0,2
CSX1E23,Toyota,Yaris,passeio,2007,prata,aluguel,flex,Chapecó,0,1
AIH4F39,Ford,Ranger,caminhão,2024,azul,particular,flex,Palhoça,0,2
ONQ0F29,Yamaha,Factor 125,moto,2018,branco,particular,flex,Itajaí,0,1
ZDZ0T68,Volkswagen,Polo,passeio,2009,branco,aluguel,flex,Palhoça,0,2
BEB0R86,Peugeot,Partner,utilitário,2020,branco,particular,flex,Florianópolis,0,1
XWR1Z17,Hyundai,HB20,passeio,2023,preto,particular,diesel,Palhoça,0,1
FMD3K23,Yamaha,Fazer 250,moto,2021,prata,particular,flex,Concórdia,0,1
YQC5K46,Honda,HR-V,SUV,2009,preto,particular,elétrico,Palhoça,0,1
ZIZ4K93,Hyundai,Azera,passeio,2022,marrom,particular,flex,Balneário Camboriú,0,1
VQW8G90,Peugeot,2008,SUV,2024,preto,particular,flex,Itajaí,0,1
NHB3P63,Fiat,Strada,utilitário,2022,preto,particular,flex,Florianópolis,0,3
YMZ3O32,Chevrolet,Tracker,SUV,2016,marrom,particular,flex,Chapecó,0,1
OIH3M27,Renault,Logan,passeio,2018,branco,particular,flex,Concórdia,0,3
JQY5U15,Hyundai,Azera,passeio,2018,preto,particular,flex,Criciúma,0,2
XEC3H05,Peugeot,2008,SUV,2019,cinza,particular,flex,Rio do Sul,1,15
QCK9Z43,Hyundai,Azera,passeio,2024,preto,aluguel,flex,São José,0,2
BAQ1K44,Fiat,Strada,utilitário,2019,prata,aluguel,flex,Florianópolis,0,1
VIR7G37,Chevrolet,S10,caminhão,2025,prata,aluguel,diesel,Tubarão,0,0
ZBN2Z61,Renault,Sandero,passeio,2018,preto,particular,flex,Balneário Camboriú,0,1
EIB4I90,Ford,Ka,passeio,2025,prata,aluguel,gasolina,Criciúma,0,0
WPL2E87,Chevrolet,Prisma,passeio,2020,preto,particular,flex,São José,0,2
DBH6D23,Renault,Sandero,passeio,2008,prata,aluguel,flex,Araranguá,0,1
FRN8M03,Yamaha,XTZ 150,moto,2009,branco,aluguel,flex,Brusque,0,2
DNR6N48,Volkswagen,T-Cross,SUV,2024,preto,particular,gasolina,Palhoça,0,3
XBD1O97,Toyota,SW4,SUV,2013,branco,particular,diesel,Brusque,0,1
JOT7C14,Hyundai,Creta,SUV,2025,laranja,particular,elétrico,Xanxerê,0,2
YMQ6X28,Toyota,SW4,SUV,2010,prata,particular,flex,Itajaí,0,0
EFD9O51,Renault,Duster,SUV,2012,prata,particular,gasolina,São José,0,2
HGJ6H53,Peugeot,308,passeio,2020,branco,particular,flex,Brusque,0,0
GYU0H60,Toyota,Hilux,utilitário,2020,marrom,aluguel,flex,São José,0,3
FRS8O97,Suzuki,Yes 125,moto,2024,amarelo,particular,flex,Itajaí,1,3
YHF1H38,Honda,CG 160,moto,2023,preto,particular,flex,Florianópolis,0,1
RPY5W52,Yamaha,Factor 125,moto,2012,azul,particular,gasolina,Laguna,0,3
CVA3K86,Hyundai,Tucson,SUV,2018,branco,particular,diesel,Criciúma,0,3
YTS7A43,Yamaha,XTZ 150,moto,2022,cinza,aluguel,flex,Rio do Sul,0,3
UJK0R35,Ford,Fiesta,passeio,2011,prata,particular,flex,Xanxerê,0,0
GZB6R54,Toyota,SW4,SUV,2010,branco,particular,flex,Chapecó,0,0
NAG4A92,Toyota,SW4,SUV,2013,prata,particular,flex,Brusque,0,0
STL9W32,Volkswagen,Polo,passeio,2025,prata,particular,gasolina,Itajaí,0,1
VXE3W47,Fiat,Argo,passeio,2019,prata,particular,flex,Araranguá,0,1
AQJ5W18,Suzuki,Intruder 250,moto,2025,prata,particular,flex,Criciúma,0,0
EML5G67,Chevrolet,S10,caminhão,2005,cinza,particular,diesel,Jaraguá do Sul,0,2
BRK0G79,Ford,Fiesta,passeio,2021,prata,particular,gasolina,Jaraguá do Sul,0,2
IRP2F76,Hyundai,Tucson,SUV,2009,prata,particular,diesel,Lages,0,2
SUG1N55,Toyota,SW4,SUV,2011,amarelo,particular,flex,Chapecó,0,1
APM8G90,Renault,Logan,passeio,2012,preto,particular,flex,Araranguá,0,3
EOB6B33,Volkswagen,Gol,passeio,2013,cinza,particular,flex,Tubarão,0,0
KYU6O34,Chevrolet,Prisma,passeio,2008,preto,particular,flex,Florianópolis,0,2
CHA7P23,Chevrolet,Tracker,SUV,2019,prata,particular,flex,Itajaí,0,1
DZD0Y08,Yamaha,XTZ 150,moto,2021,branco,particular,gasolina,Concórdia,0,1
EXI8B89,Hyundai,Creta,SUV,2015,verde,particular,flex,Criciúma,0,1
SCG7Z21,Toyota,SW4,SUV,2018,verde,particular,flex,Itajaí,0,0
SFM6X59,Honda,Civic,passeio,2021,branco,particular,diesel,Tubarão,0,1
LUQ5D31,Toyota,Etios,passeio,2020,preto,aluguel,flex,Xanxerê,0,2
WBH6G61,Toyota,Corolla,passeio,2005,prata,particular,flex,Caçador,0,2
IBW1O28,Fiat,Strada,utilitário,2008,prata,particular,flex,Blumenau,0,1
OFH0F91,Fiat,Uno,passeio,2023,cinza,particular,flex,Balneário Camboriú,0,1
VGP6Z65,Jeep,Commander,SUV,2010,cinza,aluguel,flex,Itajaí,0,2
SOV5S55,Honda,Civic,passeio,2012,branco,particular,flex,Xanxerê,0,3
HDJ6U45,Peugeot,308,passeio,2019,verde,particular,flex,Blumenau,0,0
FQY7U20,Toyota,SW4,SUV,2022,branco,particular,flex,Lages,0,2
KAR6Y61,Ford,EcoSport,SUV,2024,preto,particular,flex,Lages,0,0
KUU0K82,Fiat,Toro,utilitário,2012,cinza,aluguel,diesel,Chapecó,1,17
AUT8I26,Volkswagen,Gol,passeio,2021,preto,particular,flex,Laguna,0,0
THA4M93,Chevrolet,Spin,SUV,2021,prata,particular,flex,Joinville,0,2
TXF2S13,Peugeot,308,passeio,2012,prata,particular,flex,São José,0,2
PAU8Q15,Peugeot,2008,SUV,2021,azul,particular,flex,Caçador,0,2
YGT7O87,Suzuki,Yes 125,moto,2021,cinza,particular,flex,Jaraguá do Sul,0,2
HLF0X19,Chevrolet,Tracker,SUV,2024,prata,aluguel,gasolina,Palhoça,0,1
HDX3Y22,Fiat,Toro,utilitário,2023,marrom,particular,diesel,Blumenau,0,0
XIU8X07,Yamaha,Fazer 250,moto,2018,branco,particular,gasolina,Itajaí,0,0
BDM0R05,Jeep,Commander,SUV,2020,verde,particular,flex,Balneário Camboriú,0,0
ALM3H38,Ford,EcoSport,SUV,2010,branco,particular,flex,Palhoça,0,0
KJN3L66,Toyota,Etios,passeio,2016,preto,particular,flex,Caçador,0,3
XUZ3Z02,Ford,Ka,passeio,2023,prata,particular,flex,Chapecó,0,3
YGA7Z52,Fiat,Toro,utilitário,2019,branco,particular,flex,Chapecó,0,2
DMV0Q90,Renault,Logan,passeio,2023,branco,aluguel,elétrico,Tubarão,0,2
RHD3Q24,Honda,CG 160,moto,2025,cinza,particular,gasolina,Chapecó,0,0
ACR1T08,Renault,Sandero,passeio,2012,azul,particular,flex,Itajaí,0,1
SBW4I96,Chevrolet,Prisma,passeio,2014,azul,particular,diesel,Itajaí,0,0
YVY1C52,Volkswagen,T-Cross,SUV,2020,azul,particular,flex,São José,0,1
CJT2G28,Ford,Ranger,caminhão,2024,cinza,particular,diesel,Rio do Sul,0,3
WBJ2H48,Chevrolet,Onix,passeio,2023,cinza,particular,gasolina,Lages,0,3
GQR5V93,Hyundai,HB20,passeio,2013,prata,particular,gasolina,Blumenau,0,0
MDW6M28,Honda,Biz,moto,2021,cinza,particular,flex,Blumenau,0,3
NSJ4Z27,Toyota,Hilux,utilitário,2022,cinza,particular,elétrico,Florianópolis,1,20
GOQ0O32,Ford,EcoSport,SUV,2022,prata,particular,flex,Brusque,0,2
RRA1O20,Honda,Fit,passeio,2006,vermelho,particular,flex,Florianópolis,0,0
PYD7G05,Jeep,Renegade,SUV,2012,preto,particular,flex,Chapecó,0,1
SOJ8B54,Honda,Biz,moto,2007,prata,particular,flex,Araranguá,0,0
AIE9M10,Ford,Fiesta,passeio,2025,branco,particular,flex,Concórdia,0,0
ACM6T47,Peugeot,2008,SUV,2025,cinza,aluguel,gasolina,Palhoça,1,9
GXM2R34,Honda,Civic,passeio,2022,branco,particular,flex,Florianópolis,0,1
TJO9N10,Peugeot,208,passeio,2020,branco,particular,flex,São José,0,3
QVN5Q63,Fiat,Toro,utilitário,2021,branco,particular,flex,Itajaí,0,1
NOU2F91,Volkswagen,Virtus,passeio,2025,preto,particular,flex,Balneário Camboriú,0,2
WTX9X44,Hyundai,Tucson,SUV,2023,prata,particular,flex,Florianópolis,0,3
RYF2R84,Jeep,Renegade,SUV,2025,verde,aluguel,álcool,Chapecó,0,0
YDD9Q25,Suzuki,Yes 125,moto,2025,azul,particular,gasolina,Criciúma,0,2
TWB3K95,Suzuki,Intruder 250,moto,2023,branco,particular,flex,Itajaí,0,1
OGP9V70,Jeep,Commander,SUV,2019,cinza,particular,gasolina,Joinville,0,0
OHD7K67,Renault,Sandero,passeio,2022,prata,particular,flex,Itajaí,0,0
LXZ9L13,Jeep,Commander,SUV,2013,branco,particular,flex,Joinville,0,1
HBV5P45,Volkswagen,Gol,passeio,2024,marrom,particular,gasolina,Xanxerê,0,3
MML6Z84,Hyundai,Azera,passeio,2020,amarelo,aluguel,flex,Chapecó,0,1
HHS1P30,Volkswagen,Virtus,passeio,2023,prata,aluguel,flex,Florianópolis,0,0
OTZ7U46,Peugeot,2008,moto,2010,amarelo,particular,gasolina,Lages,1,0
ZXA3O17,Chevrolet,Tracker,SUV,2021,prata,particular,flex,Araranguá,0,2
TPC9J94,Suzuki,Yes 125,moto,2018,branco,particular,flex,Tubarão,0,2
FAZ2I77,Chevrolet,Onix,passeio,2021,branco,particular,flex,Tubarão,0,3
EVX1E53,Suzuki,Intruder 250,moto,2006,laranja,particular,flex,Laguna,0,2
REK6C03,Suzuki,Intruder 250,moto,2018,preto,particular,flex,Concórdia,0,3
NLR0K60,Jeep,Renegade,SUV,2020,amarelo,particular,diesel,Itajaí,1,13
KBH6D03,Honda,HR-V,SUV,2021,verde,particular,gasolina,Criciúma,0,3
NQU3C10,Suzuki,Yes 125,moto,2016,preto,particular,gasolina,Joinville,0,2
MRE2T70,Toyota,Hilux,utilitário,2010,vermelho,particular,gasolina,Tubarão,1,15
PKV9N31,Suzuki,Yes 125,moto,2020,prata,particular,flex,Concórdia,0,1
IMG5W20,Yamaha,Factor 125,moto,2018,azul,particular,gasolina,Tubarão,0,2
EXK8W71,Toyota,Yaris,passeio,2019,laranja,particular,flex,Blumenau,0,1
IGG7S72,Ford,EcoSport,SUV,2012,amarelo,particular,gasolina,Xanxerê,0,0
LTM0A22,Hyundai,Azera,passeio,2021,preto,particular,flex,Balneário Camboriú,0,3
EII4R95,Peugeot,2008,SUV,2022,preto,particular,flex,Palhoça,0,2
NBR8F80,Jeep,Commander,SUV,2020,prata,particular,álcool,São José,0,1
UPM7N33,Hyundai,HB20,passeio,2019,prata,aluguel,flex,Brusque,0,0
UFL6Y03,Volkswagen,Polo,passeio,2025,branco,particular,flex,Palhoça,0,0
RSL7V36,Toyota,Etios,passeio,2011,prata,particular,flex,Blumenau,0,0
COU6H16,Honda,Civic,passeio,2024,cinza,particular,flex,Concórdia,1,17
GRC8T84,Fiat,Strada,utilitário,2022,prata,particular,diesel,Florianópolis,0,0
XMR5R82,Jeep,Renegade,SUV,2012,branco,particular,gasolina,Itajaí,0,3
RJH3O17,Fiat,Strada,utilitário,2025,preto,particular,flex,Canoinhas,0,0
FVV3B38,Yamaha,XTZ 150,moto,2024,preto,aluguel,flex,Joinville,0,2
IRR5L37,Volkswagen,Voyage,passeio,2019,branco,particular,flex,Caçador,0,3
KDW0O95,Volkswagen,T-Cross,SUV,2025,branco,particular,flex,Rio do Sul,0,0
SKT2Y12,Volkswagen,Voyage,passeio,2021,cinza,particular,flex,Criciúma,0,1
TRD5M65,Ford,EcoSport,SUV,2019,preto,particular,flex,Florianópolis,0,3
DTA8C48,Toyota,Etios,passeio,2019,prata,particular,flex,Blumenau,0,1
SKB4W85,Volkswagen,Polo,passeio,2018,cinza,particular,flex,Florianópolis,0,1
SYU7L66,Chevrolet,Onix,passeio,2019,prata,particular,diesel,Jaraguá do Sul,1,11
XBG7N51,Fiat,Mobi,passeio,2025,branco,particular,flex,Chapecó,0,2
ZPH2W28,Suzuki,Intruder 250,moto,2025,prata,aluguel,gasolina,Balneário Camboriú,1,13
SQG8M27,Jeep,Renegade,SUV,2007,marrom,particular,flex,Criciúma,0,1
NQS3G90,Peugeot,308,passeio,2018,cinza,aluguel,gasolina,São José,0,2
FDU6L41,Chevrolet,Tracker,SUV,2021,preto,particular,flex,Blumenau,0,0
YOC1U65,Jeep,Compass,SUV,2019,amarelo,particular,flex,Chapecó,0,3
VTZ0R49,Suzuki,Yes 125,moto,2020,prata,particular,gasolina,Itajaí,0,2
NKM2U81,Suzuki,Yes 125,moto,2021,amarelo,aluguel,flex,São José,0,1
UDC3J86,Honda,Biz,moto,2017,preto,particular,flex,Blumenau,0,2
ODO1T23,Chevrolet,S10,caminhão,2020,prata,particular,diesel,Blumenau,0,0
HJX9I52,Suzuki,Intruder 250,moto,2013,prata,particular,gasolina,Criciúma,0,1
JBB1C50,Toyota,SW4,SUV,2021,branco,particular,flex,Laguna,0,3
WDR7Y17,Chevrolet,S10,caminhão,2018,vermelho,particular,diesel,Joinville,0,2
EWD1M92,Suzuki,Intruder 250,moto,2024,amarelo,particular,flex,São José,0,2
FWN8S81,Hyundai,Tucson,SUV,2018,azul,aluguel,flex,Balneário Camboriú,0,3
FKE6S89,Peugeot,2008,SUV,2022,branco,particular,gasolina,Itajaí,0,1
VBQ5F48,Fiat,Uno,passeio,2013,marrom,particular,flex,Lages,1,9
TLL3I42,Toyota,Etios,passeio,2020,preto,aluguel,diesel,Chapecó,0,0
PTR1Y89,Honda,Biz,moto,2007,laranja,particular,flex,Lages,0,1
FIA8B83,Yamaha,XTZ 150,moto,2019,branco,particular,flex,Joinville,0,2
JJL6B57,Jeep,Compass,SUV,2007,branco,particular,flex,Joinville,0,3
FHM9K19,Renault,Duster,SUV,2024,branco,particular,flex,São José,0,2
MOR1A80,Ford,Ka,moto,2016,prata,particular,gasolina,Blumenau,1,2
PZT3A81,Peugeot,2008,SUV,2024,cinza,particular,flex,Joinville,0,3
LZV6L82,Fiat,Argo,passeio,2015,preto,particular,diesel,Chapecó,0,3
HZK0T12,Suzuki,Intruder 250,moto,2019,branco,particular,gasolina,Itajaí,0,2
EDM6A71,Jeep,Compass,SUV,2021,amarelo,oficial,flex,Criciúma,0,2
ANW2N79,Yamaha,Fazer 250,moto,2020,marrom,aluguel,gasolina,Joinville,0,1
WTB8E28,Peugeot,2008,SUV,2021,preto,particular,diesel,Chapecó,0,1
NST7W58,Yamaha,Factor 125,moto,2022,branco,particular,flex,Chapecó,0,2
GGU1X75,Peugeot,208,passeio,2011,amarelo,particular,flex,Joinville,1,2
CXZ1R02,Toyota,SW4,SUV,2015,cinza,particular,flex,Itajaí,0,3
