placa,marca,modelo,tipo,ano,cor,categoria,combustivel,cidade_emplacamento,clonado,num_infracoes
GSY7H03,Ford,Fusion,passeio,2024,verde,particular,flex,Balneário Camboriú,0,1
QDL4A82,Yamaha,Factor 125,moto,2023,cinza,particular,flex,Criciúma,0,1
NAT5I92,Suzuki,Intruder 250,moto,2025,cinza,particular,flex,Florianópolis,0,1
YTE9C52,Hyundai,Creta,SUV,2011,amarelo,particular,flex,Araranguá,0,0
IZK0K77,Hyundai,HB20,passeio,2021,preto,particular,elétrico,Joinville,0,2
UVP9J07,Hyundai,Tucson,SUV,2018,verde,particular,flex,Blumenau,0,2
PHY2J55,Volkswagen,Virtus,passeio,2020,laranja,aluguel,flex,Joinville,0,0
LEN5X18,Toyota,Corolla,passeio,2024,prata,particular,flex,Tubarão,0,0
DXH3L05,Yamaha,XTZ 150,moto,2024,branco,particular,gasolina,Balneário Camboriú,0,0
DVS1N89,Honda,Fit,passeio,2022,branco,particular,flex,Jaraguá do Sul,0,1
MEI9G12,Fiat,Toro,utilitário,2016,branco,particular,flex,Joinville,0,2
PMY8O10,Chevrolet,Tracker,SUV,2021,preto,particular,álcool,Florianópolis,0,3
FRW4U39,Toyota,SW4,SUV,2021,branco,particular,diesel,Criciúma,0,1
ECU9P19,Hyundai,Creta,SUV,2024,branco,particular,flex,Palhoça,0,2
KOW1H89,Hyundai,Azera,passeio,2025,laranja,particular,gasolina,Itajaí,0,2
BBP5P31,Honda,City,passeio,2018,verde,particular,gasolina,Chapecó,0,3
YRH6Y00,Ford,Fusion,passeio,2023,branco,particular,flex,Itajaí,0,3
FGW8H69,Yamaha,XTZ 150,moto,2023,branco,particular,gasolina,Palhoça,0,0
ZWZ4Y32,Renault,Duster,SUV,2017,prata,particular,diesel,Blumenau,0,3
XQC1I86,Yamaha,XTZ 150,moto,2023,branco,particular,flex,Palhoça,0,0
IKY8O36,Jeep,Compass,SUV,2021,preto,particular,flex,Itajaí,0,3
SKF2D44,Chevrolet,S10,caminhão,2008,cinza,particular,diesel,Florianópolis,0,1
QTN0J33,Jeep,Renegade,SUV,2015,laranja,particular,gasolina,São José,0,1
HAC7P64,Renault,Sandero,passeio,2014,prata,particular,flex,Canoinhas,0,3
AUX7X16,Suzuki,Intruder 250,moto,2007,cinza,particular,gasolina,Joinville,0,3
JMV6Q20,Peugeot,2008,SUV,2012,laranja,aluguel,flex,Araranguá,0,1
YWX6I37,Yamaha,Fazer 250,moto,2022,vermelho,particular,flex,São José,0,1
MGF1D30,Chevrolet,Tracker,SUV,2008,vermelho,particular,flex,Joinville,0,2
NAY3W65,Fiat,Strada,utilitário,2011,vermelho,aluguel,flex,Blumenau,0,2
JOJ4Y79,Chevrolet,Onix,passeio,2020,prata,particular,gasolina,Palhoça,0,1
OZN1W57,Yamaha,XTZ 150,moto,2023,verde,particular,flex,Laguna,0,2
IJX6I42,Honda,Fit,passeio,2008,branco,particular,flex,Balneário Camboriú,0,2
WND4M64,Chevrolet,Tracker,SUV,2023,preto,particular,flex,Araranguá,0,0
VBF5D36,Suzuki,Intruder 250,moto,2022,preto,particular,flex,Florianópolis,0,1
GQO1I45,Fiat,Strada,utilitário,2019,verde,particular,gasolina,Joinville,0,0
CYG2R80,Jeep,Commander,SUV,2023,prata,particular,flex,Lages,0,1
XRG9U42,Volkswagen,T-Cross,SUV,2011,cinza,particular,flex,Palhoça,0,1
CRI1K08,Volkswagen,T-Cross,SUV,2009,preto,particular,flex,Itajaí,0,3
ZKR0J73,Hyundai,HB20,passeio,2011,azul,particular,flex,Rio do Sul,0,2
YUR8Z79,Honda,City,passeio,2023,prata,particular,flex,Criciúma,0,0
YCN9U98,Suzuki,Yes 125,moto,2017,prata,particular,flex,Blumenau,0,3
LYJ3M49,Peugeot,308,passeio,2020,cinza,particular,flex,São José,0,2
XKZ2P66,Toyota,Yaris,passeio,2021,branco,particular,diesel,Balneário Camboriú,0,0
EOM1M61,Toyota,Corolla,passeio,2023,prata,particular,diesel,Florianópolis,0,2
CRT9O75,Toyota,Corolla,passeio,2017,prata,particular,diesel,Balneário Camboriú,0,0
AKV2O23,Ford,Ranger,caminhão,2020,cinza,particular,diesel,Laguna,0,0
VGI0F43,Yamaha,XTZ 150,moto,2019,azul,aluguel,gasolina,Joinville,0,3
AXC9U71,Jeep,Renegade,SUV,2023,branco,aluguel,diesel,Xanxerê,0,0
PIM6R36,Honda,CG 160,moto,2020,cinza,particular,flex,Florianópolis,0,3
ZUL0A91,Volkswagen,Voyage,passeio,2021,branco,particular,flex,Criciúma,0,0
SOA1N64,Renault,Duster,SUV,2020,prata,particular,flex,Florianópolis,0,1
PCC3G82,Peugeot,2008,SUV,2007,prata,aluguel,flex,Palhoça,0,0
GIX0L87,Chevrolet,S10,caminhão,2020,prata,particular,diesel,São José,0,2
LOV8C56,Toyota,SW4,SUV,2006,cinza,particular,álcool,Lages,0,0
ORM4M49,Honda,Fit,passeio,2018,preto,particular,álcool,Joinville,0,2
JZG2I22,Peugeot,Partner,utilitário,2025,cinza,particular,flex,Joinville,0,1
BQP7R96,Hyundai,HB20,passeio,2020,cinza,particular,flex,Itajaí,0,3
COK3Z18,Hyundai,Tucson,SUV,2024,vermelho,aluguel,elétrico,Balneário Camboriú,0,3
BTB2D69,Yamaha,XTZ 150,moto,2006,preto,oficial,flex,Laguna,0,1
VMH9O60,Volkswagen,Voyage,passeio,2019,cinza,particular,elétrico,Florianópolis,0,0
RDF1S02,Honda,CG 160,moto,2019,cinza,particular,gasolina,Xanxerê,0,3
NOU4A59,Suzuki,Intruder 250,moto,2010,branco,particular,gasolina,Araranguá,0,1
GTC4I76,Chevrolet,Prisma,passeio,2012,branco,particular,flex,Florianópolis,0,0
YZO4Q72,Yamaha,Factor 125,moto,2023,preto,aluguel,flex,Joinville,0,1
CQA0Z01,Renault,Sandero,passeio,2020,cinza,particular,flex,Palhoça,0,2
VOE8V93,Suzuki,Yes 125,moto,2016,amarelo,particular,gasolina,Balneário Camboriú,0,3
CHZ4A68,Jeep,Compass,SUV,2023,vermelho,particular,diesel,Criciúma,0,1
XWJ4V42,Peugeot,Partner,utilitário,2023,cinza,particular,flex,Itajaí,0,3
DDN7W40,Peugeot,208,passeio,2016,marrom,particular,flex,Joinville,0,2
ZPK5Y83,Renault,Sandero,passeio,2023,prata,particular,flex,Florianópolis,0,3
RGL7I28,Suzuki,Intruder 250,moto,2021,branco,particular,gasolina,Joinville,0,2
JDH1U34,Ford,Fiesta,passeio,2021,preto,particular,gasolina,Palhoça,0,2
VBI0G65,Volkswagen,Polo,passeio,2021,preto,particular,flex,Joinville,0,0
DTR8G11,Fiat,Mobi,passeio,2022,prata,aluguel,flex,Florianópolis,1,16
LRS2Z62,Ford,Ka,passeio,2006,marrom,particular,flex,Joinville,0,2
BKK3B21,Toyota,Hilux,utilitário,2019,prata,particular,gasolina,Xanxerê,0,3
YVT4N97,Fiat,Mobi,passeio,2022,branco,particular,flex,Florianópolis,0,1
YJX2K88,Suzuki,Intruder 250,moto,2020,prata,particular,flex,Balneário Camboriú,0,1
OLI8Y65,Chevrolet,Onix,passeio,2019,laranja,particular,flex,Rio do Sul,0,1
UGJ0F39,Ford,Ranger,caminhão,2009,prata,particular,diesel,Florianópolis,0,1
LWM0L90,Ford,Ranger,caminhão,2020,cinza,particular,diesel,Tubarão,0,2
RTC2W68,Honda,Fit,passeio,2021,cinza,particular,diesel,Palhoça,0,3
RSZ5L92,Honda,HR-V,SUV,2005,laranja,particular,flex,Florianópolis,0,2
QOK5F10,Honda,HR-V,SUV,2016,verde,particular,flex,Balneário Camboriú,0,3
GDG4T78,Suzuki,Intruder 250,moto,2011,preto,particular,gasolina,Jaraguá do Sul,0,3
WNB1A76,Yamaha,XTZ 150,moto,2016,prata,aluguel,gasolina,Blumenau,0,3
MGO1T97,Suzuki,Intruder 250,moto,2012,amarelo,aluguel,flex,Lages,0,0
NCC3H41,Jeep,Commander,SUV,2010,branco,particular,flex,Araranguá,0,3
QSQ4U75,Renault,Duster,SUV,2024,preto,particular,flex,Itajaí,0,3
OCP2E19,Jeep,Commander,SUV,2022,branco,particular,diesel,Itajaí,0,3
WBH5G74,Fiat,Toro,utilitário,2016,azul,particular,flex,Itajaí,0,2
NLE7W55,Hyundai,HB20,passeio,2025,branco,aluguel,diesel,Itajaí,0,0
HVM0R98,Renault,Logan,passeio,2021,prata,particular,diesel,Canoinhas,0,2
FOL8F20,Yamaha,Factor 125,moto,2025,preto,particular,gasolina,São José,0,2
CPQ4D90,Suzuki,Yes 125,moto,2010,branco,particular,gasolina,Chapecó,0,1
ZEX9Y59,Chevrolet,Spin,SUV,2019,cinza,particular,flex,Chapecó,0,0
JVM3L24,Toyota,Etios,passeio,2022,prata,particular,flex,Balneário Camboriú,0,2
NAQ8V53,Honda,Fit,passeio,2013,cinza,particular,flex,Canoinhas,0,2
BYN2V11,Renault,Duster,SUV,2024,cinza,particular,flex,Lages,0,0
XNN6C53,Renault,Kwid,passeio,2023,verde,particular,flex,Florianópolis,0,3
NDD4N96,Hyundai,Creta,SUV,2007,amarelo,particular,diesel,Florianópolis,0,2
BEB7O50,Toyota,Corolla,passeio,2019,azul,particular,flex,Itajaí,0,2
QJW2Y23,Renault,Sandero,passeio,2023,cinza,particular,flex,Brusque,0,3
YFR3M78,Honda,Fit,passeio,2022,preto,particular,flex,Itajaí,0,0
KLZ8H11,Chevrolet,Tracker,SUV,2014,prata,particular,gasolina,Joinville,0,2
QAS4T73,Jeep,Compass,SUV,2022,cinza,particular,gasolina,Itajaí,0,1
UKA4C50,Yamaha,Fazer 250,moto,2020,cinza,particular,gasolina,Joinville,0,0
HVI3P81,Renault,Duster,SUV,2019,branco,particular,flex,São José,0,3
ZSD5M36,Renault,Kwid,passeio,2011,branco,aluguel,gasolina,Canoinhas,0,2
CWR0W31,Yamaha,Fazer 250,moto,2012,prata,particular,flex,Chapecó,0,1
UUK2J65,Volkswagen,Virtus,passeio,2021,branco,particular,flex,Blumenau,0,1
XUZ6S28,Renault,Logan,passeio,2019,branco,aluguel,diesel,Chapecó,0,2
ZHC8P60,Chevrolet,Onix,passeio,2014,prata,particular,flex,Chapecó,0,3
BXN6B34,Fiat,Mobi,passeio,2018,cinza,particular,flex,Balneário Camboriú,0,3
AKU8H51,Hyundai,Creta,SUV,2022,prata,particular,flex,Chapecó,0,0
LHA7I50,Peugeot,208,passeio,2021,prata,aluguel,diesel,Caçador,0,1
DBD4E16,Renault,Sandero,passeio,2005,cinza,particular,flex,Chapecó,0,0
DHZ4W17,Renault,Kwid,passeio,2013,azul,particular,flex,Itajaí,0,3
PJC7J00,Yamaha,Fazer 250,moto,2019,cinza,particular,flex,Balneário Camboriú,0,1
TOD7U23,Toyota,Hilux,utilitário,2008,preto,particular,gasolina,Palhoça,0,1
ZYS5B19,Fiat,Uno,passeio,2025,prata,aluguel,flex,Canoinhas,0,0
IMC7N92,Yamaha,Factor 125,moto,2024,cinza,particular,gasolina,Araranguá,0,0
TTM4T28,Volkswagen,Virtus,passeio,2009,cinza,particular,flex,Lages,0,2
XWQ2T90,Fiat,Mobi,passeio,2015,preto,particular,flex,Jaraguá do Sul,0,0
CPX9V59,Suzuki,Intruder 250,moto,2012,branco,particular,gasolina,Florianópolis,0,0
FAO6Q40,Fiat,Mobi,passeio,2021,cinza,particular,flex,Lages,0,3
HTX1C50,Hyundai,Tucson,SUV,2016,prata,particular,flex,Florianópolis,0,0
BGQ1M00,Volkswagen,Virtus,passeio,2020,prata,particular,flex,Itajaí,0,2
TAB5V16,Ford,Ka,passeio,2020,prata,particular,flex,Balneário Camboriú,0,3
PGV0B27,Chevrolet,Tracker,SUV,2021,prata,particular,flex,Joinville,0,3
IOI3U21,Fiat,Argo,passeio,2014,vermelho,particular,elétrico,Joinville,0,1
DIE7N20,Honda,City,passeio,2022,azul,particular,gasolina,Itajaí,0,3
VPJ9U46,Fiat,Argo,passeio,2014,preto,particular,flex,Concórdia,0,2
LQJ8V64,Honda,City,passeio,2025,vermelho,particular,gasolina,Criciúma,0,3
GRG3S15,Ford,EcoSport,SUV,2023,cinza,particular,diesel,Itajaí,0,1
EYE6D59,Honda,Civic,passeio,2020,prata,particular,flex,Joinville,0,1
YVS3J79,Yamaha,Fazer 250,moto,2016,prata,particular,flex,Blumenau,0,3
HMP0U83,Jeep,Renegade,SUV,2025,cinza,particular,flex,Chapecó,0,3
ONW1A98,Fiat,Toro,utilitário,2014,preto,particular,flex,Palhoça,0,0
OBQ7S99,Yamaha,Fazer 250,moto,2023,vermelho,particular,gasolina,Joinville,0,1
OTP5S30,Suzuki,Intruder 250,moto,2013,branco,particular,flex,Itajaí,0,2
FSI4B42,Volkswagen,Polo,passeio,2012,marrom,particular,flex,Blumenau,0,0
CGE2Y70,Yamaha,XTZ 150,moto,2025,preto,aluguel,gasolina,Chapecó,0,3
PZJ7H49,Ford,Ranger,caminhão,2016,preto,particular,diesel,Florianópolis,0,3
LPP1Z62,Chevrolet,S10,caminhão,2007,laranja,particular,diesel,São José,0,1
YBO1D74,Peugeot,208,passeio,2010,azul,particular,flex,Blumenau,0,1
IEG0C05,Toyota,SW4,SUV,2010,prata,particular,flex,Joinville,0,2
YTG9F80,Hyundai,Azera,passeio,2024,prata,particular,flex,Balneário Camboriú,0,2
QCY8S79,Jeep,Renegade,SUV,2013,vermelho,particular,flex,Concórdia,0,1
WNF0I02,Chevrolet,Onix,passeio,2006,branco,particular,flex,Blumenau,0,2
HPJ4O13,Suzuki,Intruder 250,moto,2023,branco,particular,gasolina,Itajaí,0,1
YRB7G15,Ford,Ranger,caminhão,2018,branco,particular,diesel,Lages,0,1
MUA4E63,Peugeot,208,passeio,2020,prata,particular,gasolina,Florianópolis,0,1
KAC2H42,Volkswagen,T-Cross,SUV,2014,branco,particular,flex,São José,0,1
KTW8O07,Ford,EcoSport,SUV,2007,azul,particular,flex,Joinville,0,0
ULK9W72,Hyundai,Creta,SUV,2019,branco,oficial,flex,Blumenau,0,3
NYB5S01,Suzuki,Intruder 250,moto,2008,branco,particular,flex,Florianópolis,0,1
UOY3K70,Hyundai,Creta,SUV,2019,branco,particular,diesel,Balneário Camboriú,0,3
ILV7V86,Ford,EcoSport,SUV,2024,branco,particular,flex,Criciúma,0,3
SWN1W84,Renault,Duster,SUV,2017,marrom,particular,gasolina,Balneário Camboriú,0,0
BNT7C84,Chevrolet,Prisma,passeio,2009,cinza,particular,flex,Chapecó,0,0
XJR5E16,Suzuki,Intruder 250,moto,2022,branco,particular,flex,Florianópolis,0,3
SRR7B62,Ford,Fiesta,passeio,2009,prata,particular,flex,Joinville,0,0
PRQ8G85,Chevrolet,Prisma,passeio,2025,branco,aluguel,flex,Palhoça,0,1
KDG8Y44,Toyota,Etios,passeio,2024,branco,particular,diesel,Blumenau,0,2
XOP2F92,Ford,EcoSport,SUV,2022,branco,particular,flex,Palhoça,0,0
WRK9Z04,Chevrolet,Tracker,SUV,2025,branco,particular,flex,Blumenau,0,0
JTQ2C43,Chevrolet,Spin,SUV,2018,vermelho,particular,flex,Palhoça,0,3
QRE7W23,Honda,Civic,passeio,2019,vermelho,particular,flex,Blumenau,0,1
ROP0O36,Volkswagen,Virtus,passeio,2008,azul,particular,elétrico,Itajaí,0,3
NQR0V39,Jeep,Renegade,SUV,2021,laranja,particular,flex,Xanxerê,0,1
GNL9B97,Chevrolet,S10,caminhão,2022,preto,particular,flex,Joinville,0,3
VTX8K48,Ford,Ka,passeio,2025,cinza,particular,flex,Chapecó,0,3
LHQ4H27,Volkswagen,T-Cross,SUV,2010,cinza,aluguel,flex,São José,0,2
ZCM0V64,Fiat,Toro,utilitário,2021,preto,particular,flex,Joinville,0,0
QRT1A21,Volkswagen,T-Cross,SUV,2019,marrom,particular,gasolina,São José,0,3
TGE0A47,Ford,Fiesta,passeio,2018,branco,particular,flex,Rio do Sul,0,0
LGY2Y71,Honda,Fit,passeio,2023,preto,aluguel,flex,Florianópolis,0,0
GVX7V73,Chevrolet,Prisma,passeio,2018,prata,aluguel,flex,Lages,0,3
YCJ9A11,Jeep,Commander,SUV,2024,marrom,particular,flex,Joinville,0,2
KGE4R63,Chevrolet,Spin,SUV,2019,laranja,particular,flex,Lages,0,2
WNZ0B83,Jeep,Commander,SUV,2013,cinza,particular,gasolina,Caçador,0,2
EUI6H52,Hyundai,Tucson,SUV,2021,branco,particular,flex,Laguna,0,2
NGA5O93,Chevrolet,S10,caminhão,2019,prata,particular,diesel,Chapecó,0,2
HFB0E15,Hyundai,Creta,SUV,2022,azul,particular,flex,Concórdia,0,3
QPO7B83,Honda,City,passeio,2006,prata,aluguel,flex,Joinville,0,3
ABU0M18,Yamaha,Factor 125,moto,2020,prata,aluguel,gasolina,Florianópolis,0,3
FDI2W27,Toyota,Hilux,utilitário,2020,prata,particular,diesel,Blumenau,0,0
HNM8E25,Hyundai,HB20,SUV,2023,cinza,particular,flex,Blumenau,1,3
PYR2O48,Fiat,Uno,passeio,2025,prata,particular,flex,Blumenau,0,1
SEN9F03,Renault,Sandero,passeio,2008,cinza,particular,flex,Rio do Sul,0,3
LTG4X42,Hyundai,Creta,SUV,2015,marrom,particular,flex,Itajaí,0,2
WZV3O28,Jeep,Commander,SUV,2011,preto,particular,gasolina,Rio do Sul,0,3
SBJ4L89,Ford,Fusion,passeio,2023,cinza,oficial,flex,Joinville,0,0
QXF9S94,Suzuki,Yes 125,moto,2007,cinza,particular,gasolina,Florianópolis,0,1
ONV7K27,Yamaha,Fazer 250,moto,2019,branco,aluguel,gasolina,Blumenau,0,2
BJT4S09,Honda,Fit,passeio,2025,branco,particular,gasolina,Jaraguá do Sul,0,0
QLD4Q16,Suzuki,Yes 125,moto,2019,verde,aluguel,flex,Jaraguá do Sul,0,0
VMY1O54,Jeep,Compass,SUV,2013,cinza,particular,flex,Palhoça,0,2
EIM3X23,Honda,Civic,passeio,2019,vermelho,particular,flex,Blumenau,0,0
TPB7E89,Toyota,SW4,SUV,2019,prata,particular,flex,Balneário Camboriú,0,1
VMZ1S10,Yamaha,XTZ 150,moto,2023,amarelo,particular,gasolina,Criciúma,0,3
KJK1H46,Volkswagen,Polo,passeio,2023,preto,particular,flex,Itajaí,0,2
SMR5X26,Ford,Ka,passeio,2018,preto,particular,álcool,Blumenau,0,1
IWB8J35,Renault,Logan,passeio,2020,cinza,particular,diesel,Palhoça,0,3
QGF9I54,Volkswagen,Virtus,passeio,2018,preto,particular,flex,Chapecó,0,2
FTT9A19,Renault,Logan,passeio,2024,prata,particular,flex,Itajaí,0,0
ADS3M08,Fiat,Toro,utilitário,2008,prata,particular,flex,Chapecó,0,1
YLQ7A16,Suzuki,Yes 125,moto,2025,branco,particular,gasolina,Balneário Camboriú,0,2
XYL4K14,Renault,Duster,SUV,2025,preto,particular,flex,Balneário Camboriú,0,2
KPI0C30,Honda,Biz,moto,2022,preto,particular,flex,Lages,0,0
UET4S82,Toyota,Etios,passeio,2006,cinza,aluguel,flex,Criciúma,0,3
BKJ6N88,Ford,Ka,passeio,2014,preto,particular,flex,Chapecó,0,1
JFZ8W24,Jeep,Renegade,SUV,2012,branco,aluguel,flex,São José,0,0
AUX2P59,Volkswagen,Polo,passeio,2014,marrom,particular,diesel,Itajaí,0,2
DIU6O11,Peugeot,208,passeio,2007,cinza,particular,flex,Florianópolis,0,0
TPS5N97,Hyundai,Tucson,SUV,2015,marrom,particular,flex,Blumenau,0,1
LPT9Q05,Renault,Kwid,passeio,2022,prata,particular,gasolina,Blumenau,0,2
IXE7K95,Jeep,Compass,SUV,2021,preto,particular,flex,Itajaí,0,3
XLL9T05,Fiat,Uno,passeio,2024,prata,particular,flex,Palhoça,0,1
QUK6R31,Peugeot,208,passeio,2017,preto,particular,flex,Joinville,0,1
QBN4N92,Toyota,SW4,SUV,2020,prata,particular,flex,Blumenau,0,2
KPI1H38,Toyota,Yaris,passeio,2025,preto,particular,flex,São José,0,0
QQH9P10,Toyota,Etios,passeio,2019,prata,particular,gasolina,Joinville,0,0
UHV0I40,Ford,Ranger,caminhão,2021,branco,particular,diesel,Blumenau,0,0
EKJ5H91,Yamaha,Fazer 250,moto,2010,cinza,particular,gasolina,Chapecó,0,1
BRL4O18,Toyota,Yaris,passeio,2022,cinza,particular,flex,Criciúma,0,0
SCK8D57,Toyota,Etios,passeio,2012,branco,particular,flex,Florianópolis,0,1
NTZ6A67,Chevrolet,Prisma,passeio,2005,prata,aluguel,gasolina,Caçador,0,1
MBD7E30,Yamaha,XTZ 150,moto,2020,branco,particular,flex,São José,0,3
LXJ5B88,Chevrolet,Onix,passeio,2022,preto,particular,flex,Palhoça,0,2
BBZ3P80,Renault,Duster,SUV,2023,cinza,particular,flex,Florianópolis,0,1
ACZ5H38,Peugeot,Partner,utilitário,2024,branco,particular,gasolina,Florianópolis,0,3
RTW6H81,Peugeot,208,passeio,2020,preto,particular,gasolina,Palhoça,0,1
XYS5O82,Ford,Fiesta,passeio,2025,branco,particular,flex,Canoinhas,0,2
PVU1F30,Hyundai,HB20,passeio,2023,preto,particular,flex,Blumenau,0,3
ELH4T65,Hyundai,HB20,passeio,2020,prata,particular,gasolina,São José,0,2
ITK4L64,Toyota,Hilux,utilitário,2023,marrom,particular,gasolina,Blumenau,1,0
AQR0I78,Hyundai,Azera,passeio,2022,vermelho,particular,gasolina,Palhoça,0,0
EYN9A12,Chevrolet,Prisma,passeio,2024,preto,particular,gasolina,Jaraguá do Sul,0,0
RPO7U66,Suzuki,Yes 125,moto,2019,cinza,aluguel,gasolina,Balneário Camboriú,0,1
BPF1T35,Peugeot,308,passeio,2019,prata,particular,flex,Itajaí,0,2
EHL8P09,Honda,Fit,passeio,2005,preto,particular,gasolina,Chapecó,0,2
FLT8J30,Toyota,Hilux,utilitário,2023,cinza,aluguel,flex,Criciúma,0,3
JZN4R76,Toyota,Corolla,passeio,2013,cinza,particular,elétrico,Chapecó,0,1
RJP0C83,Chevrolet,Onix,passeio,2018,preto,particular,flex,São José,0,3
PXC4M92,Hyundai,Tucson,SUV,2010,cinza,aluguel,diesel,Joinville,0,0
AVH5X54,Honda,City,passeio,2018,cinza,particular,flex,Chapecó,0,2
PKW6E21,Toyota,Yaris,passeio,2019,prata,particular,flex,Blumenau,0,1
UEM1X85,Fiat,Argo,passeio,2025,marrom,particular,flex,Blumenau,0,1
NVA6F10,Toyota,Yaris,passeio,2008,cinza,particular,flex,Joinville,0,0
ECX7P14,Toyota,Hilux,utilitário,2021,branco,particular,flex,Balneário Camboriú,0,1
UFK6A65,Jeep,Commander,SUV,2014,prata,particular,flex,Balneário Camboriú,0,1
XQA7H45,Suzuki,Intruder 250,moto,2015,cinza,aluguel,flex,Palhoça,0,2
MMI7T34,Chevrolet,Onix,passeio,2018,branco,particular,flex,Laguna,0,1
DPT4M39,Honda,Fit,passeio,2021,branco,aluguel,diesel,Chapecó,0,0
AQU4J92,Volkswagen,Gol,passeio,2018,cinza,particular,flex,Florianópolis,0,0
CVM8K83,Peugeot,208,passeio,2012,cinza,particular,flex,Balneário Camboriú,0,1
LWR0H69,Renault,Kwid,passeio,2021,preto,particular,álcool,Chapecó,0,2
WVJ0Q75,Honda,HR-V,SUV,2019,preto,aluguel,flex,Tubarão,0,2
XOK9G51,Chevrolet,S10,caminhão,2017,vermelho,particular,diesel,Blumenau,0,1
KNW4T21,Jeep,Renegade,SUV,2025,cinza,particular,álcool,Florianópolis,0,2
OGI2S59,Yamaha,Factor 125,moto,2010,branco,particular,flex,Concórdia,0,3
UFP4W35,Ford,EcoSport,SUV,2015,preto,particular,flex,Joinville,0,0
CFF5V12,Renault,Logan,passeio,2018,cinza,particular,flex,Palhoça,0,3
OBJ5Y60,Yamaha,XTZ 150,moto,2011,preto,particular,gasolina,Brusque,0,2
LQA4P02,Yamaha,Factor 125,moto,2024,cinza,particular,gasolina,São José,0,3
WGF2Q63,Renault,Sandero,passeio,2025,prata,particular,diesel,São José,0,1
DIR2Z90,Peugeot,Partner,utilitário,2019,cinza,aluguel,flex,São José,0,0
YQD2L82,Peugeot,308,passeio,2015,azul,particular,flex,Laguna,0,1
QHN6T01,Hyundai,Creta,SUV,2024,preto,particular,flex,Tubarão,0,3
VTA3W65,Volkswagen,T-Cross,SUV,2018,prata,aluguel,flex,Blumenau,0,2
OJI6F02,Fiat,Toro,utilitário,2023,preto,aluguel,flex,Itajaí,0,0
GIF4X11,Yamaha,Fazer 250,moto,2011,amarelo,particular,flex,Blumenau,0,3
SCJ3Q38,Honda,Civic,passeio,2018,preto,particular,flex,Itajaí,0,2
VLC8R66,Volkswagen,Virtus,passeio,2005,cinza,particular,flex,Joinville,0,1
UCN6Y32,Peugeot,Partner,utilitário,2021,amarelo,particular,flex,Canoinhas,0,2
KTD5C75,Ford,Ranger,caminhão,2022,branco,particular,diesel,Chapecó,0,1
WWZ6A22,Toyota,Etios,passeio,2020,laranja,particular,flex,Criciúma,0,2
XTO4P10,Chevrolet,Prisma,passeio,2022,branco,particular,gasolina,Tubarão,0,2
IDH1C33,Volkswagen,Voyage,passeio,2013,preto,particular,flex,São José,0,3
RUX1J14,Honda,Biz,moto,2023,preto,particular,gasolina,Palhoça,0,3
EXF6Z26,Fiat,Uno,passeio,2020,prata,aluguel,flex,Palhoça,0,2
FWF4M99,Peugeot,208,passeio,2022,cinza,aluguel,gasolina,Criciúma,0,1
JAO1V81,Yamaha,XTZ 150,moto,2020,cinza,particular,flex,Blumenau,0,3
BSD4B19,Toyota,SW4,SUV,2021,branco,particular,flex,Chapecó,0,3
YQI7V24,Hyundai,Azera,passeio,2009,branco,particular,flex,Florianópolis,0,1
YON0P30,Chevrolet,Prisma,passeio,2024,marrom,particular,diesel,Lages,0,3
LTA9C00,Jeep,Renegade,SUV,2020,preto,particular,gasolina,Lages,0,3
NUX9R06,Fiat,Toro,utilitário,2019,preto,particular,flex,Lages,0,2
XJP3S21,Yamaha,Fazer 250,moto,2022,branco,particular,flex,Balneário Camboriú,0,0
OBQ2D25,Renault,Kwid,passeio,2021,branco,particular,flex,Caçador,0,2
QJL3K57,Peugeot,Partner,utilitário,2007,preto,particular,flex,Chapecó,0,2
WVR3Z73,Chevrolet,Prisma,passeio,2008,branco,particular,flex,Itajaí,0,3
HIT8F45,Peugeot,208,passeio,2025,prata,particular,flex,Itajaí,0,2
PTN0V00,Toyota,Corolla,passeio,2005,branco,particular,diesel,Joinville,0,1
EQZ3X11,Toyota,Corolla,passeio,2013,azul,particular,flex,São José,0,1
JGV5S80,Hyundai,Azera,passeio,2024,azul,particular,flex,Florianópolis,0,1
RVX7P10,Volkswagen,T-Cross,SUV,2024,preto,aluguel,flex,Blumenau,0,2
ZJU1C27,Honda,CG 160,moto,2007,prata,particular,gasolina,Itajaí,0,0
OXX9J18,Chevrolet,Spin,SUV,2022,preto,particular,flex,Itajaí,0,1
ZSZ6H37,Ford,Ranger,caminhão,2025,cinza,particular,diesel,Canoinhas,0,3
VBD5T86,Ford,Ka,passeio,2005,cinza,particular,flex,Canoinhas,0,0
MJW8J23,Yamaha,XTZ 150,moto,2024,prata,particular,flex,Rio do Sul,0,2
FNZ5U99,Volkswagen,T-Cross,SUV,2011,branco,oficial,flex,Itajaí,0,3
WPU4Q75,Toyota,Corolla,passeio,2016,prata,particular,gasolina,Jaraguá do Sul,0,3
KEV5Z57,Chevrolet,Spin,SUV,2008,preto,particular,flex,Florianópolis,0,0
CJH7S30,Peugeot,308,passeio,2018,branco,particular,flex,Balneário Camboriú,0,1
PMH3P26,Volkswagen,Virtus,passeio,2023,branco,particular,flex,Joinville,1,3
NRF1T12,Chevrolet,Onix,passeio,2013,prata,particular,flex,Blumenau,0,3
FBM4H94,Yamaha,Fazer 250,moto,2024,branco,aluguel,gasolina,Itajaí,0,0
