placa,marca,modelo,tipo,ano,cor,categoria,combustivel,cidade_emplacamento,clonado,num_infracoes
RPC8Z42,Ford,Fiesta,passeio,2024,branco,particular,flex,Balneário Camboriú,0,3
CQM3O98,Honda,HR-V,SUV,2020,prata,particular,diesel,São José,0,2
ENX6G31,Chevrolet,Spin,SUV,2008,branco,aluguel,flex,Lages,0,3
RCG4W66,Volkswagen,Virtus,passeio,2016,marrom,particular,álcool,Canoinhas,0,0
OOK1K74,Ford,Fiesta,passeio,2011,branco,particular,gasolina,Chapecó,0,3
YVR6H77,Chevrolet,Tracker,SUV,2014,laranja,particular,flex,Xanxerê,0,0
ZDX9Z16,Jeep,Renegade,SUV,2019,amarelo,particular,flex,Chapecó,0,0
FMD1J61,Chevrolet,Tracker,SUV,2025,cinza,particular,flex,Xanxerê,0,2
JJG1U14,Suzuki,Yes 125,moto,2018,branco,particular,gasolina,Florianópolis,0,2
ECW2J98,Volkswagen,T-Cross,SUV,2025,marrom,particular,elétrico,Chapecó,0,2
RYF5Y10,Fiat,Toro,utilitário,2023,prata,particular,diesel,Rio do Sul,0,1
MCG9A25,Volkswagen,Polo,passeio,2024,preto,particular,diesel,Itajaí,0,2
TAY4D70,Peugeot,Partner,utilitário,2025,vermelho,particular,flex,Chapecó,0,3
MKE4R37,Yamaha,Fazer 250,moto,2018,cinza,particular,gasolina,São José,0,0
XZE2X63,Hyundai,HB20,passeio,2019,branco,particular,flex,Blumenau,0,1
UBT5D87,Suzuki,Intruder 250,moto,2009,cinza,particular,gasolina,Criciúma,0,2
LFC1L73,Toyota,Yaris,passeio,2018,prata,particular,flex,Lages,0,3
BVA2A35,Yamaha,Factor 125,moto,2022,branco,particular,gasolina,Chapecó,0,3
OLG9C86,Fiat,Uno,passeio,2025,cinza,particular,flex,Itajaí,0,2
QRW9J75,Ford,Ranger,caminhão,2024,branco,particular,diesel,Florianópolis,0,2
LEZ3V41,Jeep,Compass,SUV,2025,preto,aluguel,flex,Lages,0,2
RBS7V53,Ford,Ka,passeio,2025,branco,aluguel,diesel,Blumenau,0,0
JLO1Q85,Peugeot,Partner,utilitário,2018,cinza,aluguel,flex,Lages,0,0
XSA9A01,Volkswagen,Polo,passeio,2023,prata,oficial,gasolina,Criciúma,0,3
EKT9F35,Volkswagen,Voyage,passeio,2024,cinza,particular,flex,Caçador,0,0
BOA9D26,Ford,EcoSport,SUV,2008,cinza,particular,diesel,Joinville,0,1
XSN1M99,Volkswagen,Polo,passeio,2020,branco,particular,flex,Florianópolis,0,3
QLZ9A98,Renault,Kwid,passeio,2005,verde,particular,flex,Florianópolis,0,2
QCA0Y64,Suzuki,Intruder 250,moto,2013,branco,particular,flex,Criciúma,0,0
NWF2M50,Volkswagen,Polo,passeio,2011,cinza,particular,gasolina,Blumenau,0,2
IIE4X75,Renault,Duster,SUV,2012,amarelo,particular,flex,Florianópolis,0,0
SVB3H35,Jeep,Commander,SUV,2012,cinza,particular,diesel,Rio do Sul,0,3
TYW0A66,Suzuki,Yes 125,moto,2010,preto,aluguel,flex,Lages,0,3
ICK6S08,Toyota,Etios,passeio,2024,branco,aluguel,flex,Blumenau,0,1
ILW0W58,Renault,Logan,passeio,2020,preto,particular,flex,Concórdia,0,3
RUD2S54,Volkswagen,Polo,passeio,2019,cinza,particular,flex,Caçador,0,3
CQJ2L83,Hyundai,HB20,passeio,2023,amarelo,aluguel,flex,Chapecó,0,0
ASH9T64,Volkswagen,Voyage,passeio,2022,cinza,aluguel,flex,São José,0,1
BGK0T51,Toyota,Yaris,passeio,2024,cinza,particular,flex,Palhoça,0,3
WKD7N48,Yamaha,XTZ 150,moto,2013,vermelho,particular,gasolina,Itajaí,0,0
VRS9V18,Honda,CG 160,moto,2019,preto,particular,flex,Criciúma,0,1
VLN5I34,Hyundai,Tucson,SUV,2016,branco,particular,flex,Palhoça,0,0
EZT0Y62,Fiat,Argo,passeio,2023,branco,particular,flex,Itajaí,0,0
ZCS1A02,Volkswagen,Voyage,passeio,2019,preto,particular,gasolina,Laguna,0,3
AHF2X15,Jeep,Compass,SUV,2019,azul,aluguel,diesel,Joinville,0,3
KJC5P68,Honda,Fit,passeio,2025,branco,particular,flex,Chapecó,1,1
MZZ1H45,Suzuki,Yes 125,moto,2018,preto,particular,gasolina,Florianópolis,0,1
IUF7Z02,Volkswagen,Polo,passeio,2015,preto,particular,elétrico,Xanxerê,1,8
KKY3N74,Honda,CG 160,moto,2017,branco,particular,flex,Itajaí,0,3
QVW9X08,Toyota,Etios,passeio,2024,marrom,particular,álcool,São José,0,3
GLJ4M58,Toyota,Etios,passeio,2021,branco,particular,gasolina,Chapecó,0,2
PCJ8Y61,Renault,Kwid,passeio,2024,branco,aluguel,álcool,Criciúma,0,3
OHU5X32,Fiat,Strada,utilitário,2023,verde,aluguel,flex,Balneário Camboriú,0,0
NCB0P30,Hyundai,Creta,SUV,2005,prata,particular,flex,Balneário Camboriú,0,2
SLK8F61,Honda,Biz,moto,2021,branco,particular,gasolina,Balneário Camboriú,0,0
BZB1F05,Chevrolet,Spin,SUV,2017,branco,particular,flex,Itajaí,0,1
JWO1L48,Ford,Ranger,caminhão,2023,preto,particular,flex,Itajaí,0,0
NLA8L77,Ford,EcoSport,SUV,2022,preto,particular,flex,Tubarão,0,2
JGJ8U30,Hyundai,HB20,passeio,2015,preto,particular,flex,Florianópolis,0,3
TQS4Y58,Jeep,Compass,SUV,2021,cinza,particular,gasolina,Caçador,0,3
XRV9W42,Yamaha,Factor 125,moto,2023,prata,particular,flex,Chapecó,0,3
JWD2Z21,Yamaha,XTZ 150,moto,2019,cinza,particular,gasolina,Florianópolis,0,1
DJG9G76,Volkswagen,Voyage,passeio,2021,preto,particular,flex,Florianópolis,0,0
VLG0L16,Renault,Logan,passeio,2008,cinza,particular,flex,Joinville,0,1
KEF0W83,Toyota,Hilux,utilitário,2024,marrom,particular,gasolina,Rio do Sul,0,0
USX0U36,Peugeot,2008,SUV,2023,prata,particular,diesel,Caçador,0,3
REX8R64,Chevrolet,Onix,passeio,2013,preto,particular,gasolina,Itajaí,0,3
TLO3R39,Peugeot,208,passeio,2013,branco,particular,flex,Florianópolis,0,1
KVF8H26,Yamaha,Fazer 250,moto,2017,preto,particular,flex,Blumenau,0,2
NPD7V82,Suzuki,Intruder 250,moto,2013,preto,particular,gasolina,São José,0,0
BGI5D67,Suzuki,Intruder 250,moto,2007,amarelo,particular,gasolina,Itajaí,0,1
GJH4U05,Renault,Kwid,passeio,2022,branco,particular,flex,Balneário Camboriú,1,20
UXL8A98,Chevrolet,Tracker,SUV,2022,prata,particular,flex,Palhoça,0,0
XES9L16,Ford,Ranger,caminhão,2023,prata,particular,diesel,Chapecó,0,2
WVE7F47,Jeep,Compass,SUV,2008,verde,particular,flex,Joinville,1,0
APT9C44,Renault,Duster,SUV,2019,preto,particular,flex,Joinville,0,2
BYF1Q27,Volkswagen,Polo,passeio,2005,marrom,particular,flex,Florianópolis,0,2
VRD2P46,Hyundai,Azera,passeio,2024,amarelo,particular,flex,São José,0,1
IOG8O35,Peugeot,208,passeio,2020,prata,particular,gasolina,Xanxerê,0,0
XKM4K50,Honda,Biz,moto,2022,prata,particular,flex,Caçador,0,0
XUD7B87,Ford,Ranger,caminhão,2007,prata,aluguel,diesel,São José,0,3
KCZ3V84,Hyundai,Azera,passeio,2010,cinza,aluguel,flex,Itajaí,1,19
YGQ5Z13,Hyundai,Creta,SUV,2008,azul,particular,flex,Palhoça,0,1
GKE5E06,Chevrolet,Tracker,SUV,2023,branco,particular,flex,Blumenau,0,0
NYN9O47,Ford,EcoSport,SUV,2005,branco,particular,flex,Chapecó,0,0
FZA4I39,Renault,Logan,passeio,2023,branco,particular,flex,Criciúma,0,1
JSD4X05,Ford,EcoSport,SUV,2022,branco,particular,flex,Florianópolis,0,3
VQV6G40,Renault,Sandero,passeio,2021,amarelo,particular,flex,Lages,0,3
UFJ9P00,Peugeot,308,passeio,2022,preto,particular,flex,Joinville,0,0
JTE1C17,Renault,Sandero,passeio,2022,laranja,particular,flex,Blumenau,1,3
PMC8G87,Fiat,Uno,passeio,2024,prata,particular,flex,Lages,0,0
PJK5Y33,Suzuki,Yes 125,moto,2020,preto,particular,flex,Xanxerê,0,1
QCS3P56,Ford,Ranger,caminhão,2024,laranja,particular,diesel,São José,1,16
FIV5S69,Yamaha,Fazer 250,moto,2024,preto,particular,flex,Itajaí,0,3
FNC0L34,Toyota,Corolla,passeio,2025,preto,particular,flex,Joinville,0,3
YJB4O47,Honda,HR-V,SUV,2023,prata,aluguel,gasolina,Florianópolis,0,0
OSD6D57,Honda,City,passeio,2022,preto,particular,flex,São José,0,2
PFK8L41,Yamaha,Factor 125,moto,2022,cinza,particular,gasolina,Palhoça,0,3
RNF4U47,Peugeot,208,passeio,2022,amarelo,particular,gasolina,Concórdia,0,0
DHT9G32,Toyota,Yaris,passeio,2020,prata,particular,gasolina,Chapecó,0,0
DZC6R23,Chevrolet,Tracker,SUV,2025,azul,aluguel,flex,Caçador,0,0
DEI6D23,Jeep,Commander,SUV,2022,preto,aluguel,flex,Balneário Camboriú,0,1
YDX8Y16,Hyundai,Creta,SUV,2023,cinza,particular,gasolina,Tubarão,0,1
EQU3H77,Toyota,Etios,passeio,2024,prata,particular,gasolina,Blumenau,0,0
IAL4F17,Yamaha,Fazer 250,moto,2019,vermelho,particular,flex,Chapecó,0,3
XFS4M82,Suzuki,Yes 125,moto,2016,preto,particular,gasolina,Itajaí,0,1
LDL0A25,Hyundai,HB20,passeio,2025,cinza,oficial,flex,Brusque,0,3
JSK7H12,Jeep,Renegade,SUV,2022,prata,particular,flex,Criciúma,0,0
DFX7W40,Peugeot,308,passeio,2023,preto,particular,flex,Joinville,0,2
EED8Q42,Toyota,SW4,SUV,2020,verde,particular,flex,Concórdia,1,16
MFY9V40,Hyundai,Tucson,SUV,2023,cinza,particular,gasolina,Brusque,0,0
OIK1K99,Yamaha,Factor 125,moto,2018,marrom,particular,gasolina,Criciúma,0,1
FGN5A54,Yamaha,Fazer 250,moto,2022,branco,particular,flex,Canoinhas,0,1
CPS2V27,Fiat,Toro,utilitário,2022,preto,aluguel,flex,Balneário Camboriú,0,2
ASX4P59,Hyundai,Creta,SUV,2020,preto,particular,flex,São José,0,2
HBW3D73,Chevrolet,Onix,passeio,2022,preto,particular,diesel,Itajaí,0,1
PZS3B95,Renault,Logan,passeio,2010,preto,particular,flex,Chapecó,0,0
CCH4O90,Suzuki,Yes 125,moto,2012,laranja,particular,flex,Itajaí,0,0
IFU1L54,Honda,Fit,passeio,2012,preto,particular,flex,Palhoça,0,2
FFA1L13,Toyota,Corolla,passeio,2021,laranja,aluguel,flex,Blumenau,0,3
FCH0H87,Yamaha,Fazer 250,moto,2008,vermelho,particular,gasolina,Araranguá,0,0
WPE8P94,Honda,City,passeio,2020,verde,particular,flex,Chapecó,0,2
CRG3L15,Suzuki,Yes 125,moto,2010,amarelo,particular,gasolina,Balneário Camboriú,0,0
CDX0U52,Volkswagen,Voyage,passeio,2022,branco,aluguel,flex,Florianópolis,0,2
BJO9J34,Fiat,Strada,utilitário,2020,prata,particular,flex,Araranguá,1,3
XUD4G04,Renault,Sandero,passeio,2019,branco,particular,flex,Florianópolis,0,2
RRX4F84,Hyundai,Tucson,SUV,2011,cinza,particular,flex,Balneário Camboriú,0,3
PBG7X87,Toyota,Etios,passeio,2021,azul,particular,elétrico,Lages,0,0
KQD3Y48,Fiat,Toro,utilitário,2018,prata,particular,flex,Blumenau,0,1
VJV7M33,Chevrolet,Tracker,SUV,2024,preto,particular,flex,Lages,0,0
HUN3P68,Toyota,Yaris,passeio,2023,branco,particular,flex,Florianópolis,0,2
ZSJ2W04,Renault,Logan,passeio,2018,prata,particular,flex,Jaraguá do Sul,0,3
RFM9N28,Toyota,Etios,passeio,2019,preto,particular,gasolina,Criciúma,0,3
VAT9H62,Ford,EcoSport,SUV,2021,branco,particular,flex,Palhoça,0,0
ESY7T53,Peugeot,Partner,utilitário,2018,prata,particular,flex,Blumenau,0,3
AVM2U80,Peugeot,Partner,utilitário,2025,preto,particular,gasolina,São José,0,3
NGV4S43,Suzuki,Intruder 250,moto,2016,branco,aluguel,gasolina,Laguna,0,2
WZC0C69,Fiat,Argo,passeio,2017,branco,particular,flex,Tubarão,0,3
GWL0A10,Peugeot,308,passeio,2021,vermelho,particular,flex,Araranguá,0,3
JCJ2D01,Volkswagen,Polo,passeio,2016,branco,particular,flex,Blumenau,0,2
VHC7F98,Renault,Sandero,passeio,2024,branco,particular,flex,Laguna,0,1
CWP5T94,Jeep,Commander,SUV,2025,preto,particular,flex,Itajaí,0,2
ERD4X10,Chevrolet,S10,caminhão,2023,cinza,particular,diesel,Tubarão,0,3
BRR3Y68,Peugeot,2008,SUV,2021,cinza,aluguel,flex,Chapecó,0,3
GDP2H02,Ford,Fusion,passeio,2005,branco,particular,flex,Joinville,0,3
PXZ0J55,Honda,Fit,passeio,2025,prata,particular,elétrico,Tubarão,0,1
YQR2P72,Toyota,Etios,passeio,2015,preto,particular,flex,Itajaí,0,1
KKY2M75,Jeep,Renegade,SUV,2024,branco,particular,flex,Joinville,0,2
NNO4O89,Honda,Civic,passeio,2019,preto,aluguel,flex,Itajaí,1,12
PBX0N98,Renault,Logan,passeio,2021,prata,particular,flex,Blumenau,0,2
QOY1Z35,Suzuki,Yes 125,moto,2025,prata,particular,flex,Criciúma,0,3
ZNI4X64,Toyota,Hilux,utilitário,2023,cinza,particular,flex,Palhoça,0,3
UDG2F22,Chevrolet,Spin,SUV,2018,vermelho,particular,flex,Jaraguá do Sul,0,3
YXA8I77,Renault,Kwid,passeio,2024,prata,aluguel,flex,Canoinhas,0,2
ORW1M38,Ford,Fiesta,passeio,2021,branco,particular,flex,Joinville,0,0
QHY5R88,Volkswagen,Virtus,passeio,2019,cinza,particular,flex,Itajaí,0,1
CKQ2M70,Honda,CG 160,moto,2010,branco,particular,gasolina,Itajaí,1,7
HEB5X68,Fiat,Strada,utilitário,2021,cinza,particular,diesel,São José,1,18
BQU1Q10,Chevrolet,Prisma,passeio,2018,branco,particular,álcool,Balneário Camboriú,0,2
WOM3I86,Jeep,Compass,SUV,2020,branco,particular,flex,Tubarão,0,0
WPF8M93,Hyundai,Creta,SUV,2021,prata,particular,flex,Lages,0,1
LMP9L86,Hyundai,HB20,passeio,2025,branco,particular,gasolina,Florianópolis,0,1
UZQ1V83,Renault,Logan,passeio,2024,cinza,particular,flex,Joinville,0,3
NVQ4K44,Honda,Fit,passeio,2020,preto,aluguel,flex,Itajaí,0,0
LHR3M82,Chevrolet,Onix,passeio,2018,preto,particular,flex,Florianópolis,0,3
HUP5T58,Fiat,Mobi,passeio,2005,cinza,particular,flex,Joinville,0,1
IFS5V94,Peugeot,308,passeio,2017,branco,particular,gasolina,Palhoça,0,1
OCT3P93,Renault,Sandero,passeio,2022,cinza,particular,flex,Caçador,0,0
IRD1Y29,Chevrolet,Onix,passeio,2020,amarelo,particular,flex,Chapecó,1,14
OGC2Q40,Chevrolet,S10,caminhão,2024,branco,particular,diesel,Criciúma,0,2
EWF2Y20,Renault,Sandero,passeio,2024,preto,particular,flex,Florianópolis,0,0
RUU5H62,Volkswagen,Virtus,passeio,2006,branco,particular,flex,Florianópolis,0,0
VQH6U13,Chevrolet,Onix,passeio,2021,amarelo,particular,flex,Brusque,0,1
PNU0C89,Peugeot,Partner,utilitário,2019,preto,particular,flex,Florianópolis,0,0
PDF1F10,Jeep,Commander,SUV,2018,preto,particular,flex,Caçador,0,3
MCJ7M87,Jeep,Renegade,SUV,2024,azul,particular,álcool,São José,0,0
YVY6G28,Suzuki,Yes 125,moto,2021,cinza,particular,flex,Criciúma,0,0
LSY9U46,Volkswagen,Gol,passeio,2025,laranja,particular,flex,Caçador,0,3
WOI9F28,Renault,Sandero,passeio,2021,cinza,particular,flex,Itajaí,0,0
DXS9B30,Jeep,Compass,SUV,2012,cinza,particular,flex,Blumenau,0,2
ATA9R95,Volkswagen,Virtus,passeio,2013,vermelho,particular,flex,São José,1,2
CZT0Y21,Renault,Logan,passeio,2021,verde,aluguel,gasolina,Blumenau,0,3
OXC8K65,Hyundai,Creta,SUV,2022,prata,particular,flex,Joinville,0,3
LIE2J63,Suzuki,Yes 125,moto,2016,prata,aluguel,gasolina,Itajaí,0,0
MSM1U80,Suzuki,Yes 125,moto,2020,cinza,aluguel,gasolina,Palhoça,0,0
ADZ2B92,Fiat,Uno,passeio,2022,branco,particular,flex,Itajaí,1,0
SUN8H35,Honda,HR-V,SUV,2015,cinza,particular,flex,Itajaí,0,0
EAA0I26,Fiat,Uno,passeio,2023,cinza,particular,flex,Itajaí,0,3
XFH4S61,Jeep,Commander,SUV,2021,prata,particular,gasolina,Brusque,0,2
DKY4G84,Suzuki,Yes 125,moto,2017,verde,particular,gasolina,Florianópolis,0,3
EHJ4M99,Toyota,SW4,SUV,2020,preto,particular,flex,Joinville,0,0
FIU5L36,Hyundai,Creta,SUV,2009,prata,particular,diesel,Chapecó,0,2
DEN8U74,Hyundai,Creta,SUV,2012,branco,particular,flex,Joinville,0,1
EBK6G09,Renault,Sandero,passeio,2007,cinza,particular,flex,Florianópolis,0,2
PFV4R36,Renault,Kwid,passeio,2021,preto,particular,flex,Lages,0,3
ZYE8B41,Yamaha,XTZ 150,moto,2009,preto,particular,flex,Rio do Sul,0,0
PKG6R98,Renault,Kwid,passeio,2012,vermelho,particular,diesel,Blumenau,0,3
EPB0H99,Jeep,Commander,SUV,2019,cinza,particular,álcool,São José,0,0
DVK4C99,Peugeot,308,passeio,2019,preto,particular,flex,Balneário Camboriú,0,2
RPJ9H35,Jeep,Renegade,SUV,2013,branco,aluguel,flex,Canoinhas,0,2
FXP6W74,Hyundai,Creta,SUV,2022,cinza,aluguel,flex,Florianópolis,0,1
CSN4H24,Fiat,Toro,utilitário,2020,branco,particular,gasolina,Chapecó,0,1
OZM1U02,Jeep,Compass,SUV,2023,laranja,particular,flex,Tubarão,0,3
CCB6K91,Fiat,Toro,utilitário,2014,azul,particular,diesel,Joinville,0,3
KYS2P82,Renault,Duster,SUV,2012,cinza,particular,gasolina,São José,0,0
GDT0A37,Ford,Fiesta,passeio,2020,prata,particular,flex,Blumenau,0,0
FSW0D79,Volkswagen,Polo,passeio,2021,preto,particular,flex,Itajaí,0,0
BFU6K26,Fiat,Uno,passeio,2025,amarelo,particular,flex,Joinville,1,1
XFS1G88,Renault,Kwid,passeio,2019,cinza,particular,diesel,Criciúma,0,0
RGE4J59,Hyundai,Tucson,SUV,2013,prata,particular,flex,Chapecó,0,3
CEV5J61,Ford,Ka,passeio,2017,cinza,particular,flex,Itajaí,0,3
QLS8P08,Honda,HR-V,SUV,2018,preto,particular,flex,Palhoça,0,3
KUR1J93,Honda,City,passeio,2022,preto,particular,flex,Blumenau,0,3
VSY4U59,Hyundai,Tucson,SUV,2024,branco,aluguel,flex,Itajaí,0,0
LCA4I43,Renault,Kwid,passeio,2023,prata,particular,flex,Criciúma,0,1
KVR1H63,Chevrolet,Spin,SUV,2020,branco,particular,elétrico,Balneário Camboriú,0,1
KCR7X01,Suzuki,Yes 125,moto,2022,verde,particular,flex,Joinville,0,0
JNB4D29,Ford,Ranger,caminhão,2025,cinza,particular,diesel,Florianópolis,0,0
AKW0O11,Honda,Biz,moto,2025,preto,aluguel,flex,Blumenau,0,3
TKV4A64,Fiat,Strada,utilitário,2025,branco,particular,flex,Chapecó,0,1
SRG4W17,Yamaha,Factor 125,moto,2017,branco,particular,flex,Florianópolis,0,1
ZLI3Z59,Ford,Ka,passeio,2022,branco,aluguel,flex,Florianópolis,0,3
DBG9I29,Yamaha,XTZ 150,moto,2017,prata,particular,gasolina,Balneário Camboriú,0,1
VWP2Y68,Fiat,Argo,passeio,2021,vermelho,particular,flex,Criciúma,0,3
CES4C52,Yamaha,XTZ 150,moto,2008,prata,particular,flex,Florianópolis,0,1
HJD3T04,Honda,City,passeio,2024,cinza,particular,gasolina,Florianópolis,0,3
XXF1J23,Honda,Biz,moto,2022,vermelho,particular,gasolina,Joinville,0,1
QJM7C84,Peugeot,308,passeio,2023,preto,particular,flex,Balneário Camboriú,0,2
OGD6S35,Toyota,Yaris,passeio,2021,prata,particular,flex,Tubarão,0,2
ZQM7M05,Jeep,Commander,SUV,2024,branco,particular,flex,São José,0,1
HQO7O46,Suzuki,Intruder 250,moto,2022,cinza,particular,flex,Criciúma,0,0
OFW1V57,Chevrolet,Onix,passeio,2021,cinza,particular,gasolina,Joinville,0,1
YSM6K93,Fiat,Uno,passeio,2018,marrom,particular,flex,Lages,0,0
YHO4E95,Renault,Duster,SUV,2018,prata,particular,flex,Palhoça,0,1
AVJ5K95,Chevrolet,Onix,passeio,2011,branco,particular,flex,Blumenau,0,0
SGX7P93,Honda,Fit,passeio,2023,preto,particular,gasolina,Blumenau,0,2
SDX2P15,Suzuki,Yes 125,moto,2024,vermelho,particular,gasolina,Criciúma,0,3
YOE9Q95,Renault,Kwid,passeio,2019,branco,particular,flex,Blumenau,0,1
APY3G80,Fiat,Uno,passeio,2018,preto,particular,flex,Araranguá,0,3
AFO7I96,Renault,Duster,SUV,2021,prata,particular,elétrico,Lages,0,1
TNS0A95,Fiat,Argo,passeio,2006,azul,particular,flex,Lages,0,1
JNS9J26,Honda,City,passeio,2024,branco,particular,diesel,Chapecó,0,0
KBF4F37,Hyundai,HB20,passeio,2022,preto,particular,flex,Blumenau,0,0
UFE2F75,Yamaha,XTZ 150,moto,2018,preto,particular,gasolina,Florianópolis,0,3
NER5I00,Peugeot,2008,SUV,2018,verde,particular,flex,Joinville,0,0
MZL2C31,Toyota,Etios,passeio,2022,cinza,particular,flex,Florianópolis,0,0
UNY9K68,Volkswagen,Voyage,passeio,2020,prata,particular,diesel,Florianópolis,1,19
XVD3D85,Ford,Fusion,passeio,2025,branco,particular,flex,Florianópolis,1,14
TGB5M79,Volkswagen,T-Cross,SUV,2019,preto,particular,flex,Concórdia,0,1
CEY2O24,Chevrolet,Onix,passeio,2023,marrom,particular,gasolina,Balneário Camboriú,0,2
PBJ9X89,Yamaha,Fazer 250,moto,2009,azul,particular,gasolina,Palhoça,0,3
KRK4K05,Suzuki,Yes 125,moto,2013,prata,particular,gasolina,Lages,0,2
KSG5K64,Toyota,SW4,passeio,2007,branco,particular,gasolina,Xanxerê,1,1
LOR1D90,Jeep,Renegade,SUV,2018,cinza,particular,flex,Criciúma,0,1
SUF1A80,Jeep,Renegade,SUV,2020,cinza,particular,álcool,Florianópolis,0,2
SZO7S47,Jeep,Commander,SUV,2019,prata,aluguel,flex,Criciúma,0,0
UBR0P34,Honda,Fit,passeio,2018,cinza,particular,flex,Joinville,0,0
DUQ9M34,Toyota,Etios,passeio,2025,branco,aluguel,flex,Chapecó,0,3
AQO0E15,Volkswagen,T-Cross,SUV,2007,amarelo,particular,flex,Balneário Camboriú,0,3
SCA0P16,Honda,City,passeio,2024,preto,particular,flex,Blumenau,0,2
WLH5O96,Yamaha,Fazer 250,moto,2007,prata,particular,gasolina,Itajaí,0,2
PZV9I33,Honda,Fit,passeio,2022,cinza,particular,flex,Criciúma,0,0
LFC2C91,Suzuki,Yes 125,moto,2013,branco,particular,gasolina,Blumenau,0,2
MKC5I13,Toyota,SW4,SUV,2016,branco,particular,flex,Lages,0,0
YCT0B99,Hyundai,Creta,SUV,2016,branco,particular,flex,Itajaí,0,0
BKO2Q12,Hyundai,Creta,SUV,2023,laranja,particular,gasolina,Lages,0,3
IRU7R90,Hyundai,Azera,passeio,2021,cinza,particular,flex,Florianópolis,1,13
CCE3R02,Volkswagen,Voyage,passeio,2022,laranja,particular,flex,Caçador,0,1
TLB6E53,Fiat,Strada,utilitário,2014,branco,particular,flex,Blumenau,0,3
RYG6L38,Renault,Sandero,passeio,2024,vermelho,particular,gasolina,Itajaí,0,3
CSU1U99,Toyota,Yaris,passeio,2023,verde,particular,flex,Laguna,0,2
QEB7B09,Suzuki,Intruder 250,passeio,2017,marrom,particular,flex,Blumenau,1,0
RWX9G36,Hyundai,HB20,passeio,2012,amarelo,particular,diesel,Joinville,0,1
NMQ2H24,Volkswagen,T-Cross,SUV,2009,preto,particular,diesel,Lages,0,2
JQZ9S29,Honda,City,passeio,2024,vermelho,aluguel,flex,São José,0,3
IWA8A84,Ford,Ranger,caminhão,2011,verde,particular,diesel,Florianópolis,0,2
YSP3T02,Fiat,Toro,utilitário,2022,prata,particular,flex,Criciúma,0,0
UDS8N02,Peugeot,2008,SUV,2014,laranja,particular,diesel,Florianópolis,0,1
CSJ0H34,Suzuki,Intruder 250,moto,2020,amarelo,particular,flex,São José,0,2
ZRV3W73,Volkswagen,Gol,passeio,2018,preto,particular,diesel,Lages,0,2
UTB6D32,Jeep,Renegade,SUV,2021,preto,particular,diesel,Itajaí,0,1
WPD5M12,Jeep,Commander,SUV,2023,amarelo,particular,gasolina,Balneário Camboriú,0,2
YUD5A98,Ford,Fiesta,utilitário,2024,cinza,particular,flex,Joinville,1,2
PQG2J93,Peugeot,308,passeio,2020,cinza,particular,álcool,São José,0,3
RNQ6W60,Chevrolet,Tracker,SUV,2007,amarelo,particular,flex,Balneário Camboriú,0,0
PNK1P81,Ford,Ranger,caminhão,2021,laranja,particular,diesel,Caçador,1,17
GPJ6Q98,Yamaha,Factor 125,moto,2024,preto,particular,flex,Chapecó,0,3
FLM8S64,Jeep,Commander,SUV,2022,cinza,particular,flex,Palhoça,0,2
DHS6Z44,Suzuki,Intruder 250,moto,2021,cinza,particular,flex,Palhoça,0,3
HZN7S35,Chevrolet,Prisma,passeio,2020,branco,particular,flex,Joinville,0,3
TKZ7R90,Renault,Kwid,passeio,2021,branco,particular,flex,Criciúma,0,0
XIJ1T36,Peugeot,208,passeio,2020,vermelho,particular,flex,Xanxerê,0,2
GAB9N61,Jeep,Compass,SUV,2008,preto,particular,flex,Blumenau,0,1
YDW5V87,Peugeot,Partner,utilitário,2023,cinza,aluguel,flex,Palhoça,1,5
KEB6X04,Hyundai,Creta,SUV,2023,verde,particular,flex,Joinville,0,1
DMN6Z62,Renault,Kwid,passeio,2020,branco,aluguel,flex,Florianópolis,0,3
CHN6B08,Jeep,Compass,SUV,2012,cinza,particular,flex,Itajaí,1,3
NDS6O05,Ford,Ka,passeio,2020,prata,particular,flex,Blumenau,0,1
XFW6Y19,Peugeot,208,passeio,2018,branco,particular,flex,Palhoça,0,2
QWX7P23,Peugeot,208,passeio,2020,azul,particular,flex,Joinville,1,3
WPA7V75,Yamaha,Fazer 250,moto,2005,preto,particular,gasolina,Itajaí,0,3
AKM6T18,Renault,Kwid,SUV,2023,cinza,aluguel,gasolina,Florianópolis,1,3
NSQ3A07,Suzuki,Yes 125,moto,2019,cinza,particular,flex,Florianópolis,1,17
DOT2S43,Ford,Fusion,passeio,2021,cinza,particular,flex,Itajaí,0,3
PDX7C28,Volkswagen,Virtus,passeio,2018,prata,particular,gasolina,Araranguá,0,1
UYL9W30,Ford,Fusion,passeio,2017,azul,aluguel,flex,Florianópolis,0,2
NOQ8R60,Suzuki,Intruder 250,moto,2019,preto,aluguel,flex,Chapecó,0,1
STI6L90,Honda,Fit,passeio,2021,cinza,particular,flex,Joinville,0,1
UNW4O39,Jeep,Commander,SUV,2011,prata,particular,gasolina,Blumenau,0,1
JDA7B17,Ford,Fusion,passeio,2014,marrom,particular,flex,Blumenau,0,0
PVP2A84,Jeep,Commander,SUV,2024,branco,particular,flex,Criciúma,0,3
YHK6G95,Toyota,Hilux,utilitário,2021,preto,particular,gasolina,Laguna,0,0
GOB2N99,Fiat,Uno,passeio,2014,cinza,particular,flex,Chapecó,0,3
EIA8G94,Fiat,Toro,utilitário,2007,cinza,particular,flex,Canoinhas,0,2
